,tweet,sentiment
2584,يوم جديد جمع مبار لتخليص مصر من انقلاب حكم عسكر عشان ال يحكم يعرف ربنا ومش لازم يجذب الست,neutral
2585,لا حدود لانحطاط اولء ذين يروج ان اهل غزه يريد احتلال يناء اي نوع من احذيه في جماجم جماجم من يصدق,negative
2586,ليت كل مسيح مصر زيك ليرافضينالسيسيرييسبيعملوافولوالبعض انتخبوالعرص مرسيرييس يناءخارجالتغط,neutral
2587,حيو من يتجرد من انساني يبرر قتل لمجرد اختلاف معهم رابعهالعدو يا حيوان شغل مخك,negative
2588,لما عدليمنصور يصدر قانون لحما تشجيع استثمار ويج واحد جاهل من ثوار يقول ان عدليمنصور يهدر مال عام يبق احنا في زمن مسخ,negative
2589,اقول شتام مشكل ليس مع كتاب والاعلام بل مع جيل ثاير خذل وخن ثم اصبح تحمل دمهواخ كلام قول مرشد ماذنب نبات,negative
2590,يقصر بعض ناس سراويل لان نوع من خيلاء و اذا به ينزل من عرب مرسيدس عبث,negative
2591,اتقدم خالص تهنيه ال اخوه اقباط مناسب عيد ميلاد مجيد اعاد الله عل مصر بالام والرخاء,positive
2592,فيد اخو كاذبونبسمالد,negative
2593,جلالعامر غايب حاضر,positive
2594,باق عل رمضان يوم تقريب تبد قصه جميله تعل مساجد اصوا تراويح لهم بلغ رمضان لا فاقد ولا مفقود,
2595,تاسيسيه ترفض النص بان تكون صحافه سلط شعب في دستور جديد,
2596,امين شرط يتحرش يراكب اجنب مطار زملاء يعتصم اعتراض عل نقل مرارطافح,negative
2597,لتقل خير او لتصم خلقجميل,positive
2598,قسم برب لو راي امام لجعل جثه هامد تاكل منه كلاب,negative
2599,طريق ال جماع اخو مسلم ارهابيه اخوانجماعهارهابيه,negative
2600,ههه عاد مال ال سنه اجدع ناس و خور جدا يكم,positive
2601,درس مستفاد لا تظن ان كل ناس خرفان يصدق ما تقول لمجرد انه جاء عل لسان فلد كيبوردا استخدم في بحث عقول نقد والتفكير,neutral
2602,لازم نتعلم علم ال هيريح نص ناس ال عل تويتر,
2603,شعب يعشق عبوديه ليرافضينالسيسيرييسبيعملوافولوالبعض,negative
2604,حازمعبدالعظيم عرص يكشف لماذ تحول من صفوف ثوار لصفوف انقلاب,negative
2605,سوالبرء كل ناس يوم جمعه تنزل صور تكتب جمعهمبار وكد هيا باق ايام نجس يعن ولا ايه,neutral
2606,تاو دياثه برهام هلال احداث مفتعله سما مرتض باسم نمر في سير الهاء لتمرير جرايم كبر انعدام خيال ابهار,negative
2607,شكر عل مشاعر طيبه,positive
2608,اغلاق حساب عل تويتر ينشر ضايح فساد سبب اردوغ اخوانجماعهارهابيه تركي قمع,negative
2609,مبلم من اصل عرب يعن متورم شفت بعد بقت استخدم بمع مبوز او سرحان مكشر اصلكلمهمصر لغ,
2610,رضا عبدالسلام كلام دعبدالمنعم ابوالفتوح اقرب ال ناس وهو علام من علاما مصر هو شخص مصر مضح حت نخاع,positive
2611,رضو انتخبالسيسيومشهنزللمستو,neutral
2612,ثوار روا زميله مهندسه دالي رضوان عن اعتداء لطجيهالداخل علي اثناء مرور احد كماء,
2613,انت مش مضطر تتجوز طريقه البض دي انت بن ادم سواء كنت اجتماع او انطواء صدق دي اسوء طريق ممك تتجوز بيه جواز,negative
2614,مش متخيل ان ف حد ممك يدع ع ابو او امه مهم كان خنقين او عصبين بس لسف في رالوالد ياود جزمه,negative
2615,زير غلابه باسمعود معتقل ف سجون عسكر ل افضلمنتجلاكرمشعب انامشرقم انتفاضهالسج,positive
2616,علاء اسوان رء اننا متحضر لكن نعيش في دول غير متحضر اقرء مقال كامل,neutral
2617,اهال امباب مسلم اقباط يحيط كنيسه يهتف مسلم مسيح يد واحد والجيش يطارد مطلق نير,
2618,فايز عالمي وافريقي من انصار رابع والشرع والفاشل انصار انقلاب يا زير رياضه يا خسران سته يا,neutral
2619,افتخر لغت ايموشنموجب ايموشنموجب يومالعالميللغهالعربيه,positive
2620,ناس كتير قاعد عل تويتر تحس انه ناس فاض تهر و خلاص مرارطافح,negative
2621,بلغ يوم ان شرك مصر طير رفض عرض يلم شتا الل فات عل متن طايرا وذل لان يتحدث عن ثوره لو لم يكن من ابلغ اخطء فهذ عار,negative
2622,تحيهالرييس انتخبوالعرص خليكمصدق حمو ثور يناير وان مافتحوش ميد يوم جمل,negative
2623,كرهجميل وش راي,
2624,منذ غرس بذر شهيد حسنالب ليسق بدم صاحب ظلال ليتم فتك بطل اول صندوق انتخاب ديموقراط شعب اخو,positive
2625,يومالسابع مصر احرار يقرر رسمي دعم سيس في انتخابا رياسه,
2626,انا مصر و ضدالفحم اوقفوالفحم حمل لمصلح مين يتم استخدام فحم طبع لمصلح اصحاب مصانعالاسمن,negative
2627,اثق تمام ان محا تفتيش اخوانيه لن ترهب باسم يوسفانتظر الرد عل فاش اخو في حلقه قادمه مبدع اقو كثير من رييس مرووس,neutral
2628,مسير جت من تحرير في طلعتحرب وصل ميدان طلع حرب يهتف حماس جديد يا غراب يا معشش انشكاح,
2629,جماع اخو ارهاب قيل نتين و نصف سبب كابه و حزن لكل مصر انتظر رد شعب جناز شهداء,negative
2630,ومن اراد حكم اهطل ربنا يتول,negative
2631,قوا امن مصريه تقوم ضبط لاب توب يحو اغا مسيء لالسيس هذه ليس نكتههذ حادث حقيق في مصر بعد,negative
2632,امل محمود في ذمه لهرحله عطاء مقاوم باسل ستبق فخر لجيلنال اجز خير عنا واسع رحم ادخل واسع جنت,positive
2633,انك عرب و صاحب قضي اوعيتنس,neutral
2634,اهوالل اسف هذا ما يصيب دايم,
2635,استمرار توافد الاف ل ميدانالتحرير مشاركه في ملي ثوره شعب يحم,
2636,نك انت كل حيات مهم دنيا يصير كلمهحل,
2637,اذن لتحرق حرب جميع حظ سعيد في محاول اباد او اخضاع ميا الاف,neutral
2638,احنا مايفرقش معا هو موافق ولا لء احنا عايز حنان ليس الا,neutral
2639,ادين بكل قوه عنف كاف اشكال صور ضد كل انسان ايا كان عقيد او انتماء قوت هي الحق سلمي هي سبيل,negative
2640,شتا الل فات يلم عظيم راف,
2641,يوسف حسين يفضح كذب قنا جزيره يكشف تمثيل اخو,
2642,متفق مع جوانب مقال احمد خالد توفيق اعتقد ان تحفز ضد حاكم دون فبر او كذب هو امر مهم في بلد تعشق صناع فرع,neutral
2643,قراء اعزاء اعتراف من بان معشر صحف عالم لاد تيت الا من رحم رب وان احي نلجء لكتاب,neutral
2644,تحرير صور كيف يسحق مخلب روبوت نشر صحيف ديل ميل تقرير مصور مخلب روبوت,
2645,شاهد مقدمه دعاييه لفيلم شتا الل فات لابراهيم بطوط طول عمرو واكد احس ممثل في مهرج دب,
2646,بعد قراء ماد صوف يعمل ايه كده ليه نقفل ع سنه والجماع ولا دي تمهيد حرب مع شيعه دستور مريب ليس مصر,
2647,عل ال الان محمد سام يقول حكم عل انسان اعدام امر مبهج اين وصل انسانيه مصر قاهره اخو فلول,neutral
2648,ازا عل تويتر لقي حزب عدل وقل يع لما يبق ليك جبه قوي ماش غير كده تتفاوض,neutral
2649,ال شيخ احمد طيب انا مسلم سن وان لا تمثل احترم ازهر لكن احتقر جدا,neutral
2650,اسم ميشيل وانا سكرتير دعلاء انقل تويتا مديح والتايد والنقد عنيفاما شتايم مبعوته من فلول او متطرف بارم في زباله,neutral
2651,مطرب وقح يشتم ويغ لما امريك تومر يرد يقول امين واح نقول لما وقح يغن لامثال يقول امين,negative
2652,قبض عل اخو صفع سيد مويد سيس امام مقر محا مرس يوم دعاء مصر ن,
2653,دعمر حمزاو الان في رنامج كلام مصر قنا استضيف استاذ من ذو فقار محاميه و عضو مجلس قوم لحقوق انس,
2654,اشعر الم شديد و نحن نعيش فوض لا اخلاق و انحطاط في مبادء و قيم و صدم ممن كنا نعتقد انهم صدق علماء و دعا,negative
2655,صاحب قنا فراع مصر يوم انا ملك توك شو خبر صحيح و وصف دقيق طيب الله اوقا,
2656,من اتهم اخو فاشيه اسلاميه استقدم علماء دين لاقناع جنود قتل اخوان مصر من متظاهر,neutral
2657,لا لازدواج معاير عند نبذ عنف لا لتبرير عنف سياسه او اهداف او اختلافا لا اقتتال اهل عبر دواير عنف والعنف مضاد,negative
2658,يضاف يهم برادع ضمير ثوره طبع,positive
2659,اي والل اسلوبحي,positive
2660,يوسفالحس امريك لاتع سوري ولا شعب سور ولا نصر اسلام لكن يعن الك صهيون حما تركي,neutral
2661,غير صحيح توقيع لخالد كان لتمك وهو شاب وحيد والاكثر جراء في دفاع عن مدنيه من دخول سباق رياس,positive
2662,عود لسجون مبار,negative
2663,ياخ فجيك دول يتحب من غير مقدما كده نوب,positive
2664,فقط مد اليد والدمج في اطار قان والسلم والامتناع عن توظيف زايف دين هي مضام الت ستم من دعوه ال مصالح وطن حقيق,neutral
2665,حرام بلد طلقاء يحكم بلد نزيهباسمعوده فك الله اسر انت وكل احرار بلد,negative
2666,احضر موتمر عام مصر احرار خور و سعيد و شعل امل,positive
2667,لهم بلغ رمضان نفس يرجع بقا,positive
2668,و انت مال,negative
2669,رمو عل جمع جاب خالد جند احتفال دينيه حرام عل مرس حلال جيش,neutral
2670,اعرف انقلابمصر يسقطحكمالعسكر داخليهبلطجيه حريه لمحمد شعبان عبدالقو سنه طالب بكل علوم منوفيه,negative
2671,قبل كده عدم قفل النت في بترول كنا نرسل لنك لسيرفرا بره وهم الله يجز خير يرسل صفحه استمر عل كده تخيل,negative
2672,مبادره جميل كلف من عمل مجتمع لكن ماذ عدهل ننزل قبض عل مجرم لان شرطه متخاذل,negative
2673,لهم امطر عل قبر محمد حسين جمع وعل قبور جميع موتا موت مسلم من سحايب رحم يارب لهم اغسل ماء والثلج والبرد,positive
2674,ياه يا مال ترد عل حال مر علي يوم حال انقسام الت شهد القو ديموقراطيه هي الت ادت لذل,negative
2675,تطهير داخليه الان فور,negative
2676,في مذيع تزغر عل هوا امالمثاليه,negative
2677,حمد لله والل اكبر تحيه شعب مصر عظيم قايد والمعلم دايم ابد تحيه للقو مسلحه نصر ثوره والمجد شهداء,positive
2678,انا مستعد قيام بء دور لخدم وطن حفاظ عل تضحيه الت قدم شهداء حما لمطالب ثوره,positive
2679,اتفرج ياسلام صلاح جاهين محمود سعدن في روجرام واحدرحم الله جميع وجز عنا وعن مصر خير جزاء,positive
2680,اشار قلق من حال استقطاب سايده في حياه سياسيه الان وقد طالب عود توافق وطن بين كل تيار,negative
2681,سبتمبر عيد فلاح الذ ظلم سلطه واهمل معارضه نحتاج لاصلاح زراع جديد و نقاب مستقل فلاح لا تغير دون جماهير وف قلب فلاح,negative
2682,اياكس يسع لخطف موهبه مغربيه اصل مستور من معقل ميلان ميلان اياكس,
2683,ايا نعبد واي نستع,positive
2684,د عبد منعم ابو فتوح ابعث تهنيت تحيات ال شباب ثوره الذ مازال يدافع من اجل استمرار مسير ثوره,positive
2685,هذا يتنافيختلف مع كل قواعد الت تعلمناهاجمل تكرس جمود عدم تطور لول هذا ا ختلاف والتناف لمكث في عصورالظلام مصر تونس,neutral
2686,ما يتحدث عنه مجلس عسكر من تفعيل لحال طوارء مرفوض شكل موضوع,negative
2687,هل حروب صليبيه الت ارتكب ابشع جرايم باسم مسيحيه تجعل نعاد كل مسيح في عالم انا اعاد افعال سييه ولا اعاد ديان,negative
2688,لن تحقق ثوره اهداف صفقا مع قتله,negative
2689,سيد فاضل اعلم جيد ان دحلانعميل و ضاحيخلف انم هم كلاب ضال اطلق اسياد,negative
2690,صول مرس لمقر اكاديم شرطه في قضي تخابر,
2691,اعلان الدم دستور مجرد ان انته قوا جيش والشرط من مذبح حرس جمهور,negative
2692,هل تعرف معن اسم الله صمد صمد الذ يقصد الي في قضاء حوايج صمد لا يحتاج ال احد و يحتاج كل احد,
2693,حبيتل حب من غير حنان صحبتل صحب من مالهاش امان رحت لحكيم واكتر لقي لوت ان الل جوه قلب مش ع اللس عجب صلاحجاه,positive
2694,قايمه اول خونه ذين خدع تعريف كلم مبقوق,negative
2695,ثوره مكمل ثورهيناير باسمرييسالمصر انتخبوالعرص,negative
2696,ابراهيممحلب هايدخل تاريخ هايحل مشكل سد نهضه ابق افتكر ان مدرستيديلاسال قدم هدي لمصر من احد خريج ناجح,positive
2697,هي سمالمصر تتحسب مع البن ادمين ولا ايه نظام ارف,negative
2698,دايره غير متجانس و لايم سيطره علي من عصب او اقل او من اتج سياس,neutral
2699,سام جابر يتحمل كل شيء لان اعط صلاحيه كاملهم يختار لعيبه والتشكيل مين يضع تكتيك اذا كان فيه تكت,
2700,عملاء يكره جيش مصريعبدالرحمنيوسف انتخبوالعرص مصرالعرب اخو لاششتيم,neutral
2701,كيزاد افضل منص لتاسيس اعمال في منطقه امار عرب,positive
2702,عبدالناصر خاء اكبر اخوانالمسلم,negative
2703,عسكر كبير عبدالفتاح ويه,negative
2704,اسال برادع عما فعل في عراق برادعيطلعجاسوس باسمطلعحرام تخابر,negative
2705,عظيم نجاح اجهز دوله تعا مع اهل يناء في اطلاق سراح جنود مختطف دون اراق دماء هذه ادار ازم ناجح ينبغ اشاده بها,positive
2706,وما نصر ا من عند الله,positive
2707,اخوانجماعهارهابيه يجب تضيق عل اخوان خليج فهم اذناب تنظيم دول اخو ولا يقلون خطور عن اخوان مصر,negative
2708,اختيارلج مايه يجب ان يتم وفق معاير واضح تراع تمثيل كاف قطاعا مجتمع من رجال نساء عمال لاح مسلم مسيح اهل في يناء والنوب,neutral
2709,اجور عمال في شركا اسمنت اقل من تكلف ورق شكاير اسمنت اوقفوالفحم,negative
2710,واضح ان ترمادول ملا بلد ببلاو تول سيس رياس مصر معنا انتهاء حكم عسكر,negative
2711,ما هي صفه مكتب ارشاد ليجتمع لبحث حكم محكمه دستوريه هو مرس واخد بكر مرض,negative
2712,امراض سياسه حين تولم شخصي,negative
2713,لهم احرس عين الت لا تنام واكنف برك الذ لا يرام لا اهل وان رجاء رب كم من نعم انعم بها,positive
2714,لا تثقل يوم هموم غدك فقد لا تات هموم الغد و تكون قد حرم نفس من سرور يوم صباح سعاد و سرور,neutral
2715,اطاح استفتاء مبدء تكافء فرص حينم لم يسمح تصويت لكل مقيم خارج الا من قام تسجيل في انتخاب,neutral
2716,الل حصل مع محمود شعبان في تحرير افتر علي لان ضعيف,negative
2717,راء مبار في قتل متظاهر كان في جلس ابريل يعن في عز حكم اخو ولم يتم استيناف,neutral
2718,تحدثوء عن اي شيء مدارس مجموع والكليا واسطه والجواز فلوس والصحوب مصلحه,negative
2719,اول مره اشوف مناظر دون مقاطع ولا صراخ وكل طرف واخد وقت في كلاماح يوسفالحس لادار حوار بهذ الرق,positive
2720,لطف وشناق خذو مناصب خذو مكاسب لكن يبول وطن,
2721,تعادل في نها لقاء قلل فرح اهل لكن خير لان يجعل لقاء اياب في قاهره حاسم دور مصر خلال حاسم لاعلاء اسم بلد فريق,neutral
2722,منع رنامج اراجوز باسم يوسف والقضاء اغلق كل قنو محترمه قتل حري الرء والاعلام حرق,negative
2723,تحي لجميع نساء في يومالمراهالعالم نحتف مراه كل يوم اما وبن واخ رفيق درب وحي صانع امم,positive
2724,لا يجوز سلطه تنفيذيه ان تتدخل لمصادر اي منتج ابداع يلم او كتاب او ايا كان نحن في حاج مبدع,negative
2725,طارقالزمر تاو رهام تروج لاغتصاب امه او سلطه,negative
2726,هذا ان اشار او وش انم يش بان مفيش اي قيم وطن موجود عند هذا تنظيم ولا ابناء هذا تنظيم,negative
2727,تدن بعض صحف رسميه والحزب والخاص ال مرتب صحافه صفراء باحثه عن فضايح والمزك لمشاعر انتقام والثار,negative
2728,لا زال مستندات رسميه الت تدل عل انك حرام سارق تطارد في منام ولا ولن استطيع ان تواج,negative
2729,ساصو بلا عل تعديلا دستور سقط علشان نعم تدخل في متا سياس دستور وه انتكاس ديمقراطيه,negative
2730,حازمعبدالعظيم الل خرج من وزاره لعلاقا مشبوهه شركا اسراييل قياد في حمل سيس طيورعلياشكالهاتقع,negative
2731,انت فاكر ان متابع لافلام اهم من بلد في ستين الف داه اوع ترجع في كلام قبل ما تعتذر عل جهل,negative
2732,شكر لك ايت مراه لجعل عالم اكثر جمال و روع لا تتخل عن احلام حقوق يومالعالميللمراه ريتوي,positive
2733,اسوانياذا لم تتوحد القو وطنيه فور من اجل استخلاص دوله مصريه من ايد اخو لسوف ندفع ثمن غالي نحن اولاد,negative
2734,نحب لغه عربيه لان لغه قرء ولء نبي عرب ولء لغه اهل جنه يومالعالميللغهالعربيه غردبصور,positive
2735,انت عايش في مسرح عاوز اكون كومبارس في خلفيه كاريوك,negative
2736,قبض كام من ساويرس كله في ال سسسسسس,negative
2737,مسير مدين مصر غير مسبوق يا ويل يا انقلاب من ثور شعب عظيم,negative
2738,زقازيق الان حرب شوارع علم ذلك من خلال اتصال احد اقارب هنا رايح غاز تملء شوارع,negative
2739,يجب عل كل ابناء زمالك مساند ميدو دعم شكل كبير ميدو استطاع تغير اشياء كثير داخل ناد موجود منذ زمن عيد قو,positive
2740,اصابع خارج راء خسار مصر في قطر,negative
2741,شكر خالص انقلاب جعل نعرف من هم اخو,neutral
2742,اقتحام سفاره مش سلم,negative
2743,عماد متعب ضابط وجه لي شتايم تهزء اخر قله ادب انا معروف لو واحد غلبان ايه الل هيحصل معا يعن,negative
2744,الله يخربي يا سيس كهربا قطع هوب لول تايل انتخبوالعرص مرسيرييس,negative
2745,بعد صدام شرطه نيابه في سوهاج شعار انقلاب جيش فوق جميع والشعب مالوش لازم,negative
2746,مجلس عسكر نمتل ادل تدين ابريل و تدريب في خارج و في اخر سسسسسسسسسس,negative
2747,انغام زير بهجه عل رء لالفضل,positive
2748,موتمر ينا رايع فضح انقلاب واكاذيب جرذ لفو عالم لدعم انقلاب ينفق ملا من اموال شعب غلب,negative
2749,درس تاريخ ان اعتداء عل مصر يبدء دايم ضرب سوري اعتداء عل شعب سور همج ربر لا يجب ان تسمح بها مصر,negative
2750,حد يسال سيس لما قال بكر تشوف مصر يمك قصد ان احنا هنبق شحات هنبق فرج والدني تضح علي,negative
2751,قسو مخيف في رفض اخر فكر او سياس او دين تشو تخو تمهيد لنزع انساني ممارس عنف ضده,negative
2752,الا يعلم وزير متد ان كذب حرام وان الله لن يقبل صلا اذا كان كاذب,negative
2753,يا صباح خير يا صباح نصر احنا ملو كل حاج في مصر اهل,positive
2754,لم ولن اتخذ اي موقف يويد قتل ابرياء تحت اي ظرف من ظروف ما اقول عن اخو لا يعن تايد لقتل اي ريء مهم كان,neutral
2755,انتخاب مرس قطع ليس سبه ولد اصدقاء لا اشك في ثوري انتخب لكن بساط لم انتخب قاطع وان كان هو الان رييس شرع,neutral
2756,اذا صدق خبر تاجير انقلاب اهرام لشر صين تكتمل كل اكاذيب شايعا اعلام عار ضد مرس ال حقايق فضايح نفذ انقلاب,negative
2757,يوسفالحس يفضح كذب قنا جزيره يكشف تمثيل اخو دور موت تحت اشراف قنا جزيره,negative
2758,تتوال ابداع في عالم عرب امالمثال في مصر سميرجعجع رييس للبن والعرصابنالعرص مرشح رياسه,negative
2759,خطء قوم عند هو تبجيل,negative
2760,ان دفن جثث بعض شهداء دون فحص اسباب وفاه يعتبر مشار في جريم قتل مع اسراييل هنا لسط,negative
2761,خطاب مرس يوم نسخ مكرر من خطابا مبار انفصال عن واقع والشعارا فارغه محاول تجميل تزوير والديكتاتور هل يصدق مرس ما يقول,negative
2762,انسان ايا انسان ما اجهل ما اتف في كون وما اضال شمس قمر سدوم ملا نجوم فاكر يا موهوم مخلوق لك عجب صلاحجاه,negative
2763,مشربتش من نيل طب جرب تغنيل جرب فعز ما تحز تحاول تولد امريك عشان واد ياخد جنسيه شيرين نفاق,negative
2764,لا نزول لميد تحرير لا نزول لميد تحرير اكرر وال استوعبت فخ قذر منصوب لتكرر مذبح رابع,negative
2765,مصر كله هتصو لعبد منعم ابو فتوح القو الام,positive
2766,توي في عشق الك اهل,positive
2767,و انت طيب يا شاعر يا رايع,positive
2768,تاسيس مين يا ابو تاسيس انت ناس اتقتل تقولل تحسيس يا شيخ روح انت وه اله ينتقم منكم واحد واحد,negative
2769,حاول اكتر من مره البس يجام في بيت واعمل ابن ناس بس جينز يستهو حت جوه بيت افضحنفس,neutral
2770,شكر تويتر,positive
2771,اقطع صمت تويتر لاهنء اخوي و شقيق و كفاء و كده لال فضل بالنص مليون ولور اسبوع و احصل حقداسود,neutral
2772,انت حر ماحدش زايد علي لكن احنا تكلم في حلول بره تويتر مش حل انك تهاجم الل يحاول حت لو ثبت خطء,neutral
2773,يفيعبدهالامالمثال تقول حكك,negative
2774,حمدلله عل تاهل لدور مجموع كونفدراليه و من فوز لفوز ان شاء الله يا اهل عمروجمال يشعر ب حال ممتاز,positive
2775,مصيبه الل تقرب من ربنا احس من نعمه الل تنس فضل,neutral
2776,لايم لانس ان يقبل وضع مع انقلاب لان انقلاب يتعامل مع معارض كحشرا يضرب رصاص والغاز والمي تمام مثل حشر,negative
2777,حت دور مشرف الذ لعب اخو في حما ميد في موقع جمل لطخ عندم قرر ان يصنع موقع جمل في كل حته في مصر من اجل مرس كذاب,negative
2778,يحرم علي شرب يا جوز روح و انت طالق ملكيش عوز محمدمحس,negative
2779,اوقفوالفحم ياحكوم بقر يا شوي غجر,negative
2780,من انتصر عل نفس انتصر عل اقو اعداء و من انهزم امام نفس انهزم امام اضعف اعداء,neutral
2781,ارفض الب وادع استجابه لمطلب عزل سياس وطن منحل انهاء طوارء جدول زمن لنقل سلطه لرييس منتخب بعد انتخاب برلم,negative
2782,ساويرس مشغول بيزنس وانا والحمدلل لم اقترض من بنوك ولم انح امام هانم ولم اشتر اراض مصر سعر بخس لابيع ملا لا امل الا قلم,negative
2783,متابع احداث يوميه والاخبار في صحف والانترن بقت تستنزف من طاق واحد ما لا قبل له تعويضهحرق دم مناقش ديه,negative
2784,خالد عل رفع اسعار كهرباء و غاز و بنز اجرام سياس بحق فقراء,negative
2785,مصر استجد روسي لاعاد سياح بكر تشوف مصر,negative
2786,انقلاب مليونير حازم عبد عظيم يشكو من ارتفاع فاتور كهرباء الله يكون في عون غلابه في زمن اسود لحازم وامثال,negative
2787,اسلوب نعامه في نقاش غير انه غب هو اسلوب حيو في اساس دارو كان هيهيص معا يوم دول,negative
2788,مفيش جمهور في دور مصر يبق مفيش كور اصل مفيش كور من غير جمهور رجعوالجماهير,negative
2789,هو مرس ما غيرش نايب عام ليه هي دي نهضه,negative
2790,حزن عظيم مسن امس انا اشعر مواط اقباط يشكر كل من حضر كنايس لتهنء اعياد قيامه وكء قام عمل استثناء او غير اعتياد,negative
2791,انا مبحبش ناس اوفر انا مبحبش ناس عموم اعترافاتليل,negative
2792,و لا عاش ولا كان الل يزعل يا فوز,negative
2793,رحم الله سامر سليم كان مصري مخلص لقيم مواطنه والديمقراط استاذ متميز اقتصاد سياس رحم الله,positive
2794,مصطفيحس طريقاليالله ناو,positive
2795,مصر لسا فيه خير كتير نعم لباسم ثورهيناير باسمرييسالمصر انتخبوالعرص,neutral
2796,رحم الله جمال بناك له كثير من علماء اراء صادم كان لدي نقاء كاف لاعل والدفاع عنه تحمل ضريب هجوملك عطاء اوسع كثير,neutral
2797,سايب صاحب يهزر معا و يشتم بام معلش اصل فكر نفس جاب راجل طلع يكوسيك,negative
2798,في انتظار حيثيا حكم لنعرف عقل مدبر لمذبح ورسعيد حت نفهم حقيق ما يدور في مصر نرجو ان لا يكون لهو الخف الذ يطارد منذ عامين,
2799,عاش محمد مرس مفجر ثور ديسمبر حفظ الله غباء صديق سياس فشله وحيد رحم الله شهداء سابق واللاحق,neutral
2800,طرطور يون رد فعل رافض لاستنساخ نظام اسبق سوال طرطورماذا فعل قضاء شامخ نظام سابق,negative
2801,انتم تجعل من ناموسه فيل اخو تنظيم منته,negative
2802,يوم ما سيس هيكسب انتخاب هعمل روفايل واقول ارحل,negative
2803,هنا فارق بين ان يكون مرشح يسع لهذ منصب ليلب طموح شخصي لدي في اعتلاء مناصب بين ان يترشح لخدم وطن,neutral
2804,استبشر خير,positive
2805,علي نور,positive
2806,لسط قضي اول شعار كاذب حقد بعض عل حماس جعل يقذف قضيه عرض حايط غزهتحتالقصف,neutral
2807,احنا اسكندر نعجب,positive
2808,احنا حريه ومع ثوره هتاخد مجر عزه ليه طريق معروف مكمل يسقطحكمالعسكر,neutral
2809,دعوهالصايملاترد يا رب عنا عل انفس يا رب و اغفر لنا يا رب فان اهل رحمه و مغفره يا رب,positive
2810,لما يتم تفجيرا لمدارس البن في افغانست تحت دعو تعليم بنت حرام يبق ارهاب,negative
2811,اثق في رويهاحمد سعيد اعلم تزامه مبادء انا معجب تصريح ان حزب استطيع ان يكون حزب اغلبيهواتمن فوز في انتخاب لتحقيق تلك رويه,positive
2812,منصوره مدرس احمد زويل لجن قاض يسود طاقا بايد ولم اتصور عمل مشكل جار عمل محضر له,negative
2813,مازال استاذ جمال عيد حت الان لاكثر من ساع مابين قسم عابد نياب عابد دون اي سبب واضح الا تكدير والارهاب فقط,negative
2814,ساكت عن الحق جبان لا مال و لا شيء ينفع في اخرفم يقف عل حياد بين الحق و باطل فهو مع باطل تاكيد,negative
2815,اهو دا الل صار رايع يددرويش بصو جميله دينالوديد,positive
2816,اعتراف انهرد كان يوم عالم وكل بان عل حقيق,negative
2817,اشكر جميع عل وقت الثم والساع لا تكف معكم,positive
2818,انقلاب ينهب اموال ناس من بنوك وغد يرحل يتر مجتمع خراب من يرد ناس يوميذ لوس,negative
2819,لا تقحم في سياس قذره كورهللجماهير,negative
2820,رطم حني مليان زياد ماش يدلدق اسد,positive
2821,باسمطلعحرام باسيم مهزوز علشان اتفيش,negative
2822,يقول رسول الله صل الله علي سلم يقال لقارء قرء اقرء وارتق رتل كما كنت ترتل في دنيا فان منزل عند اخر ايه تقرء,
2823,ماده معترض بعد نقاش دقايق يعاد تصويت عل النص يعترض فقط لمنع تاجيل ساع حسب لايحه سلقالدستور,negative
2824,افلام جديده لمذبح رابع اقدم سفير ابراهيم يسر ليعيد تفكير في مبادر لكل من يفكر في عمل مبادر جديد,negative
2825,وعل طريق كتاتنيوبناء علي اقول مبر لحزب دستور تقديم لاوراق يوم اتم ان يكون لاعب اساسي في حياه سياسيه في مصر,
2826,حركهكايد مصر قولكلمهللسيسيوخدفولوهد ياسيس يا اصيل احناشبابهنصوتللسيس انتخبالسيس,positive
2827,ريق وعد انصافالاخو,positive
2828,ده تسيب انتخبوالبرص,negative
2829,من يقف عل حياد بين الحق و باطل فهو مع باطل و عندم ينته كل شيء لن تذكر شيء من كلما اعداء لكن صمت اصدقاء سيتر اثر لن يزول,negative
2830,تقريب دي اكتر حاج قري جسد مذبحه الل حصل لاقرب ما يمك مذبحهبورسعيد,negative
2831,محاولا ترقيع مستمره لدستور سلطو تسير في اتجاه معاكس ديمقراطيه دستور موق ثم بدء في صياغ دستور ديمقراط هو مدخل ديمقراطيه,negative
2832,يبدو انهم يريد ارهاق دني و نفسي و مالي,negative
2833,شبراويهمعالشرعيهحاميهاحراميها الان من مسير شبرالخيم جزيره مباشر مصر عزبنعبدالسلام,negative
2834,مجد لله ثم لك انت ياشهيد جيك يدوز,positive
2835,قوه هدف استكمال نقل سلطه مدن منتخب ناء دول مواطنه والقان مدنيه رفض ممارسا استبداد والمنافس انتخابيه جاده,positive
2836,دكتور مصطفيمحمود يشرح طريق سيط,positive
2837,كرامه لا تعوض اموال وه ليس سلع تباع تشتر والامارا لدي اموال ولك ليس لدي كرام عاهر تمام,
2838,شكر ياشباب عل محب ربنا يجعل كلام خالص لله والوط ده رابط تحميل معصره مقال احمد زك مهم تصبح عل خير,positive
2839,اذكر مقال اخو مسلم معتدل الت صدر في ورين افايرزلس حال دوله عميقه في امريكاف راير,
2840,لا يوجد دم اخو اخر معارض متمرد فقط دم مصر نبذ عنف ضرور والسلم مسيول وطن انس انع شهداء,positive
