,tweet,sentiment
2053,حاطين جاموسة ع الجوازات بتنادي ع الخواجات كده بس بسبس بس حاجة تعر,
2054,باحضان يا غالية الجونة,positive
2055,ما علاقة احترامي للبسطاء بذكر الحقيقة الاميون أهلنا نحترمهم لكنهم يصوتون على مواد لا يعرفون قراءتها هل نمجد الأمية ام نعترف انها معوقة,neutral
2056,نحترم البرادعي لكن سنقف ضد اخطاءة بالمرصاد فحن لسنا اتباع مرسي المتواطئين بالصمت على الاخطاء لتتحول الى جرائمعادل عبدالحميد,neutral
2057,صرح عمرو موسى انه سيتصل بشفيق ليشكره على كلامه الطيب عنه وأضاف موسى انه سيناقش تكوين فريق رئاسي مع شفيق شفيق وموسى وجهان لنظام مبارك,neutral
2058,ذكرياتمدرسية جيلالثمانينات لن يفهما غير العباقرة  كنت عامل بيه غسالة,
2059,تعطلالواتساب توقفالواتساب الواتسابمعلق تأملو هكذا,
2060,أيها الأصدقاء برجاء قراءة التعليقات ستلاحظون ان الذين يدافعون عن الفكر الوهابي هم الذين يشتمونك بمجرد ان تختلف معهم ما أبعدكم عن الاسلام,negative
2061,نظرة برجماتية يمكن الليما عندوش قلب يفهم من بطنه,negative
2062,شعرت بالحزن أثناء زيارتي للكنيسة بعد أن تحدث معي العديد من الأقباط عن إحساسهم بالظلم الواقع عليهم كأقلية في مصر,negative
2063,ندعو الشباب المؤمن بمبادئ الوسط والراغب في المشاركه الفعاله للتواصل معنا واستكمال الاستمارة المرفقه,neutral
2064,زعيم شعب البيادة  فى الثانوية وزعيم الشعب الحر دكتوراة من اكبر جامعات العالم,neutral
2065,الوفد  تأسيس السيسى لحزب سيصيب الحياة السياسية بالخلل,negative
2066,ا لدستور غناء ادهم عبدالمجيد وكلمات عمرو حسن هتعجبك,
2067,الإخوان ذهبوا مهرولين ليكونوا راعي المشروع الأمريكي الفاشل في المنطقة هم فاشلين ومشروع الأمريكان فاشل الطيور على أشكالها تقع,negative
2068,ياسر أبو عمار في سياسةفيدين  غيرت موقفي من حزب النور بسبب مواقفه المخزية مع الرئيس محمدمرسي وقوفه مع,
2069,اللي اختشوا إنشقوا لذلك لا أراهن إطلاقا على ضمائر المنتمين للإخوان لأن نطاعة السمع والطاعة قتلتهاأراهن فقط على البشر اللي هيكتشفوا الكذب,neutral
2070,أيها الاخوان عرفت منكم شخصيات جيدة لكن نظام الجماعة يلغى تفكيركم تماما مادمتم تعتبرون ان تلبيس مرشد الاخوان حذاءه شرف لكم لن تفهموا أبدا,neutral
2071,مرسي رئيسي هاشتاج انتخبوا العرص,neutral
2072,نزلنا نأيدك ومفيش حاجة اتغيرت وبقينا مسخة للعالم,negative
2073,وزير البيادة نائم داخلها قرعة المونديال فى القاهرة وليست فى الاقصر كما قال الكذابون,negative
2074,تعرضت لكل هذا من معسكر أخر بعد قانون العزل واجهته وفندت زيفه أرى نفسي في كتلة ثالثة ليست مع عودة النظام القديم ولا مع هيمنة فصيل واحد,negative
2075,مؤتمر ناجح لحزب الوسط بالسويس وكلمة عصام سلطان التي قاطعها الحضور بالتصفيق عدة مرات,positive
2076,ما حجم اعمال الشاطر وكم تبلغ ثروته وما مصادرها وهل دفع الضرائب طبقا لنفس القانون الذي يطبق على ساويرس التطبيق الانتقائي للقانون فساد فاحش,negative
2077,حياتنا السياسية بها استقطابات حادة بعض من صوتوا لحمدين وأبو الفتوح سيصوتون لمرسي أو شفيق وآخرون وأنا بينهم سنكون في معارضة ديمقراطية,neutral
2078,كان سيصبح حظ مرسي أفضل في الحكم لو لم يكن قد اهتم بقراءة سيرة قائد جماعته حسن البنا بقدر إهتمامه بقراءة سيرة نيلسون مانديلا,neutral
2079,خالدعلي رفع أسعار الغاز إجرام سياسي,
2080,عدم السماح لغير المنتمين الازهر الشريف اعتلاء منابر المساجد كفاية عك فيحاجةصح,
2081,اخونا الحبيب نور الدين عبد الحافظ بخير احلى خبر من يوم مجزرة فض رابعة بشرة خير جديدة قبل سقوط الانقلاب ان شاء الله,neutral
2082,لودهجناناتجنن انزل الشارع اقف قدام عربية واعمل انك بتربط الكوتش وطلع الموبايل وبص فيه واعمل انك بتدور على عنوان وابقى قابلنى لو حد سابك,neutral
2083,الاماراتيونيعتدونعلىسياراتالقطرين يجب ان يكون لاحرار ساحلعمان وقف ضد التصرفات الطائشة لـ محمدبنزايد ومستشاره دحلان,neutral
2084,تصويت جماعي برعاية الاخوان داخل  لجان بمدرسة الحوامدية الاعدادية المشتركة وبتواطؤ القضاة المشرفين,negative
2085,في وجود الببلاوي الفاشل تزداد معاناة المواطن في مصر بعد حادث قطار دهشور,negative
2086,حاول اعرف إسلامي من واحد زيك عامل نفسه وصي على إيمان الخلق وتكبر عليهم باسمه ونعم الخلق,negative
2087,مقال عمروحمزاوي يوميات الإرهاب والقمع مسموعا من موقع اقرألي,
2088,تقرير مركز ابن خلدون حول أحداث عنف وتعذيب وقتل منسوبة إلى الإخوان,
2089,الدرامالمصرية لما حد يلاقي واحد تعبان وبيموت لازم يقوله متموتش وتسيبني تحس إنه ح يقوم يقوله خلاص المرة دي عشانك بس المرة الجاية حموت,
2090,أشارك في وقفة صامتة بالإسكندرية يدعو إليها شباب مصر تضامنا مع ضحايا التعذيب وإدانة لتلك الممارسات,neutral
2091,لماذا أراك على كل شيء كأنك في الأرض كل البشر كأنك درب بغير انتهاء وأني خلقت لهذالسفر إذاكنت أهرب منك إليك فقولي بربك أين الم,neutral
2092,خلقجميل الحياء الرجولة,positive
2093,مستشارا الطرطور مصطفى حجازى واحمد المسلمانى يتعاركان علنيا للفوز باكبر نصيب من تورتة الانقلاب,negative
2094,عمرره وجاي متعني ليحضر ويفرحكم ويقول الشقيق من محبته لكم وتجون تتقطقون ياشيخ استح على عمرك انت وياه  جعل عمرهه طويلل,neutral
2095,يسقط دستور جمهورية مرسي الإخوانية,negative
2096,المحامى عن المتهمين فى تفجيرات دهب لا متهم بأسم عادل حباره الذى اتهمته الداخلية بتنفيذ مذبحة الجنود فى سيناء دول بيكدبوا فى الكدب,negative
2097,اذا أجريت الانتخابات بنفس القضاة والضباط الذين اشرفوا على التزوير بنفس النائب العام مع احالة من يعترض الى محاكمة عسكرية النتيجة معروفة,negative
2098,ارتقواو مش كل واحد هتشوفوا مختلف معاك في الرأي يبقى حمار ومش بيفهم,neutral
2099,قطع اذن مواطن واحراق الكنائس والاعتداء على اهالي الشهداء كل هذا مسموح به وعندما يكتب شاب ثوري على الحائط يقدم لمحاكمة عسكرية اين العدل,negative
2100,نفاق بديع,negative
2101,الآن على الجزيرةمباشر  ندوة عن الديمقراطية الأمريكية  العراق والإسلام ظاهرة أوباما,
2102,أمي  ليس لها يوما محدد  أمي كل الآيام لها  عيدالأم,positive
2103,عنوان المصري اليوم باسم يوسف يظهر ملتحياعنوان غريبكأن الذقن حكر على مجموعة من الاشخاص النمطية مرض,
2104,الانقلاب يقترض  مليار اخرى من البنوك فى سبتمبر اموال المصرين تتبخر بكره تشوفو مصر,negative
2105,كل من يقف ضد مواجهة الإرهاب في مصر إرهابي السادةالمحترمون,negative
2106,عندما يتحدث عزمى مجاهد عن المبادئ والأخلاق في الرياضة ويهاجم نجوما ساندوا الحق والشرعية في رابعة والنهضة نحن في زمن لميس وكل خسيس,negative
2107,المرأة هي سر توازن الحياة وسر جمال الكون ومصدر المحبة والرحمة في هذا العالم كل عام وأنتن أقوى وأجمل وأفضل يومالمرأة,positive
2108,بلغ التدني بالبعض حد وضع صورتي واسمي على حسابات تويتر مزيفة وإستخدامها للتطاول على حبيبتي وزوجتي وللخوض في عرضي وتداولها عبر مواقع غير جادة,negative
2109,بعد أن أسقطت الثورة عنهم الحصانةالإخوان بجهلهم جلبوا التعاطف لبعض أعضاء مجلس مبارك العسكري المتهمين بالفساد و صعبوا,negative
2110,هناك كلام ركيك منسوب إلي عن أسئلة بعد تنحي مبارك تم نقله من على الفيس بوك الذي لا أملك صفحات عليه شكرا لبوابة الأهرام التي حذفت الكلام,neutral
2111,التليفزيون المصري يذيع لقطات أخرى لـاشتباكات الحرس الجمهوري,
2112,بلد بنت وسخة المنصورة,negative
2113,اوعىتنسى انو احسن هدفين لعام  وبكل صدق تم تسجيلهم بالدوري الاردني,positive
2114,إلى المصرين الأحرار إلى شعب مصر العظيم حانت ساعة الاتحاد و الاعتماد على النفس لا بد أن نقف وقفة رجل واحد ضد الإرهاب و داعميه بالخارج,positive
2115,الشروق  الإنقاذالوطنى ترفض استبعاد الإسلامين من الحياةالسياسية,
2116,ركز هون تفاعل زفت مقربلايك كومنتتفجير خلال  ساعة,
2117,أخبارمصر اخبار مصر  عاجل انفجار قنبلة بدائية الصنع بمنطقة الطالبية في شارع الهرم انفجرت قنبلة بدائية,
2118,يعني مثلا مبسوط إنهم بيتقتلوا وبهرج على الموضوع ده جايز تكوني فهمتي كده لو متربصة بس إنما بدون تربص المعنى واضح جدا,neutral
2119,الوطن  مستشفى المنيرة العام استقبل  مصابا في اشتباكات التحرير بينهم  إصابات بطلق ناري,
2120,كيف تعلن اللجنة العليا للانتخابات عن نتائج الاستفتاء قبل التحقيق في الانتهاكات والتزوير الاخوان يستهينون بالشعب مثل مبارك وسيلقون مصيره,negative
2121,الوطن  محافظ الجيزة إقامة  بازارا سياحيا خلف الأهرامات بتكلفة  مليون جنيه مصر اخبار,
2122,مبارك كان بيحكم من شرم الشيخ والسيسي حيحكم من شارع خمسه باب انتخبوالعرص,negative
2123,عيدالأم امي امي يا اجمل ما يبدأ به يومي ف سبحان من صنع من دعواتك سعادة لي لا تنتهي,positive
2124,ودا قمة السفه في الصحافة  الفن بعد ثورة  يوليو وبعد ثورة  يناير مصر الثورة,
2125,تهميش المثقفين والنساء والشباب والمجتمع المدني بتشكيل التأسيسية وتغليب الحسابات الضيقة لبعض الأحزاب المدنية لا يمكن أن يقبله الرأي العام,negative
2126,الاعتداء الهمجي على المحامين في قسم مدينة نصر يحتاج الى تدخل حاسم من الرئيس مرسي الذي تعهد بالحفاظ على كرامة المصرينأيها الرئيس نفذ تعهدك,neutral
2127,عمرودياب يكشف عن موعد طرح فيديو كليب جماله,
2128,وكل عيد قيامة وأنتم ومصر بخير,positive
2129,تم تقسيم شعب مصر أخلاقيا احرار وشرفاء ومتسامحون ومؤمنون مع الشرعية والعكس بالاضافة لجهلاء واغبياء مع الانقلاب,neutral
2130,خالدبنالوليد قتل رجل مسلم وتزوج امراته في نفس اليوم بلا عدة بلا بطيخ,negative
2131,بعد الاسرار التى قرر الادلاء بها فى مذكراته مطلوب حماية سامى عنان من نفسه ومن ضباع النظام,neutral
2132,عجبت لفصيل يدعي الاغلبية الكاسحة و يعكر صفوه برنامج اسبوعي لا يتعدى الساعةعايزين سلطة و معارضة تبقى معاهم,negative
2133,إنكار سالم عبد الجليل صاحب فتوى قتل الجيش للمتظاهرين علي قناة الجزيرة لأقواله لن يبرئه عند الله ولا عند الناس,negative
2134,استمرار مأساة غرق شبابنا في محاولات يائسة سعيا وراء لقمة العيشما هي أسبقياتنا وأين نحن من أهداف الثورة  عيشحريةكرامة إنسانية,
2135,عصام سلطان يكتب  فاجعتــان,neutral
2136,بإذن الله يحل الدكتور عمرو خالد ضيفا على مؤتمر إحياء روح الإسلام  السنوي والذي يقام كل,
2137,مايمرروهمهما عملوا الدستور ده مش هيعيشلأنه ولد ميتا وبني على باطل وسيقود إلى باطلدي قناعتي ومؤمن بيها,negative
2138,شبكة رصد الإخوانية بتسلم ابنها عمر فراج تسليم زفر وبيقولوا انه جاسوس لتركيا ويقولك احنا إخوان سلمليعلىاخلاقالجماعة مصر فلسطين,
2139,مرة واحد مراته عقدها اللي بتحبه اتقطع فسهر طول الليل يلم في حباته عشان متزعلش  سيدنالنبي السيدةعائشة الحب,positive
2140,مش هنسي اي لاعب لبس تيشيرت الزمالك و لعب علشان الزمالك مش علشان الفلوس و حب الزمالك و جمهور الزمالك من قلبه,positive
2141,بالفيديو عمروخالد يساند محمدصلاح ونشطاء بعد خسارة تشيلسي بركاتك,
2142,مصر مرسي رابعة مكملين انتخبوالعرص محاضرة فى السعودية لتعليم العبودية باسم الدين وفى آخرها سحب على آيباد,neutral
2143,واحشني قوي و انا مقصر معاك عندك حق  كلم شادي و الشباب و خلينا نتقابل يوم الجمعة و العشاء عليا,positive
2144,تعرف على مجموعة الأهلى المنتظرة بالكونفيدراليةوالنجم الساحلى الأصعب,
2145,الحضيف الجبان يرتوت لتغريدة يتهم فيها الملك عبدالله بالإرهاب ثم يقوم بحذفها  رتويت الارهاب,negative
2146,المجلس الانتقالي الليبي يكرم قناة اون تي في الفضائية المصرية باعتبارها أفضل قناة فى تغطية أحداث ليبيا,positive
2147,طال غيابك عني ليه  معقول نسيتني و لا ايه,neutral
2148,طبيعي لأنهم في الخلف,neutral
2149,لن يستعصى أمركم علينا إنذار أخير,
2150,إنجاز الثورة الأعظم أنها فرضت الشعب طرف في معادلة الحياة في مصر بعد ماكان غايب عنها آلاف السنينوإشاعة اليأس سبيلهم لسرقة هذا الإنجاز,neutral
2151,ربي إني استودعتك حياتي فلا تجعل مرها يسقيني و لا حلوها يلهيني,neutral
2152,د عبد المنعم أبو الفتوح  الخلافة المنشودة هي العدل والمساواة والحرية ومكافحة الفساد السياسي والاجتماعي وهي,neutral
2153,حاميهاحرميها الجيزة كفايه عليهم نور عنين السفاح انتوا حتنهبوا ولا ايه,negative
2154,بإذن الله ألتقيكم فى رمضان مع سيرة الفاروق عمر بن الخطاب رضى الله عنه و برنامج يومى بعنوان عمر صانع حضارة  انتظرونا,
2155,خليكوا فاكرين ان ابريل دول كانوا بيقولوا مرسي عايز يأخون القضاء لما حب يطهره,
2156,ماحدش له دعوة بيا انا و جيمي اتنين اخوات بيتكلموا ماحدش له دعوة,neutral
2157,مقتل سعيد فضة أكبر مورد بلطجية فى شبرالخيمة وعميل أمن الدولة,
2158,الى تواضروس اكثر من شهيد  الاف مصاب الف معتقل كلهم مسلمون والاقباط فى مأمن تام فى الانقلاب ثم تشكو حقارة,negative
2159,الوفد البلتاجي وشرارة يشاركان جورجيا عيدها الوطني يحتفل الدكتور جابر البلتاجي أستاذ الغناء الوفد,
2160,المصرياليوم تأجيل تظلم هايدي راسخ ضد التحفظ على أموالها للإثنين لتقديم المستندات أجلت محكمة جنايا مصر,
2161,لا توجد ثورة في التاريخ حققت أهدافها بالاستبداد الاستبداد ينتهي دائما بكارثة لا يمكن ان ندافع عن رئيس يعطل القانون مهما كانت نيته طيبة,neutral
2162,يوسف الحسيني بالفيديو يفضح كذب قناة الجزيرة ويكشف تمثيل الاخوان دور الموتي مصر,negative
2163,الموجز بالفيديو الداعية عمروخالد يشجع صلاح من المدرجات,
2164,الاخوان ينزلون علم مصر من على وزارة الزراعة لا وطنية وطنية يعني,negative
2165,القرداتي لو كان إخوان والقرد بتاعه مات الجماعة بتجيب له قرد إستبن من المعصرة عدد اليوم,negative
2166,مبدئيا عشان نتفق مافيش أحلى من سمك مصر بشكل عاموالله السمك في نيويورك ولا بريطانيا ولا تركيا ماليه لازمة جنب سمكناعاش سمكنا,positive
2167,الأرسنالين الي يدافعون عن فينقر وصلون لمستوى حومة تسبد ما عمري وصلته مدرب محترم وكبير وقدير بس خلاص ياخي كل شي له عمره ارحل فاردز طس,neutral
2168,حسنالخلق يستر كثيرا من السيئات كما أن سوءالخلق يغطى كثيرا من الحسنات,neutral
2169,كل اناء ينضح بما فيه عن حمله السيسي و حازمعبدالعظيم اتحدث,neutral
2170,بالفيديو ابن مخرج الفيلمالمسيء للرسول يشهر إسلامه على يد إمام الحرم المكي أوعوا يكون زي خبر أبوه اللي مات محروق مرة,
2171,ماعنديش مانع انا بتكلم عن الفجر في الخصومة,neutral
2172,كلمةحلوة اصرف ما في الجيب يأتيك ما في الغيب  إن للحسنة نورا في الوجه وضياء في القلب وأثرا في الخلق مماراقلي,positive
2173,وزيرالتموين  توفير كافة السلع بأسعار مخفضة  في المجمعات الاستهلاكية,
2174,مع        علاقة البايرن شنو اختاه خليك مع الميك أب,
2175,دعمرو حمزاوي غدا في برنامج كلام مصري  الساعة  مساء على قناة يناقش فكرة الرئيس التوافقي,
2176,اليوم بقالي سنه تقريبا ع تويتر انا واحده من الي اضحك عليهم ف يناير وسبب رئيسي من نشأة الحساب اني افهم ابعاد المؤامره من اصحاب الفكر,neutral
2177,ما يحدث في اركان هو جريمة ضد الانسانية و ليس فقط ضد المسلمين ما يحدث عار على الانسانية كلها,negative
2178,موتبغيظكالسيسيرئيسك يعني هل يعقل ان ينتخب الشعب المصري رئيس يقول عن جيشه العظيم و شهدائه عسكر,neutral
2179,الاعتداء على الفنان خالد يوسف من قبل بلطجية ابو اسماعيل يدل على ان مرسي وجماعته قد انتقلوا بمصر من الدولة الى العصابة ستسقطون كما سقط مبارك,negative
2180,هل تعرف معنى اسم الله الصمد الصمد الذى يقصد إليه فى قضاء الحوائج الصمد لا يحتاج الى أحد و يحتاجه كل أحد,
2181,ائمة ودعاة وشيوخ البيادة يتحملون وزر قتل الابرياء فى المظاهرات كالقتلة تماما,negative
2182,ونحن في الجبهة القومية للعدالة والدمقراطية نؤكد رفضنا التام للمشاركة في أي فعاليات تستهدف إعادة مرسيأيا كانت مسميتها أو,negative
2183,هاشتاق  ارسليلأخوككلمةأحبكوصوريردةالفعل اللهم اجرني في مصيبتي رومنسي ربي يسعده  تخي,
2184,ذاتمومنت لما تتخانق مع اختك و مش عايزها تزعق عشان متصحيش باباك حافظى على هدوءك عشان الاكسجين,neutral
2185,اتفق معك جدا و ان عائلة الأسد قمعين مستبدين و خلقوا دولة أمنية كما اتضح لي بعد ان خدعتان المليشيات المسلحة هناك كارثة,neutral
2186,انا فعلا نفسي تحصل منظره بين حمدين و السيسي,positive
2187,بلدنا مش عايزانا وبتدينا على قفانا السكةشمال,negative
2188,موقف الأسواني من شفيق فخور به جداوهو موقف كل الثورين من شفيق صبى مباركاذاكنت تدعم شفيق فالأولي بك تدعيم جمال مبارك,positive
2189,أوقفوالفحم في مصر,negative
2190,الصبح لما بيجى عليا ببقى حاسس بانتصار الليل يعدى عليا وانا واقف ف انكسار ومابينهم عزيمة وقرارات بتضيع ع اخر النهار وسطالبلد كراريب,neutral
2191,ايام حلوه الايام عمرودياب,positive
2192,معرض الكتاب عبارة عن شباب كاشخين مسوين مثقفين وبنات كاشخات مسويات فيها مثقفات بينما الأول يبي الثاني والثاني يبي توقيع الكاتب,neutral
2193,اعرفوهم انقلابمصر يسقطحكمالعسكر الداخليةبلطجية الحرية ل إيهاب عبد السلام جابر  سنة مصمم جرافيك البحيرة,neutral
2194,الله يبارك فيكي يا هند,positive
2195,يابوب ارجع محتاجينك بجد ارجعيابوب,positive
2196,السيسيهايصالح وهيخاصم  زى شفيق ما قتل و اتقتل,neutral
2197,لجنة فاروق أبوزيد مثال صارخ لنظام يقوم على وأد الحريات سنكسر حاجز الخوف,negative
2198,العالم بيتجه للتقليل المنتظم والمستمر من اعتماده على الفحم ومصر عايزة تزيد منه أوقفوالفحم,negative
2199,دعبد المنعم ابو الفتوح فى ندوته فى مكتبه أ  أنا ضد الخلط بين العمل الدعوى والعمل الحزبىفالمؤسسه التى تقوم,negative
2200,اسكندرية تحذير هام جدا جدا وصلتنا رسالة تحذير بخصوص حالة ثبيت وسرقة,
2201,الاعتداء على التظاهرات السلمية مسؤلية من بيده السلطة و لا يمكن ان يقال انه خطأ غير مقصود التعامل الآمنى هو استمرار لمصر القديمة,
2202,ازمات مصر الحقيقية لن تحل بالمتاجرة بالدين ولا بالحديث عن تطبيق الحدود والسياحة الشرعية بل ببرامج تشريعية وتنفيذية محددة,neutral
2203,اسرائيل تحتل فلسطين من عام  فى  عاما لم تعتقل اسرائيل من بنات فلسطين ما اعتقله الانقلاب من بنات مصر فى  شهور انحطاط,negative
2204,اعتراف ما زلت احب سيريلاك بالقمح ايموشنسالب,positive
2205,محمدعليخير قرار الرئيس عدليمنصور بتحصين قرارات الحكومة من الطعن عليها أمام القضاء غير موفق مساءالخير,negative
2206,خريجاتجامعياتقديماتعاطلات ظلم حرمان طموح الم قهر معلمات,negative
2207,من يريد الفلول في البرلمان ليمنع الإسلامين من الأغلبية منافق وبعيد عن الديمقراطية التى تجبرنا على احترام ارادة الشعب مهما اختلفنا معها,neutral
2208,كثير منهم يقولون يعني مش غضبان لسب السيدة عائشة يعني انتو برضه هتزايدوا على سيدنا النبي الذي لم يفعل مافعلتموه من دناءة بمن أذاه في أهل بيته,negative
2209,نحن نمر بأحداث بعضها يدعو للجنون جهادك الحقيقي أن تحتفظ بقلب مشتعل و عقل بارد,neutral
2210,الإعلان الدستوري الصادر من مرسي كان أشبه بخطاب التمكين لهتلر السادةالمحترمون,negative
2211,المفاصلة بين الشعوب العربية وطغاتها الفاشين مثل الأسد و السيسي حرب وجود لا حدود فلا مجال فيها للحلول الوسط أو التلاقي ف,negative
2212,لازم كلنا نروح ننتخب اليوم لأنها أمانة واجب وطني انتخب لتشعر بحق الملكية في بلدكعمرو خالد,positive
2213,بحب بلدى و بكره الدم والظلم سأنتخبالسيسي تحيامصر,
2214,الهجوم المتوقع على كرداسة متى يتوقفون عن قتل الاحرار الانقلاب يمارس ويزرع الارهاب,negative
2215,لا ده نتكاتف فيه رغم اى خلافات أو أخطاء حدثت,neutral
2216,ماتعلمش من أداء جده القديم اللي قرب من الحاكم واستفاد منه وفاد الناس بذكاء وما اتعاصش بدم على الأقل,neutral
2217,عبفتاح السيسي أوميجا العالمى انتخبوالعرص,negative
2218,حطصورتكوانتصغير يلا الكل,
2219,يسقطحكمالعسكر انزلاغسطس مصرتنتفضضدالعسكر مصر,negative
2220,يوم من فشل الانقلاب  دولة ترفضه  فندق اغلق  مصنع افلس  شهيد  معتقل  مصاب  مسجد,negative
2221,حركات الكويت لونها اصفر حريةالصحافة,neutral
2222,ارجو الدعاء للراحل العظيم محمود السعدنى  اليوم ذكرى وفاة الولد الشقي,positive
2223,سيذكر تاريخ مستشفى الامراض العقلية أن محكمة مصرية اصدرت حكم ببرأة الفلول فاحتج الثوار ونزلوا ضربوا بعض فى ميدان التحرير,negative
2224,الصحافة العالمية ومحاكمة مرسي او جلوبو البرازيلية مرسي متحديا ومعلنا نفسه الرئيس الشرعي الوحيد ويرفض ارتداء زي,neutral
2225,النخبة المصرية ضعيفة وليست بقوة الشعب زى الموتور القوى على الشاسيه الضعيف يعنى العربية لو مشيت بسرعة ممكن تتقلب,neutral
2226,الغاء الاعلان الدستورى المكمل الذى كنا ضده منذ لحظة صدوره خطوة ايجابية  لكن نرفض انفراد الرئيس وجمعه بين الصلاحيات التنفيذية والتشريعية معا,neutral
2227,الفيفا يصنف الدوري السعودي  دوليا الثاني آسيويا الأول عربيا عاد النصر فعادت هيبة الكرة السعودية,
2228,ملحد هنستنى منه ايه,negative
2229,اساند من رفض الوقوف للسلام الجمهوري لانه بدعةبس بالمرة بقى موبيلاتكم وعربياتكم و الدش اللي بتتفرج عليه,neutral
2230,بطل نميمة و غيبة انكما قد اغتبتما و من اغتاب مسلما فقد اكل لحمه حاول,
2231,يجب وقف فورى للعنف ومحاكمة المتورطين فيه علنا,negative
2232,الحريةوالعدالة  السويس  خبر علي أحد المواقع الانقلابيه أمن السويس يمشط الشوارع بعد صلاة الجمعة بحثا عن,
2233,لن يستعصى أمركم علينا إنذار أخير ابقو اغمزوهم بص,
2234,عبر الناس داخل الكاتدرائية عن مشاعرهم بحرقة بعد قتل ابناءهم و بسبب التغطية الأعلامية الرسمية المخزية,negative
2235,احساس رخم اوى لما تكون عايز تفرح حد معين و مش عارف ازاى اهوالله,negative
2236,هو ليس مكانه طاولة الحوار المحترم إن عمر سليمان لا يؤمن بالحوار إنما يؤمن فقط بالقتل,negative
2237,مقالة مش قصيرة أرجو أن تقرأوها كاملة عن الدستور والشريعة الإسلامية,
2238,معلم و واعي يا يوسف,positive
2239,نبيل العربي فخر لمصر في علمه و أخلاقه وطنيته ونقائه ولم يفكر أو يسعي يوما للترشح للرئاسة لا تزجوا بإسم الرجل في هذا المناخ السياسي الملوث,neutral
2240,مليون جنيه إجمالى خسائر الشركة نتيجة غلق محطتى السادات والجيزة حتى الآن انتخبوالبرص,
2241,ولادالبلد المنصورة مصراوي أهالي السائق القتيل يهاجمون قوات الداخلية ويرددون هتافات  الداخلية بلطجية أمام,
2242,بعد أن قال الإخوان أن مرسي متخصص في تصميم المحركات في ناسا أصبحت أعتقد أن دفاية بيتنا التي تفعل كل شيئ إلا التدفئة موتورها من تصميم مرسي,negative
2243,الي تجار الدين   قل هل يستوي الذين يعلمون والذين لا يعلمون  ويل لكل أفاك أثيم,
2244,دة هو بورشور الحملة,
2245,باسمطلعحرامي  عاشقمصر,neutral
2246,أرجو منكم ثانية التسجيل في موقع وزارة الخارجية  تواجدي  حفظكم الله في حلكم وترحالكم الإمارات لندن حذر,
2247,عندما تغيب الدولة أو تعمل فيها عبده العبيط تصبح القاعدة التي لا بد من إتباعها من جاء ليعمل معك المعروف فافعل معه المنكر,negative
2248,اعداد كبيرة من الامن بزي مدني خلف الصف الاول للأمن المركزي عند ناصية مجلس الشعب الداخليةبلطجية,negative
2249,م نوينا نعشق بعض آبد كآنت سالفه وصرنا م نعيش من دون بعض,neutral
2250,اشارة رابعة اشبه بنار تحرق الانقلابين,neutral
2251,صوتك العالي دليل على ضعف موقفك,negative
2252,الولد اللي بيقبل يتشتم ب امه حتى لو هزار و يقلب الدنيا لو حد جاب اسم صاحبته بس استرجل كده عشان امك اللي بقيالك و تعبت عشانك,negative
2253,عزيزي الإخواني اللي بيعصبك مش وصفي لرئيسك مرسي بإنه فاشلاللي بيعصبك إنك متأكد إنه فاشل بس لازم تشتم اللي بيقول عليه فاشل لتخفي فشلك وفشله,negative
2254,كل ما يفعله أبو زيد وزير الرياضة يضر الرياضة اخر شائعة عن تعين كمال الجنزورى رئيسا للاهلى شباب ثورة  سيعود ليقود الرياضة فى مصر,negative
2255,عاد إلى مصر خطاب دعائي تحريضي ينتمي إلى مرحلة الستينيات مصر تعود للوراء حتى رئيس الحكومة لا يتوقف عن تمجيد السيسي وهو مجرد,negative
2256,قرارات الرئيس انقلاب علي الديمقراطية واحتكار كامل للسلطة وطن يبحث عن حلول يدفعه رئيسه لمزيد من المشكلات الثورة لن تقبل ديكتاتورا جديدا,negative
2257,من العنصرية أن تؤمن أن العربجي مهنة دنيئة عيب على ذقنك يا شيخ,negative
2258,اخر مباراه للمصارع ايدي قيريرو,
2259,بعيدا عن الهزار بقى وكده من كل قلبي باقولها لك ربنا يسعدك زي ما بتسعد الناسقلبي وربي راضين عليك يا أمردسلام عليكم,positive
2260,مش قادر افهم ازاى عبيد باسمطلعحرامى كانوا بيقولوا على الاخوان خرفان والله مفرقتوا عنهم,negative
2261,فبراير كان يوم نكسة ثورةيناير لما سيبنا الميدان وروحنا مش  ولا  ياريتنا كنا سمعنا كلامك يا شيخ حازم اناحازم مرسىرئيسى,neutral
2262,نشكرك تكلمتي بلسانا جميعا,positive
2263,الوطن تي في  توفيقعكاشة شلبية الفلاحة أحسن من هيفاء لأنها طرية مش ناشفة,
2264,الأسواني   اذا كنت مسلما لماذا تعارض تطبيق شرع الله,
2265,المصرياليوم علاءعبدالفتاح مصر لم تشهد حكما مدنيا حتى في عهد الإخوان,negative
2266,كان هناك شئ يدعي حريه اللهم ارحم ثورةيناير واخلف لنا خيرا منها  اللهم انتقم من كل من أوصلنا إلي هذه الحالة لكياللهياحريه,negative
2267,ثانية واحدة مش فى ناس بتقول ع باسم متأمر وخاين وكده طب اتخيل كده لو الحاجات اللى بيهاجمها انتهت زى تطبيل الاعلام وكده مش مصر هتبقى احسن,negative
