,tweet,sentiment
2998,دعوةالصائملاترد اللهم غفر لي ذنب أجل هم بدد وحش أنار قلب ذكر طاعة جعل خير مفاتح درب صدق نور طريق,positive
2999,في مواجه نظام ملال مجرم حل وحيد هو صمود نضال ضد غاصب حق سيادة شعب عمال كادح عيدالعمال اي,negative
3000,جمل ما رأى عين في معرضالكتاب,positive
3001,رصدعاجل نائب رئيس وزراء ترك بولنت أرينتش معلق على حكام إعدام في مصر قبل قليل أمل أن لا صلى,
3002,تف غزةتحتالقصف,negative
3003,مضمون كلم رئيس استعلاء على مطالب شعب دفاع عن أخطاء عوض عن تراجع عن تبرير عنف جماع دعوة حوار شكلة لك الله يا مصر,negative
3004,دراما رمض مصر كباريه كبير,negative
3005,و كائن هلام معرض لي كان مقوم دنيا على حكومة هشامقنديل و ساكت على حكومة محلب رمز حزب وطن حراميةالدعم,negative
3006,عيدالأم الام هي عيد حياة,positive
3007,أخبارمصر اخبار مصر ضبط منشور و مولوتوف مخزن ملحق ب الجمعيةالشرعية ب ديرمواس مزيد من تفاصيل,
3008,أنا ضد تمويل الاجنبي تمام غريب ان انتسب بعض الى الاسلام استغل فقر ناس شتر اصواتهم ثم تبارى في بذاء اى اسلام هذا,neutral
3009,انا الآن اعاني من اقسى انواع طفش فكرةجميلة حط غرف نوم جامع اروح خذا غفى بالبريك,neutral
3010,اطفال دول لا ماش اطفال ظظ يابتوع مدارس هههههههههههههههههههههههههههههههههههههههههههه,negative
3011,عمر ما كنت اتخيل اني هتحاور مع قتل او متورط في قتليتبع,negative
3012,بالنسبه لبن الى لما بترتبط مابتكلمش لاد دا محن صاح صوت عمر مجدى كفاية محن بق,negative
3013,وطن زراع ب وط زيادة في نسب توريد قمح,
3014,عارف عنى ايه عدال جو كثير عنى كلهماشي,negative
3015,تواجد مشرف من حزب حر عدال حوز شوف ناخب وجه ناخب نعم ذلك مدرس خالد بن,
3016,غياب عدل فى وطنى بشر انفجار غضب بركانى شعبى يسقطحكمالعسكر الداخليةبلطجية انتخبوالعرص,negative
3017,مصر رفع شعار رابع اثناء كلم اوباما ف ماليزي مؤمن مؤمن بنيان مرصوص انتخبوالعرص,
3018,اتحاد طلاب مدارس ناشد نائب عام إفراج عن طالب مخترع,
3019,لا أمل فى دول تدخل فى حرب مع اعدائها تحرير رضا من تويتكأنكناشطايامحرباكتوبر,negative
3020,كل دساتير ماضي سقط لان لم تكني وفق ارادة مجتمع السادةالمحترمون,negative
3021,الميدانمفتي دم انقلاب صدق على اعدام من تم احالة اوراقهم ال,negative
3022,مصدر مجموع حدود مسلح تهدد من مصر قياد محمودعزت تفاصيل,
3023,اذا عارض مرشد فان عند الاخوان فلول او علماني عدو دين ال يم ان كوى الانسان مسلم ثور طن معارض قرار مرشد ممكن,negative
3024,بقى جد في كوكب قرود إذا إفتكرت إن شعب زاد ممارس تسويف قمع تدليس نفاق تبجيل تبرير ديكتاتور فج,negative
3025,اللهم غفر أموات رحم عاف عفا عن كرم نزل وسع مدخل جمع هم في جنان دعاء دعاء غردبذكرالله أدعية يارب,positive
3026,لا استطاع ان جزم حدا مدى تعب حمار سوى حمار نفس ذلك رجا ال تكون متأكد من كلام,negative
3027,نعم احتاج شكر بلاء احتاج صبر ذنب احتاج للإستغفار من شكر و صبر و استغفر نال سعادة,positive
3028,هل أقرأ قرآن بعد رمض هل تف معاني تفكر في هل نوى أن ختم قرآن بعد رمض هل تعرف ثواب قراء تدبر,positive
3029,هل هذه هي ديمقراطي هل وزع أيضا موالي على طلاب جامع نيل قياد نقاب زعزع استقرار هل أمن قمع تعامل مع احتجاج,negative
3030,جبى صل حركة دعوة عن تنافس على سلط سياسة,neutral
3031,التليفزيون عرض مياد خال غلق جيش ترك اربعين مليون بلا تغطي در شرف دين وفى مظاهرة شعب هوى,negative
3032,عرف ضابط اللى قبض على هيثممحمدين نزل لاه فتش عش ذو لحى و شعر طوال و تب دهي ف محضر و اتكسفش على دم,negative
3033,هل توافق علي تبكير انتخاب رئاسي و الاسراع نقل سلط من مجلس عسكر اشتراك فى استفتاء رجى,neutral
3034,عطوانهل شرب عباس حليب سباع تحدى نتنياهو و أميركا قلل كاتب فلسطيني عبد بار عطوان رئيس تحرير,
3035,ضبط من متردد على اعتصام رابع حوز بندق آلة وترامادول,
3036,اعتراف خطأ خلقجميل,positive
3037,السعاده أنت ذات و الفرحه عيون,positive
3038,التقى يوم د عمر خالد و ممحمد مؤمن و دجيهان رمض مع الإعلامى معتز دمرداش و لقاء خاص عن حمل إحن شعب,
3039,اختيار عمر كدى عضو جن تحكيم مهرجان فينيسي سينمائي,
3040,و زي ما إخوان و سلف اعتبر عدو إسلام كتير من إعلام لي قفى معا حيقلبوا علي قريب جدا فاشي لا دين لها,negative
3041,حمل شعب مكافح الأفورة,negative
3042,قال سياسة مهلك شكل عام حور يابني خشن ماش ريش نعام غوص في ألقى غرقان كل شايلين غنايم خفيف لي عام صلاحجاهين,negative
3043,قنديل لالسيسى على تقديم برنامج الانتخابى عدم تعالى على جماهير أخبارمصر فجر,
3044,حل هوتوحيد مطالب إقالة نائب عام تطهير قضاء شرطة منع محاكم عسكر ثم انتخاب تنقل سلط الى مدن أقصى سرع,neutral
3045,هل سرب الذي تطيرخارجه قطر هوسرب صلاح دين ابن خطاب وعليوهل ل دحل و خلف أم المثاليةأجنحةهل نبت زواحف ريش ياقوماحسان,neutral
3046,الاعدام ل صغارالخنازير بديع مرشد الاخوان منى مصر السيسي,negative
3047,طريق وحيد عبر مكا وفى نو حكى عالواتس اب عشناوشفنا,negative
3048,من لم شاهد لقاء مصعب شاعر مع محمود سعد نموذج طهارة ثورة التي اتسخ قذارة سياسة,neutral
3049,دهي ماش جيل زى ما هيكل كان فاكر دهي جيل يناير رابع جيل عز كرام صمود صور أسود في زنزانة,positive
3050,من لايعرف أم إلا يوم في سنة هو عاق لها من صلى هدى أبر كليوم لا معنى ل عيدالأم عند عيد أم مناسب للعا,neutral
3051,طب لما غلى بنزين و كهرباء و غاز حيستعملوا فحم رض فى توليد الطاقه لالغلاءالمعسل,negative
3052,عزيز متطرف قبل أن استخدم تعبير أسد في صف شيخ فكر قليل في مشاعر سيد والد,negative
3053,اللهم انتقم من انتقم من كل من فرح دماء مسلم الله نقف يوم قيام حاسب اللهم حسر على ابناءك,negative
3054,عاد الدكتوره وجى متاخره ثلث ساعى بس مو عاد الطالبه تأخر دقايق عشناوشفنا,negative
3055,تخيل نكى تشاجر في شارع نتا ضرب خصم هو ضرب ثم ظهر شخص لكى فرق بين لكن اكتشف نهو مسك يم خصم من هذا ما حدث في مصر ال,negative
3056,خازوق الإسبرطى,negative
3057,ممكن رئيس لاس جايب من أصوات في إعادة ضد فل على بلاغ ممكن فجأة لاقى من نفس شعب مؤيد ديكتاتور,negative
3058,اعترف مطالب مشروع متعلق حكومة إنقاذ طن تعديل دستور قن وضع جماع إخوان إطار حوار قر إلزام نتائج حوار,positive
3059,ثأر سيدبلال غير سيلاحققك أي أفاق برهامى شيوخالسلاطين تجاردين,negative
3060,لي شاف تمنى كوى مثل لي عرف احترم حبك لي سمع عن تمنى قابل حاول,positive
3061,اعجبني رأيكوان رفض تعميم سلب اتفق مع ان موروث مصر حضار هو نوى مشروع وسط بناء على,neutral
3062,كل عام و أنتم خير تقبل الله من و من صالح أعمال,positive
3063,سار أنشودة حاشا يا رسول الله النشاما شبكةالمجد قناةماسة,
3064,ابراهيممحلب استقبل السيدالبدوى رئيس حزبالوفد جديد والبدوىالوفد دعم حكومة حال فى خطوة التى أصاب فى صالح مواطن المصرى,
3065,يالله فور أول ما أعاد سيطرة على الدي إم اتفق بالكتير على يوم الأربعإنت حشا جدا,positive
3066,قرار زير ثقاف خالف قرار الإتحاد دولي منتج والسينمائين في شأن عدم إسناد تنظيم مهرج قاهر دكتور يوسف شريف رزق الله,negative
3067,حذار يا عدليمنصور ان تفرج عن دوم كما طلب من ممدوححمزه من وقع ع بيان من المهزأين الذين طلب تفريط فيما لا ملك ولاتملك نتا,neutral
3068,صديالدقهليةجامعةالمنصورة هتاف علا أمام كلية زراع إحن طلب لين ارادة مان عينكوا على سادة,
3069,يوم وفاء رئيس مان وفاء دي ماش خدى بال,negative
3070,حملةالايوسفالحسينى يوسفالحسيني حرق علشان كاشف من زمان أويغلطة ماش هيكرروها تان,neutral
3071,جدول إعادة آخر كلام الإثنين يونيو حلق جمع غضب مع روبرت ساك ثلاثاء يوم حاد عشر ثورة مع,
3072,اختيار ماش عاجبانى,negative
3073,علم أن كلما نزع من في أرض شيء جميل خبأ لك شاء في سماء جمل,positive
3074,استعداد مباراة,
3075,يارب جعل لليلةة فرح عشاق عالم توفيق ي نصر النصرالشباب,positive
3076,أتم مهمة عضو جن تحكيم في مهرج فينيسي يوم شاهد عرض راضى شكل عام عن نتيجة الأوريزونتي التي علن في ختام كم ساعة,positive
3077,عاجل تأسيس أقر محاكم مدن أمام قضاء العسكرى فى جرائم التى ضار قوة مسلح هاع هاع هاع,
3078,كتر خير علا بيصلحوا غلط ماش بتاعتهم,positive
3079,ثبت تجارب علم أن مضمون الذي قدم رامز جلال فسد أطفال و انخفض مستوى ذكاء و هذا تمنع دول متحضر,negative
3080,مع اشراقة كل شمس أبدأ عمل روح نشيط هم عال يد واحد نية متجدد أحلى صباح أجمل متطوع فى عظم حمل,positive
3081,الارهاب تطور صار من حكومة ترهب ناس تفجير ثم علن نهم ارهابين من أقول هال الاعلام ملك,negative
3082,لو أنت من ناس لي لم أيد أو أسكت عن ظلم أو شل سواء في فتر مبار أو المجلسالعسكري و مرس و السيسي قول,negative
3083,هل يتم تنفيذ قانون على امراء سعودي سجون في سعودي مليئة آلاف مظلوم مجرد نهم غير سعود خصوم سعودي هل نحب مصر,negative
3084,تفاؤلى نجاح ثورة نابع من ايماني أن الله لا أضاع أجر من حسن عمل لا أوجد حسن أعظم عمل من أن أضحى شعب,positive
3085,ميرسي يا يو,positive
3086,اتجه الآن إلى ملتزم بين حجر أسود و باب كعبة هناك استجاب دعاء و هناك لصق نبي جسد كعبة و دع الله كثير دعا لكم كثير,positive
3087,دعم صهيوني إخوان أهداف منع حماس من هجوم على اسرائيل صراع سنة شيع مزق المنطقةضمان تخلف مصر دائم تحت حكم الاخوان فاشي فاشل,negative
3088,ابراهيم عقل نموذج,positive
3089,يا رب فرج عن يوم هما رأى ضعف كبير و هو رحمة صغير,neutral
3090,شروق شروق تنشر هم تعديل جن خبراء ل دستور مصر,
3091,طب إيه مشكل في شغال طريق فاضة عش مان عرف تحرك ضبط إذا ناس روح,neutral
3092,غردبالخير غردبصورة شبكةالمجد,
3093,مصر رائد تحول كبرى حسم تحدي التي واجه كل منطق غزو مغول بريطاني ضع حد للتيارالعلما,positive
3094,برنامج اعتذر عن إفيه أبوي تريكة برنامج أبوتريكة باسميوسف,
3095,اللهم إني عوذ بك من مزايد مزايد رجال من ست,negative
3096,الاخت فاضل حس فهمى صاحب أشهر مواقف سياسة رفض مصالح مع الاخوان لان قتل حد أقول للامورة أم شعر دهبي بلاش انتى يا حلو,neutral
3097,إخلاء سبيل سمالمصرى تغريم ألف جن فى قضة بث قناة فلول,
3098,شكر جزيل,positive
3099,كلام من بر سلط حماد كلام من جو سلط حماد تانى خالص,neutral
3100,إنت إخوان عايزني صدق علا إن مؤمن تسامح تنوع طب عين عين في تصريح جدي غنيم شيوخ طائفي لي طلعتوهم منصة دعم رئيس,neutral
3101,واضح إن أمة داع علي أنا صغير وقالتلي روح رب فرج على خلق قام رب طلع مذيع,positive
3102,نعم نهو خالدبنالوليد رض الله عن يا من افتخر ب هتلر,positive
3103,ندوة توقيع رواية نادى سيار ليل سبت سابع مساء فرع مكتب أ داندي مول تفاصيل,
3104,تدوين هامة,positive
3105,قال مريم شرف سن خد رصاص في قلب وماتت بين أيدي أبو ماتت ماش نامت لا لعب لا ماتت كفر,
3106,صحف ألم روى تفاصيل ليل مرعب من تعذيب إهانة بين معتقل مصر في أقسام سجون,positive
3107,وطن خارجي تدين اعتداء الإسرائيلية على مصل في مسجد أقصى,
3108,عرض الاسبوع لاف متابع درر حكم حكم حكم ابيات نصر هلال فتح لمة كلم بوح اتحاد,positive
3109,تعرض حفل تعذيب فى نهضة على يدى إخوان رفعة صور السيسى,
3110,ماعندي شي اسم احترم انا كبر من عند شي اسم احترم احترم غير ذا جب حكومة,positive
3111,عيدالأم كفى بقاء أمة حين غاب و حب أمة حين تغير و قلب أمة إن غاب قلوب هم حاضر,positive
3112,اللهم مع تساقط كل حب من حب مطر رحم يوسف غفر واعفو عن ي كرم أكرم اللهمارحماخيوسفوسكنهفسيحجناتك,
3113,سي بي سيجنايات شبرالخيمة قضى معاقب سارق سيار قياد إخوان محمدالبلتاجي سجن سنوات مع شغل ههههههههه,neutral
3114,نهم كتب بطل اكتوبر فريق سعد شاذلي كتب عن كذب على شعب ورضوى عاشور كتب عن ثورة بين يأس أمل,positive
3115,خمس الاف الامارات هلال نصر سعودي كويت قطر الرياض مكة رتويت دب شارق غردبصورة,negative
3116,إن خوف ما خاف مستبد من علم أن عرف ناس حقيق أن حر فضل من حياة عبدالرحمن كواكب مصر بدايةالنها,
3117,الراتبمايكفيالحاجة اتحاد هلال نصر الاهلي مرس,positive
3118,لك من كل احترام تقدير يا خلص نظف نقا رئيس وزراء في مصردهشام قنديل اعتذروالهشامقنديل مرسيرئيسي انتخبوالعرص انصافالاخوان,negative
3119,حيي اخواني في حزب بناء تنمية جماع الاسلامية علي موقف وطن رائع حيث قدم مصلح وطن علي انفسهموكانوا سبب في جمع كلم,positive
3120,د علاء الأسواني هل ذكر مع مطالب التي خرج من أجل ملا أقرأ مقال كامل على هذا الرابظ,negative
3121,حسب الله نعم وكيل في يامرسى نتا كلاب خرفان تعري سحل متظاهر قبض على قصر الإت,negative
3122,جزيرة مباشر مصر حمد زوبة نافس اسم يوسف لكن ثقل دممع السنيد سليم عزوز و شاهد ما شافش حاج حس عبد فتاح اللى أختشوا ماتوا,
3123,شكر كل من جاوبنى,positive
3124,انا مع خريطة طريق جدول زمن انتقال ديمقراطي اطمأن من ثم مواطن مواطن أن مصر لن تكون مع حكم مجلس عسكر استمر إلى ما لا نهاية,positive
3125,اتصل بساويرس عش قناة بتاعته تولى مهمة خلع شفيق اعلاميا,negative
3126,قبض على ضابط أمريكى متقاعد شيخ زايد حوز وثائق بيان عن أناء وجه سيادة أبدأ تحقيق مع,negative
3127,قضاة لن شرف على استفتاء قبل إلغاء إعلان مرس مصر وم من مصر,
3128,ياقوة الله ياقوة شعب,positive
3129,تكاليف محاكم مرس تجاوز مليون جن انقلاب نفق مليون جن محاكم فى زمن لم تجاوز دقيق شعب بيشحت,negative
3130,فيديو ترحيب حار من أقباط ل توفيقعكاشة و مظهرشاهين أهان جبال و زند كاتدرائية,negative
3131,بعد عن ما انتاش قد وايتنايتس,neutral
3132,طب طلع ايسكو و نزلصلاح بقى,neutral
3133,ثورةالانترنت احنا بنطالب حركة ميج بالأنضمام معى بقى يدى واحد بقى,negative
3134,رصد عامل إسعاف دمنهور هدد إضراب شامل هدد عدد من عامل إسعاف دمنهور يوم,negative
3135,ليل سابع مساء ندوة الاسبوعية دكتور علاء الأسواني في مركز شباب مقطم دعوة عامة تفاصيل,
3136,برادع قال علي رموز مصر لي كان قفى مع زبال والسيسي قال عام شعب انتو نور عنيناعلشان دهي سأنتخبالسيسي أحيا,positive
3137,نشر تذكير تكبير و أحيا سنة هذه عشر الله كبر الله كبر لا إله إلا الله الله كبر الله كبر له حمد,
3138,هناك مكان في قاع جحيم من اخترع تويتر,negative
3139,مصاب و وفاة نتيجة تعذيب بمنطقتى رابع نهضة,positive
3140,لا سكر لا زيت لا غير من كتب هذا رد كلام فارغ مناسب سادعو قريب جمع تبرع قسم حروق جامع وط هو في حال سيئ جدا,positive
3141,فيفيعبدهالامالمثالية آش قول واشي ضيف مال صيف اغنية روع,negative
3142,دكتور أبو فتوح على جث و كل دماء مصر لن استعبد بعد يوم على شرط أن ذهب صندوق انتخاب,
3143,و الله تستاهل ياقلبي لاه تميل مكن خال نتا اسباب كل كرب نتا اسباب ماجرالي ايه بق لي هايواسيني بعد ماتهدت امالي محمدمحسن,neutral
3144,كتب تاريخ ان حركة ابريل شق ضام مجموع من نبل شجع شبان مصر كانو طليعة ثورة لازالوا ناضل من جلا عدل حر,negative
3145,اتجنن خرج عن مألوف,negative
3146,قضايا و ملف أطباء كبد إصابة ب فيروسسى فى مصر بلغ ألف حال سنوي من تحدث من مستشف,negative
3147,افتكر شخص أحب دعوة في سر دعاء في ظهر غيب من ادعى مستجاب دعوةالصائملاترد,negative
3148,للاسف ما أسمى صفح التراس اسم يوسف بدأوا استعمل لغة سيئ جدا وانا بعد ما ساند لا استطاع مساند هذا الاسلوب سيئ,negative
3149,اقرأفىعددالوطنالصحفين تجهز وقفة احتجاج أمام الأهلى تضام مع وطن,
3150,ياللا حضر عيش و حلاوة,negative
3151,عصاب موجود في سجن طر لا أزال لها رجال أموال خارج سجن أدار عملة الانف,neutral
3152,جيزة مصرمشتكيه فاعل الثالثه لاحرار اكتوبر امام سنترال الحى سادس,neutral
3153,مرفق محتوى لين فيديو,positive
3154,فودافون,positive
3155,وزيرالتموين دعم لا صلى مستحق عود المجمعاتالاستهلاكية قبل رمض مزيد من تفاصيل على رابط,positive
3156,طالب مرسوم عزل سياسى فلول الوطنى,negative
3157,غالى في مقابل سيدورف لم صرح أي شيء خاطئ ذلك القضيه مغلق ميل,
3158,انا لست روميويروناقف مشد عاجز و نتا طلى علي من شرفةانا حب و لن ذهب حب و أمد يد اتلمسك بقى قد خلق حبك مصر,
3159,طلاب جامع قال يوم عال لا دراس لا تدريس ال عود رئيس صدام اعتقال غدا ايقاف دراس او فوض جامع,positive
3160,ديموقراطية بلا معارض قوى مثل قاطر بلا كوابح عي سياسة نهضة,negative
3161,ريتويت يافنان,negative
3162,قال صلى الله على وسلمفي ليل نصف من شعب غفر الله أهل أرض إلا مشرك أو مشاحنحديث صحيح اللهم إنا,
3163,زوج متعب على سب شرطة مينفعش معى غير معامل الألتراس دوس على اى حرف على الكيبورد عمل,
3164,وزارة تخطيط أضاع مشروع لاصلاح اقتصاد في مارس أبدأ فى يونيو التالى طبع شعب,negative
3165,قوة مسلح جزء لا تجزأ من سلط تنفيذ عرق وزارة دفاع جزء منعرق دول دول واحد ميزان واحد توازن رقاب بين سلط,
3166,هم لاعب في صناع ديكتاتور هو من واجه تجار باطل ظلم صمت رضا,negative
3167,وائلجمعة عمل معلق بيقول ماش هنعتبر ألي هو لي عمل خلاص اعتبر كمالجمعة او جمالجمعةجيمي,negative
3168,سلسلة رسائل ثائر سياسة الى حبيب يوسف مصطفى الحسينى يوسفالحسينى مصر فلسطين سوري إمارة لبن,
3169,شاهد آخر كلام قراء في رؤى ناعوم تشومسكي سياسة ولاية متحد تجاه مصر,negative
3170,يوم فرى لمرء من أخي أم أبي صحبة بن كل مرىء من,negative
3171,أنا رض لي خلى في حال توب نتا ما لكش دعوة غير,negative
3172,بواب شروق تنشر خطابة متبادل بين محلب محافظ قاهر آثار عن تجاوز في مدين فسطاط,
3173,حقيق عارية,negative
3174,شاهد آخر كلام إضراب عمال نقل عام,neutral
3175,مقال عمروحمزاوي مرحلة جديد من زاف وعي مسموع من موقع اقرألي,
3176,تعليم في مصر له محتاج يتدمر من قاعد ويتعمل له اعادة تدوير كلاموكلام يوسفالحسيني سادة,neutral
3177,لما الموب بتاعي باظ بس الايام ماش سيب ماش سيب في حال,neutral
3178,كوز در مشوي مكمور في الغيط عبد حليم بيغن جان هوى,negative
3179,كلمهبتتقالفيالبيتكليوم وين رايح,positive
3180,جمع مبارك,positive
3181,فضل عاد يوم له ثم شباب مصر طاهر شعب حي في ربوع مصر الذي أبهر عالم سلم إصرار علي إستكمال ثورة,negative
3182,الغاء مكمل تغير في قياد جيش قرار استجاب قاعد مستقر في دول مدن هي خضوع مؤسس عسكر إشراف مدن منتخب,neutral
3183,رسالة كل أم من أمهات شباب بن صناع حياة كل عام أنتم خير شكر لكم على ترب هؤلاء شباب بن هم,neutral
3184,فش غل أدى قتل في نهاية لو نتا يا ليبرالي يا بتاع حر مانبهتش كد بقى على وصل الاخلاقية سلام,negative
3185,دلوقتي على طريق الله روح عباد على نهار مصطفىحسني,
3186,صوة إخوان معنى فقر زاد أن لازم حافظ على رعى دهي قزازة زيت كيس سكر ألام أصوات غلاب أنجح,negative
3187,صناع حياة مجموع من شباب جمع مودة و حب في الله و حث حب خير في محاول عمل إيجاب إرضاء رب و,neutral
3188,طلب عمل في ماسبيرو بدون أجر لم تلقي رد تفاصيل على رابط,
3189,هذا هو جزء ثاني من مناقش كتاب خروج مصر على خلفاء سلاطين من لايعرفون شيء عن كفاح آباء وأجدادهم,negative
3190,بسمة أمل جزاء من سخر من ناس,neutral
3191,شاهد آخر كلام تعديل مشروع قانون عزل فلول,negative
3192,ورد على تساؤل فيما خص ترشح عن دائرة مصر جديد اجاب دعمرو ان جامع هى مساح علم و ليست مساح دعاية انتخاب,
3193,توكلكرمان هذه عاق والد أصفى قليل أدب,
3194,مناسب رمضان استنوا ف رمض فقرة ومفاجأت كتير عالبيدج حمل و حاج,negative
3195,بقى كلما تفرج على حلق باسم افتكر صديق جميل علاء لي دين الله رحم تخيل هو بيقول إخوان يالله ياللي اسم يوسف بيفشخ كوى,
3196,أمان الفيديواللى انتشر ماش من أعتصام رابع فيديو من أناء حسب وصف اللى مع فيديو نازل من أسابيع,neutral
3197,رابط تحميل معصر عدد اليوممايطلبه مواطن رئيس ميمون أبواب ثابت رسوم عمر سليمأتمنى تعجب,negative
3198,هذةمصر عز و فخر هذه الامة,positive
3199,مبروك يا كرم مصر كل فرحان باك بعد ليل وجى نور,
3200,مؤتمر حزب عدل دعم حمدينصباحي رئيس مصر حمد صباح مشروع هو قيام دول مدن خال من فساد,neutral
3201,شاهد منتج ألام مبار و عائل حس رزاز في آخر كلام,positive
3202,بحوث علم عال تأثير متاح الآن مجتمع أكمل اصداراتمدينتك نيتشر,
3203,شكر جزيل على ترجمة تحية أستاذ نادينهو بس في آخر فقر لي قايل مقول شاعر عام ابن عروس ليس عمر ابن العاص,negative
3204,متابع صلاح فضل نظام إخوان قمع حر المرأةالوفدوتابع فضل خلال كلم ندوة ن الاخوان كفى,
3205,يوسف الحسينى تابع منذ ايام مايحدث للاقباط فى دلج طالب مسؤول تدخل يوم سيطر الشرطه جيش,positive
3206,بيقولكأعرفبلدك القاهرةلقا أديان في مربع واحد هكذا راد الله مصر واهلهاآمنين باذن الله اخوانابليس,negative
3207,وطن هدوء سود ميدان حصر أكتوبر تكثيف أمن حسب مظاهرة إخوان,
3208,دعبد منعم بوى فتوح تحدث عن ذكر واقع مشادة كلام بين بين رئيس سادات,negative
3209,ألف صور ألف شهيد من شهداء مجازر انقلاب دموي في رابع و نهضة و رمسيس و دقة,negative
3210,عرض لماذاتتواجدبتويتر كذبالبنات سولفلناعنطفولتك لابس ماأجملهامنكلمة فيالعمق تعليقالدراسة,negative
3211,أن في آي سابق دليل على أن أقرب واقع كوى الأدرى مصلح بكفيحصار اضبطواشركاءالمخلوع يمن قطر مصر تونس,positive
3212,وقوف دقيق حداد على ارواح شهداء احداث أناء على شهداء ثورة يناير في بداية مؤتمر جماهير,neutral
3213,وفى إلي رحمة الله يوم أخي محمد وليد جفال من سعودي شهد الله أن هذا شاب قبل أن يتوفي شهر ترك,
3214,مبار عند بناء و مرس عند جماع وحيد لي غلب في بلد دي هو عدل منصور حسى إن مقطوع من شجر,positive
3215,جميل في مسلسل ان ماحدش كوى بيحاول قلد شخص المثلت فيلم,positive
3216,حتى اللى حكتله عن اللى ساب و قال ان معى ماش هسيبك سابك هو كم مبقتشتفرق,negative
3217,لقط التى تنشر من جن كتاب دستور أوحى لنا ان مصر دول بلا دين لا اخلاق لا قيم لا تاريخ لا رجال,negative
3218,نادى الاسير في جن ادعى الى مساند الاسرى الإدارين مضرب عن طعام رفض سياسة اعتقال الادارى غير مبني,negative
3219,معلم كتاب موجز ممتع عن تعليم الالكتروني معرضالكتاب معرضالرياضللكتاب,negative
3220,هام بال فيديو اعتراف مهندس رياض عيد منشق عن تنظيم دول,
3221,لأ ارجوك خلة دم خفيف إيه دهي وفى كتالوج الألشة,negative
3222,رصد تظاهر قفة احتجاج منذ صباح يوم جامع فيوم نظم طلاب جامع فيوم يوم عدد من وقف,positive
3223,توفيقعكاشة بيحكي عن هيف هبة ههههدي كل عملة تجميل امبارح شاف صور ع نت قبل تجميل دي قرف عش تعرف حنا,neutral
3224,صفا حجاز و سوف تصبح عريش عاصم ولاية عرب المتحدةبس نتلايم على الاول,negative
3225,بنحط جزء من على تويتر لكن نص بيان يكون على الفيسبوك او على موقع,positive
3226,حمزةنمرة انسان,positive
3227,دهي فيديو اوضح ناس وهى تفتح مدرس علشان تخرج الامن من,negative
3228,دعبد منعم أبو فتوح ل فضل خوض انتخاب مرشح مستقل أمثل كاف طوائف شعب المصرى,negative
3229,شاهد تميم برغوث مصطفى سعيد في ذكرى أولى ثورة فى آخر كلام,positive
3230,معنى هام جدا نحتاجه شدة في هذه أيام في بلاد,negative
3231,شاهد آخر كلام لماذا مليون جمع يولي والد أحد شهداء,positive
3232,رحم الله سيد منصور حسن غفر الله له وأل أسرة صبر سلو,positive
3233,بسمة أمل هدية عود حب حي,positive
3234,وطن رئيس مجلس مصر شؤون خارجي غادر إلى نيويورك مصر اخبار,neutral
3235,زير زراع الأردنى سابق تفقد زراع قمح على مصاطب شرق زقازيق,
3236,يا عمر بك من كل دة فى حمل منظم لتشوية ثورة يناير رموز أقرأ مقال مصطفى نجار فى اليومالنهاردة شوف,negative
3237,تابع دكتور عمر حمزاوي على قناة جزيرة مباشر في تمام حاد عشر نصف مساء,negative
3238,طرق السلميه متحضر هي في ظن حدا سبل نضال سلم مشروع ضغط علي حكومة في المنطقه نهج منهج استقلال,negative
3239,ثورة وحدهاهي مؤهل استقطاب الموتالثورة وحدهاهي التي توجه الموتوتستخدمه أشقى سبل حياة غسان كنف مقاوم,
3240,حلق الاولى جزء ثاني نهضة لا أزال في,
3241,أمل جمل عن شت لي فات شتاء أخرى مقبل,
3242,أون تى في تعيش سكر موت وهى تحرك خلف شرطة جيش تصور علي هواء تمثيل قبض علي إرهاب,negative
3243,قصة حدث لي في مطار قاهر أثناء عود من مكة بعد تصوير برنامج اسم نحى كان عن أسماء الله حسن وكانت,
3244,رفض تدخل في تشكيل حكومة جديد من أي جهة أو حزب رفض أي شكل من شكال ضغط على قرارت عصام شرف,negative
3245,تناسى القرآنلا جرم شنآن قوم ولاتقعدوا مع حتى خاض في حديث غيرهوتحولوا لاسلوب واحد واحد هم من نشر فيلم,
3246,ما هى أخونة دول لماذا خشي زياد بهاء دين بواب شروق مقال رائع جدير تعمق في,
3247,كما سجل أكثر من مرة قبل يونيو بعد مصر وقع فريس فاشي دين محرض على عنف فاشي قمع إقصاء عنف زيف اسم مصلح وطن,neutral
3248,حمد له عاد من أسبانيا بعد انتهاء من تصوير برنامج رمض قادم قصة أندلس و كلى حب أهل مغرب و,
3249,خلقجميل عندما فضح حدا الاصدقاء اسرارك لا تقوم نتا مثل,positive
3250,أنا انتظر لأنني لا جد شيء آخر سلى في غياب عني اعترافاتليلية,
3251,ياسر أبو عمار في سياسةفيدين علي الجزيره غير موقف من حزب نور سبب مواقف مخزي مع رئيس محمدمرسي,neutral
3252,تحذير قوة أمن سكان رابع متظاهر قبل فض اعتصام السادةالمحترمون,negative
3253,كاتب فى جريد قدس افترض أن ناصر و ماش إخوانى سليم عزوز,negative
3254,لابد من إقالة زير داخلي مدير من بورسعيد محافظ فور رسل دكتور الكتاتني مطالب جلسة استثناء غدا مجلس شعب,negative
