,tweet,sentiment
3123,شكر كل من جاوب,positive
3124,انا مع خريطه طريق جدول زمن انتقال ديمقراطي اطمأن من ثم مواطن مواطن أن مصر لن تكون مع حكم مجلس عسكر استمر إلي ما لا نهايه,positive
3125,اتصل بساويرس عش لقن بتاعته تال مهم خلع شفيق اعلاميا,negative
3126,قبض علي ضابط أمريكي متقاعد شيخ زايد حوز وثائق بيان عن أناء وجه سيادة أبدأ تحقيق مع,negative
3127,القضاه لن شرف علي استفتاء قبل إلغاء إعلان مرس مصر وم من مصر,
3128,ياقوه الله ياقوه شعب,positive
3129,تكاليف محاكم مرس تجاوز مليون جن انقلاب نفق مليون جن محاكم في زمن لم تجاوز دقيق شعب بيشحت,negative
3130,فيديو ترحيب حار من أقباط ل توفيقعكاشه و مظهرشاهين أهان جبال و زند بالكاتدرائيه,negative
3131,بعد عن ما انتاش قد وايتنايتس,neutral
3132,طب طلع ايسكو و نزلصلاح بق,neutral
3133,ثورهالانترنت احنا بنطالب حرك ميج بالأنضمام معى نبق يدى واحد بق,negative
3134,رصد عامل إسعاف دمنهور هدد إضراب شامل هدد عدد من عامل إسعاف دمنهور يوم,negative
3135,الليله السابعه مساء الندوه الاسبوعيه دكتور علاء الأسواني في مركز شباب مقطم الدعوه عام تفاصيل,
3136,برادع قال علي رموز مصر لي كان قفى مع زبال والسيسي قال عام شعب انتو نور عنيناعلشان دهي سأنتخبالسيسي أحيا,positive
3137,نشر تذكير تكبير و أحيا سن هذه عشر الله كبر الله كبر لا إله إلا الله الله كبر الله كبر له حمد,
3138,هناك مكان في قاع جحيم من اخترع تويتر,negative
3139,مصاب و فا نتيجه تعذيب منطق رابع والنهضه,positive
3140,لا سكر لا زيت لا غير من كتب هذا رد كلام فارغ وبالمناسبه سادعو قريب جمع تبرع قسم حروق جامع وط هو في حال سيئ جدا,positive
3141,فيفيعبدهالامالمثاليه آش قول واشي ضيف مال صيف اغنيه الروعه,negative
3142,دكتور أبو فتوح علي جث و كل دماء مصر لن استعبد بعد يوم علي شرط أن ذهب صندوق انتخاب,
3143,و الله تستاهل ياقلبي لاه تميل مكن خال نتا اسباب كل كرب نتا اسباب ماجرالي ايه بق لي هايواسيني بعد ماتهدت امالي محمدمحسن,neutral
3144,كتب تاريخ ان حرك ابريل شق ضام مجموع من نبل شجع شبان مصر كانو طليعه الثوره لازالوا ناضل من جلا عدل والحريه,negative
3145,اتجنن خرج عن مألوف,negative
3146,قضايا و ملف أطباء كبد الإصابه ب فيروسسي في مصر بلغ ألف حال سنوي من تحدث من مستشف,negative
3147,افتكر شخص أحب بدع في سر دعاء في ظهر غيب من الادعيه المستجابه دعوهالصائملاترد,negative
3148,للاسف ما أسمى صفح التراس اسم يوسف بدأوا استعمل لاغ سيئ جدا وانا بعد ما ساند لا استطاع مساند هذا الاسلوب سيئ,negative
3149,اقرأفيعددالوطنالصحفين تجهز وقف احتجاج أمام أهل تضام مع وطن,
3150,ياللا حضر عيش و حلا,negative
3151,العصابه الموجوده في سجن طر لا أزال لها رجال أموال خارج سجن أدار عملة الانف,neutral
3152,الجيزه مصرمشتكيه الفاعليه الثالثه لاحرار اكتوبر امام سنترال حي سادس,neutral
3153,مرفق بالمحتوي لين فيديو,positive
3154,فودافون,positive
3155,وزيرالتموين دعم لا صلى مستحق عود المجمعاتالاستهلاكيه قبل رمض مزيد من تفاصيل علي رابط,positive
3156,طالب مرسوم عزل سياسة فلول وطن,negative
3157,غالى في مقابل سيدورف لم صرح أي شيء خاطئ ذلك القضيه مغلق ميل,
3158,انا لست روميويروناقف مشد عاجز و نتا طلى علي من شرفهانا حب و لن ذهب حب و أمد يد اتلمسك نبق قد خلق حبك مصر,
3159,طلاب جامع قال يوم عال لا دراس لا تدريس ال عود رئيس صدام اعتقال غدا ايقاف الدراسه او فوض جامع,positive
3160,ديموقراطيه بلا معارض قوة مثل القاطره بلا كوابح عي سياسه نهض,negative
3161,ريتويت يافنان,negative
3162,قال صل الله على وسلمفي ليل نصف من شعب غفر الله أهل أرض إلا مشرك أو مشاحنحديث صحيح اللهم إنا,
3163,زوج متعب علي سب الشرطه مينفعش معى غير معامل الألتراس دوس علي اي حرف علي الكيبورد عمل,
3164,زار تخطيط أضاع مشروع لاصلاح اقتصاد في مارس أبدأ في يونيو تالي طبع شعب,negative
3165,قوة المسلحه جزء لا تجزأ من السلطه التنفيذيه عرق زار دفاع جزء منعرق الدوله دول واحد ميزان واحد توازن رقاب بين سلط,
3166,هم لاعب في صناع ديكتاتور هو من واجه تجار باطل ظلم صمت رضا,negative
3167,وائلجمعه عمل معلق بيقول ماش هنعتبر ألي هو لي عمل خلاص اعتبر كمالجمعه او جمالجمعهجيمي,negative
3168,سلسل رسائل ثائر سياسة ال حبيب يوسف مصطف لحس يوسفالحسيني مصر فلسطين سوري إمارة لبن,
3169,شاهد آخر كلام قراء في رؤيه ناعوم تشومسكي لسياسه ولاية المتحده تجاه مصر,negative
3170,يوم فرى لمرء من أخي أم أبي صحبة بن كل مريء من,negative
3171,أنا رض لي خلى في حال توب نتا ما لكش دع غير,negative
3172,بواب شروق تنشر خطابة متبادل بين محلب محافظ القاهره آثار عن تجاوز في مدين فسطاط,
3173,الحقيقه العاريه,negative
3174,شاهد آخر كلام إضراب عمال نقل عام,neutral
3175,مقال عمروحمزاوي مرحل جديد من زاف وعي مسموع من موقع اقرألي,
3176,تعليم في مصر له محتاج يتدمر من القاعده ويتعمل له اعاده تدوير كلاموكلام يوسفالحسيني الساده,neutral
3177,لما الموب بتاعي باظ بس الايام ماش سيب ماش سيب في حال,neutral
3178,كوز در مشوي مكمور في الغيط عبد حليم بيغن جان هوي,negative
3179,كلمهبتتقالفيالبيتكليوم وين رايح,positive
3180,جمع مبارك,positive
3181,فضل عاد يوم له ثم شباب مصر طاهر شعب حي في ربوع مصر الذي أبهر عالم سلم إصرار علي إستكمال ثورة,negative
3182,الغاء مكمل تغير في قياد جيش قرار استجاب قاعد مستقر في الدوله المدنيه هي خضوع المؤسسه العسكريه إشراف مدن منتخب,neutral
3183,رساله كل أم من أمهات شباب بن صناع لحى كل عام أنتم خير شكر لكم علي ترب هؤلاء شباب بن هم,neutral
3184,فش غل أدى قتل في النهايه لو نتا يا ليبرالي يا بتاع حر مانبهتش كد بقى علي وصل الاخلاقيه سلام,negative
3185,دلوقتي علي طريق الله روح العباده علي نهار مصطفيحسني,
3186,صوة إخوان معنى فقر زاد أن لازم حافظ على رعى دهي قزاز زيت كيس سكر ألام أصوات الغلابه أنجح,negative
3187,صناع لحى مجموع من شباب جمع الموده و حب في الله و حث حب خير في محاول عمل إيجاب إرضاء رب و,neutral
3188,طلب عمل في ماسبيرو بدون أجر لم تلقي رد تفاصيل علي رابط,
3189,هذا هو جزء ثاني من مناقش كتاب خروج مصر علي خلفاء سلاطين من لايعرفون شيء عن كفاح آباء وأجدادهم,negative
3190,سم أمل جزاء من سخر من ناس,neutral
3191,شاهد آخر كلام تعديل مشروع قانون عزل فلول,negative
3192,ورد علي تساؤل فيما خص ترشح عن دائره مصر الجديده اجاب دعمرو ان جامع هي مساح علم و ليست مساح للدعايه الانتخابيه,
3193,توكلكرمان هذه عاق والد أصفى قليل أدب,
3194,مناسب رمضان استنوا ف رمض فقرة ومفاجأت كتير عالبيدج حمل و حاج,negative
3195,بقى كلما تفرج علي حلق باسم افتكر صديق جميل علاء لي دين الله رحم تخيل هو بيقول إخوان يالله ياللي اسم يوسف بيفشخ كوى,
3196,للأمانه الفيديواللي انتشر ماش من أعتصام رابع فيديو من أناء حسب وصف لي مع فيديو نازل من أسابيع,neutral
3197,رابط تحميل المعصره عدد اليوممايطلبه مواطن رئيس ميمون أبواب الثابته رسوم عمر سليمأتمني تعجب,negative
3198,هذهمصر عز و فخر هذه الامه,positive
3199,مبروك يا كرم مصر كل فرحان باك بعد ليل وجى نور,
3200,مؤتمر حزب عدل دعم حمدينصباحي رئيس مصر حمد صباح مشروع هو قيام دول مدن خال من فساد,neutral
3201,شاهد منتج ألام مبار و العائله حس رزاز في آخر كلام,positive
3202,بحوث العلميه عال تأثير متاح الآن مجتمع أكمل اصداراتمدينتك نيتشر,
3203,شكر جزيل علي الترجمه تحية للأستاذه نادينهو بس في آخر فقر لي قايل المقوله شاعر العاميه ابن عروس ليس عمر ابن العاص,negative
3204,متابع صلاح فضل نظام إخوان قمع حر المرأهالوفدوتابع فضل خلال كلم بند ن الاخوان كفى,
3205,يوسف لحس تابع منذ ايام مايحدث للاقباط في دلج طالب مسؤول تدخل يوم سيطر الشرطه جيش,positive
3206,بيقولكأعرفبلدك القاهرهلقا أديان في مربع واحد هكذا راد الله مصر واهلهاآمنين باذن الله اخوانابليس,negative
3207,وطن هدوء سود ميدان حصر أكتوبر تكثيف أمن حسب مظاهرة إخوان,
3208,دعبد منعم بوى فتوح تحدث عن ذكر واقع المشاده الكلاميه بين بين رئيس سادات,negative
3209,ألف صور ألف شهيد من شهداء مجازر انقلاب دموي في رابع و النهضه و رمسيس و دقة,negative
3210,عرض لماذاتتواجدبتويتر كذبالبنات سولفلناعنطفولتك لابس ماأجملهامنكلمه فيالعمق تعليقالدراسه,negative
3211,أن في الآيه السابقه دليل علي أن أقرب واقع كوى الأدري بالمصلحه بكفيحصار اضبطواشركاءالمخلوع يمن قطر مصر تونس,positive
3212,وقوف دقيق حداد علي ارواح شهداء احداث أناء علي شهداء ثور يناير في بدايه مؤتمر جماهير,neutral
3213,وفى إلي رحم الله يوم أخي محمد وليد جفال من السعوديه شهد الله أن هذا شاب قبل أن يتوفي شهر ترك,
3214,مبار عند بناء و مرس عند جماع وحيد لي غلب في بلد دي هو عدل منصور حسى إن مقطوع من شجر,positive
3215,جميل في مسلسل ان ماحدش كوى بيحاول قلد شخص المثلت فيلم,positive
3216,حت لي حكتله عن لي ساب و قال ان معى ماش هسيبك سابك هو كم مبقتشتفرق,negative
3217,لقط التي تنشر من جن كتاب دستور أوحى لنا ان مصر دول بلا دين لا اخلاق لا قيم لا تاريخ لا رجال,negative
3218,نادى الاسير في جن ادعى ال مساند الاسري الإدارين مضرب عن طعام رفض لسياسه اعتقال الاداري غير مبني,negative
3219,معلم كتاب موجز ممتع عن تعليم الالكتروني معرضالكتاب معرضالرياضللكتاب,negative
3220,هام بال فيديو اعتراف مهندس رياض عيد منشق عن تنظيم الدوله,
3221,لأ ارجوك خلة دم خفيف إيه دهي وفى كتالوج الألشه,negative
3222,رصد تظاهر قفة احتجاج منذ صباح يوم جامع فيوم نظم طلاب جامع فيوم يوم عدد من وقف,positive
3223,توفيقعكاشه بيحكي عن هيف هبة ههههدي كل عملة تجميل امبارح شاف صور ع نت قبل تجميل دي قرف عش تعرف حنا,neutral
3224,صفا حجاز و سوف تصبح عريش عاصم ولاية العربيه المتحدهبس نتلايم على الاول,negative
3225,بنحط جزء من علي تويتر لكن نص بيان يكون علي الفيسبوك او علي موقع,positive
3226,حمزهنمره انسان,positive
3227,دهي فيديو اوضح ناس هي تفتح المدرسه علشان تخرج الامن من,negative
3228,دعبد منعم أبو فتوح ل فضل خوض انتخاب مرشح مستقل أمثل كاف طوائف شعب مصر,negative
3229,شاهد تميم برغوث مصطف سعيد في ذكر أول للثوره في آخر كلام,positive
3230,معني هام جدا نحتاجه شد في هذه أيام في بلاد,negative
3231,شاهد آخر كلام لماذا مليون الجمعه يولي والد أحد شهداء,positive
3232,رحم الله سيد منصور حسن غفر الله له وأل أسرة صبر سلو,positive
3233,سم أمل هدي عود حب حي,positive
3234,وطن رئيس مجلس مصر شؤون الخارجيه غادر إلي نيويورك مصر اخبار,neutral
3235,زير الزراعه أردن سابق تفقد زراع قمح علي مصاطب بالشرقيه زقازيق,
3236,يا عمر بك من كل دهي في حمل منظم تشويه ثور يناير رموز أقرأ مقال مصطف نجار في اليومالنهارده شوف,negative
3237,تابع دكتور عمر حمزاوي علي قن الجزيره مباشر في تمام الحاديه عشر نصف مساء,negative
3238,طرق السلميه والمتحضره هي في ظن حدا سبل نضال سلم مشروع ضغط علي حكومة في المنطقه نهج منهج استقلال,negative
3239,الثوره وحدهاهي المؤهله استقطاب الموتالثوره وحدهاهي التي توجه الموتوتستخدمه أشقى سبل لحي غسان كنف مقاوم,
3240,الحلقه الاولي جزء ثاني النهضه لا أزال في,
3241,أمل جمل عن شت لي فات شتاء أخر مقبل,
3242,أون تي في تعيش سكر موت هي تحرك خلف الشرطه جيش تصور علي هواء تمثيل قبض علي إرهاب,negative
3243,قص حدث لي في مطار القاهره أثناء عود من مك بعد تصوير برنامج اسم نحى كان عن أسماء الله حسن وكانت,
3244,رفض تدخل في تشكيل الحكومه الجديده من أي جاه أو حزب رفض أي شكل من شكال ضغط علي قرارت عصام شرف,negative
3245,تناسى القرآنلا جرم شنآن قوم ولاتقعدوا مع حت خاض في حديث غيرهوتحولوا لاسلوب واحد واحد هم من نشر فيلم,
3246,ما هي خون الدوله لماذا خشي زياد بهاء دين بواب شروق مقال رائع جدير تعمق في,
3247,كما سجل أكثر من مر قبل يونيو بعد مصر وقع فريس فاشي دين محرض علي عنف فاشي قمع إقصاء عنف زيف اسم المصلحه الوطنيه,neutral
3248,حمد له عاد من أسبانيا بعد انتهاء من تصوير برنامج رمض قادم قص أندلس و كل حب أهل مغرب و,
3249,خلقجميل عندما فضح حدا الاصدقاء اسرارك لا تقوم نتا مثل,positive
3250,أنا انتظر لأنني لا جد شيء آخر سلى في غياب عني اعترافاتليليه,
3251,ياسر أبو عمار في سياسهفيدين علي الجزيره غير موقف من حزب نور سبب مواقف المخزيه مع رئيس محمدمرسي,neutral
3252,تحذير قوة أمن سكان رابع متظاهر قبل فض اعتصام السادهالمحترمون,negative
3253,كاتب في جريد قدس افترض أن ناصر و ماش إخوان سليم عزوز,negative
3254,لابد من إقاله زير الداخليه مدير من بورسعيد محافظ فور رسل دكتور الكتاتني مطالب جلس استثناء غدا مجلس شعب,negative
3255,حضر مفيش فك تاخد باقة ريتويتس,negative
3256,نبضنيوز ا جمعهالغضب ا فيديو موقع أمريكي رصد مذبح رمسيس جمع غضب حجار معارض انقلاب في مواجه,negative
3257,رحيل صالح أضاع ثور يمن قدام علي أول طريق النصرنثق في قدر شعب يمن علي توحيد صف استكمال أهداف الثورهمبروك يمن وعقبال سوري,positive
3258,حكم أسبوع لكي صدق ناس عندما شكا من إرث إخفاق الهائله التي ترك لك نظام سابق لا أراث عن نفس نظام سياسة الفاشله,negative
3259,قرآن كريم معلق في بيوت لكن لم شعر أن هجر كما شعر أن الواتسابمعلق آخر حال ظهور مصحف عند البعضر,
3260,حسب رئيس مبار نهو حكم مصر هي تحدث عن نفس بعد ربع قرن من حكم جعل تحدث مع نفس بلالفضل,neutral
3261,متر موسكو أو قصر تحت أرض كما وصف حي سبب خام تصميم كلاسيكي عمار روس تصميم تصميمداخلي متر,negative
3262,ماكنتش متخيل إن إعاده نشر تعريف جاموس محيط علي تويتر بيخليها انتشر دهي مع إني كاتب من ومابعدهكل يوم هانزل شوي دهي إذن الله,negative
3263,نمى محور قن سويس أعاد مشروع قوم السادهالمحترمون,positive
3264,تم استماع إلي أقوال يوم في بلاغ مقدم من أحد محام ليس من قض ضد في يونيو زعم أن إحدي تغريد بها إهانه قضاء,negative
3265,بيع متابع السعوديه كويت برشلونه نصر هلال الإتحاد إمارة الرياض دمام بوح عمان دب جد,negative
3266,مصر يوم سفير حسام القاويش متحدث اسم مجلسالوزراء للإعلاميه جيهانمنصور في برنامج صباحالتحرير,positive
3267,الساده أفاضل جريد مصر يوم عن خبر منشور حول إلغاء داه لي بنادي شمس للدعايه الانتخابيه خبر غير صحيح,positive
3268,من ذكر أقصر متحف التحنيط,positive
3269,فيحاجهصح ان جيش مصر قوة متماسك,negative
3270,من الذي زار مرس في مخبئه سر دعلاء الأسواني كتب مقال عنوان كيف رئيس أن أنام علي هذا رابط,
3271,دباسم يوسف عمل برنامج برنامج و فسسسسسس,negative
3272,لا صدام بين شعب جيش لا استخدام عنف ضد متظاهر سلم وحد صف الآن هي هم ضمان استكمال أهداف الثوره مسير,negative
3273,شعوب لا أنهض كلام ظواهر الصوتيه لم لن تحدث فارق ذكر عبر تاريخ,negative
3274,سي بي سيإبراهيممحلب شار احتفال تنزاني يوم مناسب عيد خمس للوحدهنيابه عن رئيس عدليمنصور,neutral
3275,كتاب ظلام,
3276,وحد الله يا جماع بلاش إشاعة عن مفاجأة عش ماش عايزين إحباط كل الحكايه ملف معقد هنحاول فهم مع بعض,positive
3277,هننضفلو بطل تحرش,negative
3278,مبار سحب مر فعل راجع معلوم,negative
3279,عامه سلع التموينيه شراء ألف طن قمح من روس جبى عدم تعامل مع روس إلي حين وقف دعم نظام سفاح أسد,
3280,عاجل قبض علي محمد بديع مرشد إخوان مسلم في شق سكنة ب رابع العدويه,
3281,عقبالنا,positive
3282,أحمدموسي معروف قرب من أمنالدوله أخبار موجز,neutral
3283,دين و السياسه هو عنوان حوار يوم مع د عمر خالد و إعلام محمود سعد في برنامج أخر نهار انتظر بعد قليل,
3284,لما تأسف اعترف غلط دا شيء إسمو خلقجميل,negative
3285,جبه ثوار تنظم مسير من أجل إسقاط قانون تظاهر والحريه معتقل تلفزيون اشتراك,
3286,بعد قليل نشر لكم فيديو من داه دعلاء الأسواني من ساق صاوي تاريخ وضح موقف دالأسواني من انتخاب الإعاده الأدمن,negative
3287,قال رسول الله صل الله على سلم إن صائم عند فطر دع لا تردي بماذا دعا الله قبل إفطار يا شباب دعاءالإفطار,
3288,لا شك ان فهم هويدي خطأ من الاخطاء ما صلى ال مرتب كوارث لكن امتلك ارثا طيب سمح لنا عتاب دون عقاب,negative
3289,محمد رمض أحد ضحايا سانتكاترين في أمل متقلقيش مصر,
3290,ضرورة أباح الاستعباط اسم يوسف بواب شروق مصر,
3291,إيران أول اختبار ل روحاني بعد رفع سعر بنزين,negative
3292,بعد الانفاق في معسكر اعداد ملابس وكتيب المشاركه في عاب الفرانكفون قبل ساعى من سفر غي طاهر بوى زيد,negative
3293,حركهكايدينهم صباح وطن السيسي ليس مجرم هو قائد جيش عظيم انحاز شعب كيف أحاكم ما ترسالك علي بر يا حمض قاتل لا مقاتل هاع,
3294,دعلاء الأسواني هل حدث من قبل في نظام ديمقراطي ان سحب شعب الثقه من رئيس منتخب,negative
3295,تأجيل محاكمهمرسي قياد إخوان قضة تخابر ل مايو,
3296,معتصم داخل مسجد فتح استخدم طفاية حريق اتهم جيش إطلاق قنابل غاز على السادهالمحترمون,neutral
3297,جمال خيال حقيق جميل درر حكم أعجب حكم قلم شوق بوح شعر قصيد رتويت خمس الاف متابع ب ريال,negative
3298,علوم إمارة عثور علي خادم هارب عبر حساب في يس بو إمارة,neutral
3299,حقيق ذكر جسرعبور,
3300,منيسيف لا محاكم العسكريه جواسيس لي بيتعاونوا مع اسرائيل تويتكأنكناشطايامحرباكتوبر,negative
3301,عظم نادى في كون الاهلي,negative
3302,محمد بديع طلب من أبي محمد حسن مبار أن رفع ظلم علي مسجون مصر فلسطين تونس قطر سوري إمارة لبن,negative
3303,مطلعتش أنا زي ماكن تقول اول و اخر حبيب حق عرف و دوب و عشيق حق نسي و هجر و عتي عزيزالشافعي,positive
3304,داه دعلاء الأسواني الليله السابعه مساء مقطم تفاصيل,negative
3305,تابع ما حدث يوم علق على خلال ساعة القادمه حزب مصر الحريه صدر بيان الآن,negative
3306,لا فهم سبب الاصرار علي قانون انتخاب الذي رفض كل قوة الوطنيه والسياسيه د عبد منعم أبو فتوح في داه بنادي هليوبوليس,negative
3307,ملعب إيهاب عبدالله رئيس نادى دمنهورفريق كره نادي اعتمد علي مجموع من لاعب صغار سن أمل تحقيق نتائج طيب الفتره المفبله,negative
3308,الاهرام رجع زي أيام هيكل بلد زي فل بس عب شوي قوة اقترب من تل ابيب بس اسرائيل ضرب كل مطار,positive
3309,ليس من الاسلام قتل حرق واثاره فزع تعدي,negative
3310,شاهد القضيه واحد واحد واحد صفر في آخر كلام,negative
3311,جول سورة حر بدرعا جول مع أمير الإقتحام جبه النصره في تل الجا عبر,positive
3312,خلقجميل شعور غير,negative
3313,خلاص يازين من حب عزل اكتبعبارهعليبابقلبك,neutral
3314,تكريم جنزوري استعان خبر مستشار رساله ال كل رجال عهود السابقه ان مصر في حاج ال خبر أن تهميش و إ,negative
3315,كان حلم حلو في اوله شوق اني اكمله يناير,neutral
3316,وفد مصر طير كار لم أثر علي حجوزات العمره كد طيار هشام نحاس رئيس شرك مصر لط وفد,
3317,عندما أقرأ أن السعوديه والامارات كويت والاردن أيد تحول ديمقراطي في مصر بعد انقلاب موت من ضحك دول,neutral
3318,عل يوم تأسيس حزب دستور جديد في جو مليء حماس تفاؤل وفق الله لما في خير وطن,negative
3319,علاق نائب ناخب لابد أن تراجع سنوي في جمع عموم مثلما فعل شركة مع مساهم عقد بين هو برنامج عقد شريعه متعاقد,negative
3320,وصول ثوار ميدان تحرير حدا كبر علام اسقاط انقلاب علام كبر والاخري قادم مع قادم الايام,positive
3321,تنور,negative
3322,انتظر في داه توقيع أول لنادي سيار لدكتورعلاء الأسواني دار الأوبرا المصريه الجمعه القادمه إذن الله,
3323,جبه ثوار سوري قطاع جنوب القنيطره تم مجاهد ضمن معركه صديالأنفال صباح يوم فضل الله من,positive
3324,تعديل كامب ديفيد ليس رفاهيهنلزم الحكومه بما صدر عن من بيان سحب سفير و نصف تراجع عار و الخزلانلا شيء علا علي كرام مصر,neutral
3325,دكتور عند داه في الاسكندريه الاسبوع قادم كان لدى جول ميدان في الجيزه الاسبوع سابق,negative
3326,من صات مرس شفيق هم نفس حقوق مواطن لا انبغى مع اختلاف في الرؤيه للدوله مجتمع حر والمدنيه انتقاص من هل,negative
3327,قال رسول الله صل الله على سلم إن من عباد الله لأناسا ما هم أنبياء لا,neutral
3328,بار أوباماقرار رئيس فلسطيني محمود عباس تحقيق المصالحه مع حركهحماس غير مفيد غير مفيد من من أقر ذلك,
3329,من كان سأل عن عنوان ديوانشيبان الذي أقام في درسالاثنين فحيحيل قطع شارع مخفر نشر كويت,negative
3330,ياباشمهندس لو رقم لي هم بينشروه عش يبعتولك على تهديد دهي رقم جد من حق تبلغ أمن وطن تتبع أتصالا,neutral
3331,د أبو فتوح مشروع تركز في ربع محاور لها اهتمام تعليم بحث علم لان هذا هو باب تقدم نقل,negative
3332,مايصحش قول,negative
3333,ولادالبلد المنصوره تفريق مسير عناصر إخوان في سمنود بعد الإشتباك مع أهالي منطق الشحاتيه,
3334,زوج متعب علي سب الشرطه مينفعش معى غير معامل الألتراس,
3335,من إنجاز الثوره العظيمه هو مشارك شعب في المعادله السياسيه أكد أن هم لاعب,negative
3336,قد تر أمور مستعصي على بعض شيء لكن اذا ما نظر من ذاك باب الذي لا نظر إلى حدا سوف تر أمور متجلي واضح مفهوم لدى حاول,positive
3337,فضل لاعب دور الانجليزي في سن رونالد في صيف الذي لاه انتقل ال ريال بيل في صيف الذي,negative
3338,لو دمعة نزل علي خد من كتر ضيق عرف ان رب بيقولك اسند رأس علي باب,positive
3339,برنامج ماش صعب د حمزاوي شرح مصطلح أمن قوم,
3340,شايفين عيب و غلط ومبنسالش حت لاه كل واحد بيقول هو عنى بايدي ايه كاريوكي,negative
3341,صور من كواليس إحدي حلق برنامج قص أندلس منتظر عرض في رمض قادم أمكن مشاهد برومو برنامج علي,negative
3342,بواب شروق صور فضل لقط مضحك في حفل توزيع الأوسكار,
3343,م اظن في انسان مسلم ارتضى سفك لدم خليجيونضدالدماء مجزرهرابعهالعدويه,negative
3344,حب بلد بيعيش لما موت جوع حمزهنمره مهما كال شبع برض ماش حب,negative
3345,هو بس سؤال رفيع إخوان بالنسبه رجال أعمال لي كان رئيس بيكلمهم كل حن دلال ماش دول رض فلول لي صدعتونا إن بيتآمروا على,negative
3346,لن أتى عام ال ودي مصر تسجل رقم عالم لم صلى ال اي دول لن نفع مليار خليج الملوثه دماء اولادنا,negative
3347,هواجس عام جديد ثاني عن مسار احتجاج شعب والحاله الثوريه عمر حمزاوي بواب شروق,negative
3348,لبق في حي كان راجل عظيم,negative
3349,جناياتالمنيا صدر حكم إعدام إرهاب اخوانيا حب مد عام في قضة اعمال عنف مطا بعد عزل رئيس خائن محمدمرسي,positive
3350,ماش معقول يا جماع أنا هتفاءل وحد شدو حيل معا و مدد مدد شدة حيل يا بلد,
3351,في حفل جمع رساله رد جميل تكريم سيد مسن من جميع محافظ مصر مناسب عيدالأم علي مسرح سيد درويش أكاديمي,
3352,هدير طلاب الجامعه شكل فيض لن توقف سدود انقلاب الشرعيه عاد ان شاء الله,neutral
3353,الذين ادعى ان هذه الثوره العظيمه هي انقلاب عسكر جهل او كذب في حال أهان شعب مصر استهان تضحية دم شهداء أبرار,neutral
3354,ترك كبير القضاه اتهم أردوغان ب فساد ضمير تعهد صون كرام الأتراك حر,
3355,الأسواني قد ثبت مرس أن الاسلام حقيق عظيم الذي اعتنق اعتز به اختلف ال حد تناقض مع مقال كامل,negative
3356,حمد له تملأ ميز,positive
3357,افتتاح الملتقي أول صناع لحى,
3358,فيما خاص جانب فقه أمكن سؤال الازهر دار الافتاء,neutral
3359,مصر أقعى في مجموع نار نار مصر تونس سنغال موزمبيق او جنوب سود حسنشحاته كان بيرتعش هو بيسحب القرعه,positive
3360,لاحظ مصادر تقدم واضح في سلح جهاد في أناء استخدام مضاد طائر مدرعة استخدم في مواجه جيش مواطن مد,positive
3361,محسن شعل مبقوق سابق ثمن خشخاش لايتجاوز ج و قيم في اسم فاني جوخ دا إيه ذكاء خارق دهي,
3362,خلة بتاع كل عش كل بقى بتاعك اسلوبحياه,negative
3363,أذ قنع شاب كذب بان جاهد في سبيل الله ثم أعطية مسدس جعل طلق نار علي ضابط شرط قام قتل كون نتا من قتل شاب مع ضابط,negative
3364,حبس و منع بعد عن الاهلي محال,neutral
3365,جمال خيال حقيق جميل درر حكم أعجب حكم قلم شوق بوح شعر قصيد رتويت خمس الاف متابع ب ريال,positive
3366,هو ممكن ت نزلصلاح ليلهالابطال,negative
3367,سورة رابط اهه,negative
3368,شاهد يسر فود من أمن من قال يوم طز ف مصر,
3369,الله من شين نفس فينة يوم اعتراف,negative
3370,لا إله إلا الله وحد لا شري له له ملك له حمد هو علي كل شيء قدير غردبذكرالله كنزالمسلم,negative
3371,إبراهيممحلب علن افتتاح خط طير القاهره إنجامينا عاصم شاد أول أغسطسويكلف زير طير اتخاذ إجراء,negative
3372,و لعل سوء ما في هذا يوم غياب يا اسم,positive
3373,حشود ضخم في مسير المطريه يوم الجمعه شار,negative
3374,لاه بنخاف من موت و هو الحاجه الحقيقيه في دنيا,
3375,فضل اتريق علي لي شغل الساعه واتريق واتريق غاي ما مطلوب منة في دقائق كوى لابس نازل خمس دقائق بقا في شغل فجأ,negative
3376,تم الإتصال أكثر من مر كون عند غد في جن حقوق إنس,positive
3377,بلغ سرع هدف كريستيانورونالدو ثاني أمام ساس كم ساعى هدف رقم في البرنابيو هلامدريد,
3378,بيدونا اجازه في عيد عمال عش قعد في بيت تفرج علي ألام الايدي الناعمهحرام الله أوقفوالفحم,negative
3379,مدرس طبر شيراتون,neutral
3380,ضبط حشيش مع لاجئ سور مفرق شاهد تفاصيل من هنا,negative
3381,بيعمتابعين زيادهالمتابعين تابعنياتابعك السعوديه هلال نصر اتحاد أهل الأتفاق شباب,neutral
3382,حت في فرنسا متأخر عش ريس معد,positive
3383,إبطال مفعول قنبل بدائي صنع جوار ميدان محط منى,negative
3384,إنتحر كارمنسليمان والد تغني حبيب من ضفايرها لحان راحل عمارالشريعي في مع,
3385,استشهاد جنود مصر علي حدود نيران صهيوني جريمه غير مقبول دماء هؤلاء شهداء استدعى موقف جاد حفاظ علي كرام وصيانه حدود,negative
3386,اقولك علي حاج دنيا ماش محتاج اهوالله,positive
