,tweet,sentiment
3000,أجمل ما راوند عين في معرضالكتاب,positive
3001,رصدعاجل نائب رئيس وزير تركي بولنت أرينتش معلق علي حكم إعدام في مصر قبل قليل نأمل أن لا وصل,
3002,تفو غزهتحتالقصف,negative
3003,مضمون كلم رئيس استعلاء علي مطلب شعبيه دفاع عن خطأ عوض عن تراجع عن تبرير عنف جماعة دعا حوار شكلي ل الله يا مصر,negative
3004,دراما رمضان مصريه كباريه كبير,negative
3005,و كائن هلامي معرض لي كان مقوم دنيا علي حكوم هشامقنديل و ساكت علي حكوم محلب رمز حزب وطني حراميهالدعم,negative
3006,عيدالأم أم هي عيد حياه,positive
3007,أخبارمصر اخبار مصر ضبط منشور و مولوتوف مخزن ملحق ب جمعيهالشرعيه ب ديرمواس مزيد من تفصيل,
3008,أنا ضد تمويل أجنبي تمام غريب ان انتسب بعض الي إسلام استغل فقر ناس اشترى اصوات ثم يتبار في بذاءه اي إسلام هذا,neutral
3009,أنا آن اعاني من اقسي أنواع طفش فكرهجميله يحطون غرفة نوم جامع اروح أخذ غفو بريك,neutral
3010,أطفال دولة لا مش أطفال ظظ يابتوع مدرسة هههههههههههههههههههههههههههههههههههههههههههه,negative
3011,عمر ما كان اتخيل ان هتحاور مع قتل أو متورط في قتليتبع,negative
3012,نسب بنت الي ما ارتبط مابتكلمش ولاد دا محنة صح صوت عمر مجدي كفاي محنة بقي,negative
3013,وطن زراعه ب أسيوط زياد في نسب توريد قمح,
3014,عارف عنى أي عداله وجه كثير عنى كلهماشي,negative
3015,تواجد مشرف من حزب حريه عداله حوزة كشف ناخب وجه ناخب نعمة ذلك مدرس خالد ابن,
3016,غياب عدل في وطني بشر انفجار غضب بركاني شعبي يسقطحكمالعسكر داخليهبلطجيه انتخبوالعرص,negative
3017,مصر رفع شعار رابع أثناء كلم اوباما ف ماليزيا مؤمن مؤمن بنيان مرصوص انتخبوالعرص,
3018,اتحاد طالب مدرسة ناشد نائب عام إفراج عن طالب مخترع,
3019,لا أمل في دولة دخل في حرب مع اعدائ تحرير أرض من تويتكأنكناشطايامحرباكتوبر,negative
3020,كل دستور ماضي سقط لان لم كان وفق أراد مجتمعي سادهالمحترمون,negative
3021,ميدانمفتي دم انقلابي صدق علي إعدام من تم احال اوراق إلى,negative
3022,مصدر مجموعة حدودي مسلح هدد أمن مصر قياد محمودعزت تفصيل,
3023,اذ عارض مرشد فان عند اخوان فل أو علماني عدو دين الا أمكن ان كان إنسان مسلم ثوري وطني معارض قرار مرشد ممكن,negative
3024,أبقى جد في كوكب قرد إذا إفتكر إن شعبية زاد ممارس تسويف قمع تدليس نفاق تبجيل تبرير ديكتاتوري فج,negative
3025,اللهم اغفر ميت ارحم عافي اعف عن أكرم نزل وسع مدخل اجمع ب في جنة دعاء دعائي غردبذكرالله ادعى يارب,positive
3026,لا استطاع ان جزم أحد مدى تعب حمار سوي حمار نفس ذلك رجا الا كان متأكد من كلام,negative
3027,نعمة احتاج شكر بلاء احتاج صبر ذنب احتاج إستغفار من شكر و صبر و استغفر نال سعاده,positive
3028,هل قرأ قرآن بعد رمضان هل فهم معنى فكر في هل نوى أن ختم قرآن بعد رمضان هل عرف ثواب قارئ تدبر,positive
3029,هل هذا هي ديمقراطيه هل وزع أيض مال علي طالب جامع نيل قيادة نقابيه زعزع استقرار هل أمن قمع تعامل مع احتجاج,negative
3030,وجب فصل حرك دعويه عن تنافس علي سلط سياسيه,neutral
3031,تلفزيون عرض ميدان خالي أغلق جيش ترك أربعون مليون لا غطى در شرف دين فين مظاهرة شعب اهو,negative
3032,تعرف ضابط لي قبض علي هيثممحمدين نزل لي فتش عشان ذو حي و شعر طوال و كتب كد ف محضر و اتكسفش علي دم,negative
3033,هل توافق علي تبكير انتخاب رئاسيه و إسراع نقل سلط من مجلس عسكري اشتراك في استفتاء يرجي,neutral
3034,عطوانهل شرب عباس حليب سبع يتحدي نتنياهو و أمريكا قلل كاتب فلسطيني عبد باري عطوان رئيس تحرير,
3035,ضبط من متردد علي اعتصام رابع حوزة بندقي آلي وترامادول,
3036,اعتراف خطأ خلقجميل,positive
3037,سعاده أنت ذات و فرح عين,positive
3038,يلتقيكم يوم د عمرو خالد و ممحمد مؤمن و دجيهان رمضان مع إعلامي معتز دمرداش و لقاء خاص عن حمل إحنا شعب,
3039,اختيار عمرو أكد عضو جن تحكيم مهرجان فينيسيا سينمائي,
3040,و زي ما أخ و سلف اعتبروني عدو إسلام كتير من إعلام لي وقف معايا حيقلبوا علي قريب جد فاشيه لا دين ل,negative
3041,حمل شعبيه مكافح أفوره,negative
3042,قال سياسه مهلك شكل عام بحر يابني خشن مش ريش نعام غوص في تلقي غرقان كل شايل غنايم خفيف لي عام صلاحجاهين,negative
3043,قنديل سيسي على تقديم برنامج انتخابي عدم تعالى علي جمهور أخبارمصر فجر,
3044,حل هوتوحيد مطلب إقال نائب عام تطهير قضاء شرط منع محاكمة عسكريه ثم انتخاب نقل سلط الي مدينة أقصى سرع,neutral
3045,هل سرب الذي تطيرخارجه قطر هوسرب صلاح دين ابن خطاب وعليوهل ل دحلان و خلفان أم مثاليهأجنحههل نبت زواحف ريش ياقوماحسان,neutral
3046,إعدام ل صغارالخنازير بديع مرشد اخوان منيا مصر سيسي,negative
3047,طريق وحيده لتعبرك امك يا أنو حكى عالواتس اب عشناوشفنا,negative
3048,من لم شاهد لقاء مصعب شاعر مع محمود سعد نموذج طهار ثورة الذي اتسخ قذار سياسه,neutral
3049,ده مش جيل زي ما هيكل كان فاكر ده جيل يناير رابع جيل عز كرامه صمود صورة أسود في زنزانه,positive
3050,من لايعرف أم إلا يوم في سن هو عاق ل من وصل هدى بر يوم لا معني ل عيدالأم عند عيد أم مناسب عا,neutral
3051,طب ما أغلى بنزين و كهرباء و غاز حيستعملوا فحم رض في توليد طاقه غلاءالمعسل,negative
3052,عزيز متطرف قبل أن استخدم تعبير أسد في وصف شيخ فكر قليل في مشعر سيد والد,negative
3053,اللهم انتقم من انتقم من كل من فرح دم مسلم الله وقف يوم قيام لنحاسبك اللهم حسر علي ابناء,negative
3054,عادي دكتور تجي متاخر ثلث ساعي بس مو عادي طالب تأخر دقايق عشناوشفنا,negative
3055,تخيل ان تتشاجر في شارع أنت ضرب خصم هو ضرب ثم ظهر شخص كي فرق بين لكن اكتشف ان أمسك مكن خصم من هذا ما حدث في مصر الان,negative
3056,خازوق إسبرطي,negative
3057,ممكن رئيس لس جايب من صوت في إعاده ضد فل على بلاغ ممكن فجأ لاقى من نفس شعب مؤيد ديكتاتوري,negative
3058,اعترف مطلب مشروع متعلق حكوم إنقاذ وطني تعديل دستور تقنين وضع جماع أخ إطار حوار أقر إلزامي نتيجة حوار,positive
3059,ثأر سيدبلال غير سيلاحققك أي أفاق برهامي شيوخالسلاطين تجاردين,negative
3060,لي يشوفك يتمني كان مثل لي عرف يحترمك أحب لي سمع عن يتمني يقابلك حاول,positive
3061,اعجبني رأيكوان رفض تعميم سلب اتفق مع ان موروث مصر حضاري هو ناهية مشروع وسط بناء على,neutral
3062,كل عام و أنتم خير أقبل الله من و من صالح عمل,positive
3063,ساريه أنشود حاشى يا رسول الله نشاما شبكهالمجد قناهماسه,
3064,ابراهيممحلب استقبل سيدالبدوي رئيس حزبالوفد جديد بدويالوفد دعم حكومه حاليه في خطوة الذي صب في صالح مواطن مصري,
3065,يالله فور أول ما استعاد سيطره علي دي إم اتفق كتير علي يوم أربعإنت احشني جد,positive
3066,قرار وزير ثقافه خالف قرار إتحاد دولي منتج والسينمائين في شأن عدم إسناد تنظيم مهرجان قاهره دكتور يوسف شريف رزق الله,negative
3067,حذار يا عدليمنصور ان أفرج عن دوم كما طلب من ممدوححمزه من وقع ع بيان من مهزأ الذي طلب تفريط في لا ملك لاتملك أنت,neutral
3068,صديالدقهليهجامعهالمنصوره هتاف علا أمام كلي زراع إحنا طلب لينا أراد مين عين على ساد,
3069,يوم وفاء رئيس مين وفاء دي مش واخد بالي,negative
3070,حملهالايوسفالحسيني يوسفالحسيني حرق علشان كاشف من زمان أويغلطه مش هيكرروها تاني,neutral
3071,جدول إعاد آخر كلام إثنين يونيو حلق جمع غضب مع روبرت فيسك ثلاثاء يوم حادي عشر ثوره مع,
3072,اختيار مش عاجباني,negative
3073,اعلم أن كل نزع من في أرض شيء جميل خبأ ل شئ في سماء أجمل,positive
3074,استعداد مباراه,
3075,يارب اجعل يلهه فرح عاشق عالمي توفيق ي نصر نصرالشباب,positive
3076,أتم مهمة عضو جن تحكيم في مهرجان فينيسيا يوم شاهد عرض راضي شكل عام عن نتيج أوريزونتي الذي أعلن في ختام كمان ساعة,positive
3077,عاجل تأسيسيه أقر محكمة مدينة أمام قضاء عسكري في جريمة الذي ضر قوة مسلحه هع هع هع,
3078,كتر خير فعل بيصلحوا غلط مش بتاع,positive
3079,أثبت تجربة علمي أن مضمون الذي قدم رامز جلال أفسد طفل و انخفض مستوي ذكاء و هذا منع دولة متحضر,negative
3080,مع اشراق كل شمس بدأ عمل روح نشيط هم عالي يد واحد وني متجدد أحلي صباح أجمل متطوع في أعظم حمل,positive
3081,إرهاب تطور صاري من حكومة رهب ناس تفجير ثم أعلن ان ارهاب من قال هال اعلام ملك,negative
3082,لو أنت من ناس لي لم أيد أو سكت عن ظلم أو فشل سواء في فترة مبارك أو مجلسالعسكري و مرسي و سيسي قول,negative
3083,هل تم تنفيذ قانون علي أمراء السعوديه سجن في السعوديه مليء ألف مظلوم مجرد ان غير سعود خصم سعودي هل أحب مصر,negative
3084,تفاؤلي نجاح ثورة نابع من إيمان أن الله لا ضاع أجر من أحسن عمل لا وجد أحسن أعظم عمل من أن ضحى شعب,positive
3085,ميرسي يا يو,positive
3086,اتجه آن إلى ملتزم بين حجر أسود و باب كعب هناك استجاب دعاء و هناك لصق نبي جسد كعب و دعا الله كثير دعا ل كثير,positive
3087,دعم صهيوني أخ هدف منع حماس من هجوم علي اسرائيل صراع سنة شيعي مزق منطقهضمان تخلف مصر دائم تحت حكم اخوان فاشي فاشل,negative
3088,إبراهيم عقل نموذج,positive
3089,يا رب فرج عن يوم هما رأى ضعف كبير و هو رحمة صغير,neutral
3090,شروق شروق نشر أهم تعديل جن خبير ل دستور مصر,
3091,طب إيه مشكله في شغل طريق فاضي عشان مين عرف تحرك ضبط إذا ناس روحة,neutral
3092,غردبالخير غردبصوره شبكهالمجد,
3093,مصر رائد تحول أكبر حسم تحدي الذي واجه كل منطق غزو مغولي بريطاني وضع حد تيارالعلما,positive
3094,برنامج اعتذر عن إفيه أب تريك برنامج أبوتريكه باسميوسف,
3095,اللهم إن عاذ ب من مزايد مزايد رجل من ست,negative
3096,اخت فاضله حسين فهم صاحب شهر موقف سياسي رفض مصلحة مع اخوان لان قتل حد قال لامور أم شعر دهبي بلاش انتي يا حلو,neutral
3097,إخلاء سبيل سمالمصري تغريم ألف جنيه في قضي بث قنا فل,
3098,شكر جزل,positive
3099,كلام من بر سلط حماده كلام من جو سلط حماده تاني خالص,neutral
3100,إن أخ عايزني أصدق فعل إن مؤمن تسامح تنوع طب عين عين في تصريح جدي غنيم شيخ طائفي لي طلعتوهم منص دعم رئيس,neutral
3101,واضح إن أم دعا علي أنا صغير وقالتلي روح رب أفرج على خلقو قام رب طلعني مذيع,positive
3102,نعم ان خالدبنالوليد رضي الله عن يا من افتخر ب هتلر,positive
3103,ندو توقيع رواي نادي سيارة ليل سبت سابع مساء فرع مكتب أ داندي مول تفصيل,
3104,تدوين هام,positive
3105,قال مريم أشرف سنة خد رصاص في قلب مات بين أيد أب مات مش نام لا لعب لا مات كفر,
3106,صحفي ألماني روى تفصيل ليل مرعب من تعذيب إهانه بين معتقل مصر في قسم سجن,positive
3107,وطن خارجيه أدان اعتداء إسرائيلي علي مصلي في مسجد أقصى,
3108,عرض أسبوع ألاف متابع درر حكم حكم حكم أبيات نصر هلال فتح كلمة كلم بوح اتحاد,positive
3109,تعرض حفل تعذيب في نهضه علي يد أخ رفع صورة سيسي,
3110,ماعندي شي اسم احترمني أنا أكبر من عند شي اسم تحترمني احترم غير كذا جب حكومه,positive
3111,عيدالأم كفى بقاء أم حين غاب و حب أم حين تغير و قلب أم إن غاب قلب هم حاضر,positive
3112,اللهم مع تساقط كل حب من حب مطر ارحم يوسف اغفر اعفو عن ي أكرم أكرم اللهمارحماخيوسفوسكنهفسيحجناتك,
3113,سي بي سيجنايات شبرالخيمه قضى معاقب سارق سيار قيادي أخ محمدالبلتاجي سجن سنة مع شغل ههههههههه,neutral
3114,ان يكتبونني بطل أكتوبر فريق سعد شاذلي كتب عن كذب علي شعب رضوي عاشور كتب عن ثوره بين يأس أمل,positive
3115,خمس الاف إمارة هلال نصر السعوديه كويت قطر رياض مك رتوي دبي شارقه غردبصوره,negative
3116,إن أخوف ما خاف مستبد من علم أن عرف ناس حقيق أن حريه أفضل من حياه عبدالرحمن كواكبي مصر بدايهالنها,
3117,راتبمايكفيالحاجه اتحاد هلال نصر أهلي مرسي,positive
3118,ل من كل احترام تقدير يا اخلص انظف انقي رئيس وزير في مصردهشام قنديل اعتذروالهشامقنديل مرسيرئيسي انتخبوالعرص انصافالاخوان,negative
3119,احي أخ في حزب بناء تنميه جماع الاسلاميه علي موقف وطني رائع حيث قدم مصالح وطن علي انفسهموكانوا سبب في جمع كلم,positive
3120,د علاء أسواني هل ذكر معا مطلب الذي خرج من أجل مل قرأ مقال كامل علي هذا رابظ,negative
3121,حسب الله نعم وكيل في يامرسي أنت كلب خرفان عرى سحل متظاهر قبض على قصر الإت,negative
3122,جزيره مباشر مصر حمدي زوب نافس اسم يوسف لكن ثقل دممع سنيد سليم عزوز و شاهد ما شافش حاج حسين عبد فتاح لي أختشوا مات,
3123,شكر كل من جاوبني,positive
3124,أنا مع خريط طريق جدول زمني انتقال ديموقراطي طمأن من ثم مواطن مواطن أن مصر لن كان مع حكم مجلس عسكري استمر إلى ما لا نهاي,positive
3125,اتصلو ساويرس عشان الق بتاع تتولى مهم خلع شفيق إعلامي,negative
3126,قبض علي ضابط أمريكي متقاعد شيخ زويد حوزة وثيقة بيان عن سيناء وجهة سياد بدأ تحقيق مع,negative
3127,قضى لن أشرف علي استفتاء قبل إلغاء إعلان مرسي مصري م من مصر,
3128,ياقو الله ياقو شعب,positive
3129,تكليف محكمة مرسي تجاوز مليون جنيه انقلاب أنفق مليون جنيه محكمة في زمن لم تجاوز دقيق شعب يشحت,negative
3130,فيديو ترحيب حار من قبطي ل توفيقعكاشه و مظهرشاهين تهنئة جبالي و زند كاتدرائيه,negative
3131,أبعد عن ما انتاش قد وايتنايتس,neutral
3132,طب طلع ايسكو و نزلصلاح بقي,neutral
3133,ثورهالانترنت اح طالب حرك ميج أنضمام معنى أبقى أيد واحد بقي,negative
3134,رصد عامل إسعاف دمنهور هدد إضراب شامل هدد عدد من عامل إسعاف دمنهور يوم,negative
3135,ليل سابع مساء ندوه اسبوعيه دكتور علاء أسواني في مركز شباك مقطم ودع عام تفصيل,
3136,برادعي قال علي رمز مصر لي كان وقف مع زبال سيسي قال عام شعب انتو نور عنيناعلشان كد سأنتخبالسيسي حي,positive
3137,انشر تذكير تكبير و أحي سن هذا عشر الله أكبر الله أكبر لا إله إلا الله الله أكبر الله أكبر الله حمد,
3138,هناك مكان في قاع جحيم من اخترع تويتر,negative
3139,مصاب و وفى نتيج تعذيب منطقة رابع نهضه,positive
3140,لا سكر لا زيت لا غير من كتب هذا ردد كلام فارغ مناسبه سادعو قريب جمع تبرع قسم حرق جامع أسيوط هو في حال سيئ جد,positive
3141,فيفيعبدهالامالمثاليه آش قال واشي أضاف مالك وصيف اغني روع,negative
3142,دكتور أبو فتح علي جثة و كل دم مصر لن نستعبد بعد يوم علي شرط أن ذهب صندوق انتخاب,
3143,و الله تستاهل ياقلبي لي مال مكن خالي أنت أسباب كل رب أنت أسباب ماجرالي أي بقي لي هايواسيني بعد ماتهدت امال محمدمحسن,neutral
3144,كتب تاريخ ان حرك أبريل شق ضم مجموع من انبل أشجع شاب مصر كان طليع ثوره ازال ناضل من أجل عدل حريه,negative
3145,اتجنن أخرج عن مألوف,negative
3146,قضية و ملف طبيب كبد إصابه ب فيروسسي في مصر بلغ ألف حال سنوي من تحدث من مستشفى,negative
3147,افتكر شخص أحب ودع في سر دعاء في ظهر غيب من ادعيه مستجابه دعوهالصائملاترد,negative
3148,اسف ما سمى صفح تراس اسم يوسف بدأ استعمل لغ سيئ جد أنا بعد ما ساند لا أستطيع مسند هذا أسلوب سيئ,negative
3149,اقرأفيعددالوطنالصحفين جهز وقف احتجاج أمام أهلي تضامن مع وطن,
3150,يالل أحضر عيش و حلاو,negative
3151,عصابه موجود في سجن طره لا زال ل رجل مال خارج سجن أدار عمل انف,neutral
3152,جيزه مصرمشتكيه فاعل ثالثه احرار أكتوبر امام سنترال حي سادس,neutral
3153,مرفق محتوي لينك فيديو,positive
3154,فودافون,positive
3155,وزيرالتموين دعم لا وصل مستحق وعد مجمعاتالاستهلاكيه قبل رمضان مزيد من تفصيل علي رابط,positive
3156,طالب مرسوم عزل سياسي فل وطني,negative
3157,غالياني في مقابل سيدورف لم صرح أي شيء خاطئ ذلك قضيه مغلق ميلان,
3158,أنا ليس روميويروناقف مشدوه عاجز و أنت تطلين علي من شرفهانا أحب و لن اذهبانا أحب و أمبير يد اتلمسك أبقى قد خلق أحب مصر,
3159,طالب جامعة قال يوم عالي لا دراس لا تدريس الا عود رئيس صدام اعتقال غدا ايقاف دراسه أو فوضي جامعة,positive
3160,ديموقراطي لا معارض قوي مثل قاطره لا كوابح وعي سياس نهض,negative
3161,ريتويت يافنان,negative
3162,قال صلى الله على سلمفي ليل نصف من شعبان غفر الله أهل أرض إلا مشرك أو مشاحنحديث صحيح ل إن,
3163,زوج متعب علي فيسبوك شرط مينفعش معا غير معمل ألتراس دوس علي اي حرف علي كيبورد اعمل,
3164,زار تخطيط وضع مشروع إصلاح اقتصاد في مارس بدأ في يونيو تالي طبع شعب,negative
3165,قوة مسلحه جزء لا تجزأ من سلط تنفيذيه عرق زار دفاع جزء منعرق دولة دولة واحد ميزان واحد توازن رقبة بين سلطة,
3166,أهم لاعب في صانع ديكتاتور هو من واجه تاجر باطل ظلم صمت رضى,negative
3167,وائلجمعه عمل معلق قال مش هنعتبر وائل هو لي عمل خلاص اعتبر كمالجمعه أو جمالجمعهجيمي,negative
3168,سلسل رسالة ثائر سياسي الي حبيب يوسف مصطفى حسيني يوسفالحسيني مصر فلسطين سوريا إمارة لبنان,
3169,شاهد آخر كلام قارئ في رؤي ناعوم تشومسكي سياس ولاية المتحده تجاه مصر,negative
3170,يوم فر مرء من أخ أم أبيه صحبة بنون كل مريء من,negative
3171,أنا رض لي خلى في حال توب أنت ما كش ودع غير,negative
3172,بواب شروق نشر خطاب متبادل بين محلب محافظ قاهره أثر عن تجاوز في مدين فسطاط,
3173,حقيقه عاريه,negative
3174,شاهد آخر كلام إضراب عامل نقل عام,neutral
3175,مقال عمروحمزاوي مرحل جديد من زيف وعي مسموع من موقع اقرألي,
3176,تعليم في مصر الله محتاج يتدمر من قاعده يتعمل ل اعاد تدوير كلاموكلام يوسفالحسيني ساده,neutral
3177,ما موب بتاع يبوظ بس يوم مش سيبان مش سيبان في حال,neutral
3178,كوز در مشوي مكمور في غيط عبد حليم أغنى جان هوي,negative
3179,كلمهبتتقالفيالبيتكليوم وين رايح,positive
3180,جمع مبارك,positive
3181,فضل عاد يوم الله ثم شاب مصر طاهر شعب حي في ربوع مصر الذي أبهر عالم سلمي إصرار علي إستكمال ثورة,negative
3182,إلغاء مكمل تغير في قيادة جيش قرار استجاب قاعد مستقر في دولة مدنيه هي خضوع مؤسس عسكريه إشراف مدينة منتخب,neutral
3183,رسال كل أم من أم شاب بنت صانع حياه كل عام أنتم خير شكر ل علي تربية هذا شاب بنت هم,neutral
3184,فش غل أدى قتل في نهايه لو أنت يا ليبرالي يا بتاع حرية مانبهتش كد أبقى علي وصلة اخلاقيه سلام,negative
3185,دلوقتي علي طريق الله روح عباد علي نهار مصطفيحسني,
3186,صوت أخ معنى فقر زاد أن لازم حافظ على يرعو وكد قزاز زيت كيس سكر لام صوت غلابه نجح,negative
3187,صانع حياه مجموع من شاب جمع موده و حب في الله و حث حب خير في محاول عمل إيجابي إرضاء رب و,neutral
3188,طلب عمل في ماسبيرو دون أجر لم أتلق رد تفصيل علي رابط,
3189,هذا هو جزء ثاني من مناقش كتاب خروج مصر علي خليفة سلطان من لايعرفون شيء عن كفاح آباء جد,negative
3190,بسم أمل جزاء من سخر من ناس,neutral
3191,شاهد آخر كلام تعديل مشروع قانون عزل فل,negative
3192,رد علي تساؤل في خص ترشح عن دائر مصر جديد أجاب دعمرو ان جامعة هي مساح علم و ليس مساح دعايه انتخابيه,
3193,توكلكرمان هذا عاق والد وصف قليل أدب,
3194,مناسب رمضان استن ف رمضان فقرة مفاجأة كتير عالبيدج حملة و حاجة,negative
3195,بقي كل تفرج علي حلق اسم أفتكر صديق جميل علاء ولي دين الله رحم تخيل هو قال أخ يالله ياللي اسم يوسف يفشخ فيكو,
3196,لأمان فيديواللي انتشر مش من أعتصام رابع فيديو من سيناء حسب وصف لي مع فيديو نازل من أسبوع,neutral
3197,رابط تحميل معصره عدد يوممايطلبه مواطن رئيس ميمون باب ثابته رسم عمرو سليمأتمني تعجب,negative
3198,هذهمصر عز و فخر هذا امه,positive
3199,مبروك يا كرم مصر كل فرحان بك بعد ليل يجي نور,
3200,مؤتمر حزب عدل دعم حمدينصباحي رئيس مصر حمدين صباح مشروع هو قيام دولة مدني خالي من فساد,neutral
3201,شاهد منتج فيلم مبارك و عائله حسين رزاز في آخر كلام,positive
3202,بحث علميه عالي تأثير متاح آن مجتمع أكمل اصداراتمدينتك نيتشر,
3203,شكر جزل علي ترجم تحي أستاذ نادينهو بس في آخر فقر لي قايل مقول شاعر عاميه ابن عروس ليس عمرو ابن عاصي,negative
3204,متابعة صلاح فضل نظام أخ قمع حري مرأهالوفدوتابع فضل خلال كلمة ندو ن اخوان كفى,
3205,يوسف حسيني تابع منذ أيام مايحدث اقباط في دلج طالب مسؤول تدخل يوم سيطر شرط جيش,positive
3206,بيقولكأعرفبلدك قاهرهلقا دين في مربع واحد هكذا أراد الله مصر واهلهاآمنين إذن الله اخوانابليس,negative
3207,وطن هدوء ساد ميدان حصري أكتوبر تكثيف أمني تحسب مظاهرة أخ,
3208,دعبد منعم أبو فتح تحدث عن ذكرى واقع مشاده كلاميه بين بين رئيس سادات,negative
3209,ألف صورة ألف شهيد من شهيد مجزرة انقلاب دموي في رابع و نهضه و رمسيس و دقي,negative
3210,عرض لماذاتتواجدبتويتر كذبالبنات سولفلناعنطفولتك وبس ماأجملهامنكلمه فيالعمق تعليقالدراسه,negative
3211,كأن في آيه سابق دليل علي أن أقرب واقع كان درى مصلحه بكفيحصار اضبطواشركاءالمخلوع يمن قطر مصر تونس,positive
3212,وقوف دقيق حداد علي أرواح شهيد احداث سيناء علي شهيد ثور يناير في داي مؤتمر جماهيري,neutral
3213,توفى إلى رحم الله يوم أخ محمد وليد جفالي من السعوديه شهد الله أن هذا شاب قبل أن يتوفي شهر ترك,
3214,مبارك عند ابن و مرسي عند جماع وحيد لي غلب في بلد دي هو عدل منصور أحس إن مقطوع من شجر,positive
3215,جميل في مسلسل ان ماحدش فيكو حاول قلد شخصية مثل فيلم,positive
3216,حتي لي حكتله عن لي سابوك و قال ان معا مش هسيبك سابك هو كمان مبقتشتفرق,negative
3217,لقطة الذي نشر من جن كتاب دستور أوحى ل ان مصر دولة لا دين لا اخلاق لا قيمة لا تاريخ لا رجل,negative
3218,نادي اسير في جنين ودع الي مسند اسري إدار مضرب عن طعام رفض سياس اعتقال إداري غير مبني,negative
3219,معلم كتاب موجز ممتع عن تعليم إلكتروني معرضالكتاب معرضالرياضللكتاب,negative
3220,هام بال فيديو اعتراف مهندس روضة عيد منشق عن تنظيم دولة,
3221,لأ رجا خلي دم خفيف إيه ده فين كتالوج ألشه,negative
3222,رصد تظاهر وقف احتجاج منذ صباح يوم جامع فيوم نظم طالب جامع فيوم يوم عدد من وقف,positive
3223,توفيقعكاشه حكى عن هيف وهبي ههههدي كل عملية تجميل امبارح شفت صورة ع نت قبل تجميل دي تقرف عشان تعرفو احن,neutral
3224,صفا حجاز و سوف أصبح عريش عاصم ولاية عربيه متحدهبس نتلايم على أول,negative
3225,نحط جزء من علي تويتر لكن نص بيان بيكون علي فيسبوك أو علي موقع,positive
3226,حمزهنمره إنسان,positive
3227,ده فيديو أوضح ناس هي فتح مدرسه علشان خرج أمن من,negative
3228,دعبد منعم أبو فتح ل فضل خوض انتخاب مرشح مستقل مثل كاف طائفة شعب مصري,negative
3229,شاهد تميم برغوثي مصطفى سعيد في ذكري أول ثوره في آخر كلام,positive
3230,معني هام جد احتاج شد في هذا يوم في بلد,negative
3231,شاهد آخر كلام لماذا مليون جمع يوليو والد أحد شهيد,positive
3232,رحم الله سيد منصور حسن غفر الله ل ولي أسرة صبر سلوان,positive
3233,بسم أمل هدي عود حب حياة,positive
3234,وطن رئيس مجلس مصري شأن خارجيه غادر إلى نيويورك مصر اخبار,neutral
3235,وزير زراعه أردني سابق تفقد زراع قمح علي مصطبة شرقي زقازيق,
3236,يا عمر سيب من كل ده في حمل منظم تشويه ثور يناير رمز قرأ مقال مصطفى نجار في يومالنهارده شاف,negative
3237,تابع دكتور عمرو حمزاوي علي قنا جزيره مباشر في تمام حادي عشر نصف مساء,negative
3238,طريق سلميه متحضره هي في ظن أحد سبيل نضال سلمي مشروع ضغط علي حكومة في منطق نهج منهج استقلالي,negative
3239,ثوره وحدهاهي مؤهله استقطاب موتالثوره وحدهاهي الذي توجه موتوتستخدمه شق سبيل حياه غسان كنف مقاوم,
3240,حلق أولى جزء ثاني نهضه لا زال في,
3241,أمل جمل عن شتا لي فات شتاء أخرى مقبل,
3242,أون تي في عاش سكر موت هي تحرك خلف شرط جيش تصور علي هواء تمثيلية قبض علي إرهاب,negative
3243,قص حدث ل في مطار قاهره ثني عودة من مك بعد تصويري برنامج اسم حي كان عن اسم الله حسني كان,
3244,رفض تدخل في تشكيل حكومه جديد من أي جه أو حزب رفض أي شكل من شكل ضغط علي قرارة عصام شرف,negative
3245,تناسى قرآنلا يجرمنكم شنآن قوم ولاتقعدوا مع حتي خاض في حديث غيرهوتحولوا اسلوب واحد واحد هم من نشر فيلم,
3246,ما هي أخون دولة لماذا نخشاها زياد بهاء دين بواب شروق مقال رائع جدير عمق في,
3247,كما سجل أكثر من مر قبل يونيو بعد مصر وقع فريس فاشي ديني محرض علي عنف فاشي قمع إقصاء عنف زيف اسم مصلحه وطنيه,neutral
3248,حمد الله عاد من إسبانيا بعد انتهاء من تصوير برنامج رمضان قادم قص أندلس و كلي حب أهل مغرب و,
3249,خلقجميل عند فضح أحد صديق اسرار لا قام أنت مثل,positive
3250,أنا أنتظرك أن لا وجد شيء آخر يسليني في غياب عن اعترافاتليليه,
3251,ياسر أبو عمار في سياسهفيدين علي جزيره غير موقف من حزب نور سبب موقف مخزيه مع رئيس محمدمرسي,neutral
3252,تحذير قوة أمن ساكن رابع متظاهر قبل فض اعتصام سادهالمحترمون,negative
3253,كاتب في جريد قدس افترض أن ناصري و مش أخ سليم عزوز,negative
3254,بد من إقال وزير داخليه مدير أمن بورسعيد محافظ فور أرسل دكتور كتاتني مطالب جلس استثنائي غد مجلس شعب,negative
3255,حضرة مفيش فك تاخد باقي ريتويتس,negative
3256,نبضنيوز ا جمعهالغضب ا فيديو موقع أمريكي رصد مذبح رمسيس جمع غضب حجار معارض انقلاب في مواجه,negative
