,tweet,sentiment
3575,ليله في ندو اسواني مقطم ادهشام عيس يعرض افكارسيد قطبومد ملائمت دوله مدينه حديثه تفصيل,
3576,اللي بيتحدون اني اجيب سير ده او ده انا مش محتاج اثبتلك حاجهاكبر ق علي عبارهاتحداك تعمل كذاخسرت تحدي يا سيد مبسوط,
3577,اسر مسلسل ابن حلال تنتقل تصوير بمدين شيخ زايد بطول محمدرمض و فاءعامر اخراج ابراهيم خ,
3578,بيونس تؤثر في عالم اكثر من اوباما و بوت في قائمه سنويه لمجل تايم صباحالخيرياعرب,
3579,انتحر كارمنسليم تغن فنان راحل عبدالحليمحافظ شغلون مع فتابعو,
3580,اخوان يفرش ملا رابع نظام نشطاء صامد نحن نائم ص اخوان ارهاب حكومه,
3581,لم اجعل قلب رقيق من ش جميل بذره ق ح مصطفيحسن,negative
3582,ايا و مكر سيئ معن ا د نحتاج في هذه يوم,neutral
3583,اعترافاتالطفول ح كونان احلم يرجع سينش نتزوج,negative
3584,انتخبوالعرص سؤال فقيق انتخاب رئاسه قادمه بين سيسي صباح عبار عن تمثيل لأ دي مسرح بطول اتن واحد هاشتاج تاني مشتاج,negative
3585,شمروخ في ايد يغن نار م احتفال ا ي في يوم تلومن مش عالبال تعيش اولتراس بتحارب علي مر سنين كورهللجماهير,negative
3586,ص حسمت هويت منذ مئ سنين ان دوله مسلم عرب قبل ذلك ان أم دنيا التي تفتح اذرعت جميع تتواصل مع كل حضارات,negative
3587,و انت طيب يا حن و كل ناس بخير,negative
3588,لسنا ضد من عارض مرس بل لسنا ضد من ع انقلاب لكن ضد من ع قتل فوض قاتل,neutral
3589,تح تقدير اعزاز ذلك عبقري الذي اخترع جبنه رومي فكره جت في دماغ ازا,positive
3590,حقيقهمباشرمصرانقلابيوليو سيسي متخابر لخطف اول رئيس منتخب يستع بحلفائ لدعم سلاح تصدي اسلامين,positive
3591,هل تستخدم شرطه غير عسكرين لقمع تظاهرات لماذا اسواني يكتب مقال بعنو متي يرحل مرس,neutral
3592,سيناء علي خريطه اكبر علام ص في تاريخ تحريرسيناء,neutral
3593,يوم يوم ا في مشروع علم و هدف ذ تسك الف م داخل فصل في يوم واحد عن طريق الف,positive
3594,لو عايز انتاج شعب مصري تزيد شكل ملحوظ ل اخوان يدع عصيان مدينه اتوقع اغلب ناس هتشتغل شيفت,neutral
3595,طربتايم ذكر ياحبيب ينك انت ي انا كم خررررراف,positive
3596,شاهد خ كلام جمعه غضب لا تزال في ذاكره,positive
3597,قبض علي متحدث باسم ز حريهوالعداله محمدع,negative
3598,اهلا سهلا,positive
3599,رب اجد,negative
3600,شكرا تعديل,negative
3601,عاجل قضاء اداري يقرر ق انتخابات برلمانيه تحيل قانون الي محكمه دستوريه,negative
3602,سعوديه رياض امارات ب جبيل تسويق,positive
3603,في تركيا تعمل دوله جاهد لتفريغ الف عالم بحث علمي وصول الي عام باشراف مباشر من اردوغ دقق تصن,neutral
3604,د علاء اسواني ما هي يات تحول ديموقراطي الذي تحيد ن سلطه حالي اقرا مقال كاملا,positive
3605,لادالبلد منصوره مصراو اهال مطريه يتضرر من ر شارع مدرس نصر رعا امومه بميا صرفالصحي,neutral
3606,علاء اسواني يكتب صك اسلاميه واحد من كارثه كتير عمل ك اخوان في شهر,negative
3607,وطن عزل رئاسه عمرو حمزاو,negative
3608,ارجو من يعرف ق هاتف د رفعت سعيد عظيم ان يرسل لي او يبلغ تقدير لحديث شجاع مع جابر قرموطي,
3609,الف ك,positive
3610,هل ده يرض رب مقال يوم اذا مك ما فيه بادر الي رد ع انصاف رفع ظلم ل حتي بكلم لكي لا ينالك ز صمت,neutral
3611,تدهور حاله صحيه لعائل شهيد جرح ثوره مضربين عن طعام,negative
3612,ماذا نتمسك بانتخاب تحت اشراف دوله اقرا مقال كاملا,neutral
3613,شاهد رجل ثالث حمد صباح في خ كلام,neutral
3614,يوم سابع ببلاوي وزير اوقاف مستشار مشيخه يصل كاتدرائيه تهنئه خبر ص يومالسابع,positive
3615,جيش يطلق تنوير بجزير رمادي بعد مواجه عنيف مع ثوار,positive
3616,سـلبت مـن مـنامـ و عـقل تـوهتـ اتجنن,negative
3617,اعمل ي ف ال انا حبيت اللي قلب اختار عمرودياب,negative
3618,محمود جوهري هو قائد وحيد الذي هتفت حي افتخر ذلك هتفت بسقوط ندمت علي ذلكرحم له محمود جوهري رحم اسع,neutral
3619,من تدليس اخوان قول ان مرس معزول ليس مسئولا عن جريمه شرطه التي تتبع بنفس منطق فان مبارك ليس مسئولا عن جريمه عادلي ل تخجل,negative
3620,اسر مسلسل سيد اول تنتقل تصوير باستوديو هرم بطول غادهعبدالرازق و ممدوحعبدالعليم,
3621,تحيهالرئيس انتخبوالعرص خليكمصدق ان اخوان ارهاب بدليل ان ا من بعد انقلاب اكثر من الف,neutral
3622,يامبررات يالل مش مكسوف من نفسكماكانش حد هيفتح ق لو رئيسك قال من اول انا ماشتغلتش مع ناسا مباشر لاعمر رحت ن في جامعت بس,negative
3623,يوم سابع سلسله بشر لانصار حمدينصباح بـ سويس لتايد رئاسه,neutral
3624,قضاء طبيعي من خلال تخصيص دائره اضاف يستطيع انفاذ عداله دون حاج لمحا استثنائ عسكر أو م دوله طارئ,neutral
3625,شروق اصاب جندي نتيج اطلاق مجهول نار علي سيارت م مركز شرق,negative
3626,عاجل هؤلاء هم اشراف ص كلام خطير في صميم اخوان انصح بسماع,positive
3627,في اول لقاء تليفزيون له س هيكل يتنصل من جمال مبارك يدافع عن هيرميس يشرح رؤيت لاقتصاد ص خ كلام م,negative
3628,اغلق معبر ف يوم اغلق معبر سلوم فاضل يقفل مطار قاهره يقفل بلد عالرايح جاي خرب بلد برضو مش عارف يحكمو,neutral
3629,اسواني اذا قار نسبه تحرش جنسي في سعوديه دوله اوربيه مانيا بريطانيا نفاجا أن مقال كاملا,neutral
3630,يعن حزب اسلام ق هي من تصوت علي مسود دستور الان ا ض رفض لعبه من اصل احتياطي,negative
3631,انا راجع من ساحل ساسع حضورباذن له الف مبروك,negative
3632,اشاع زي غير ما هو موسم شكرا علي سؤال عمرو,positive
3633,مشكله من زم لما اكتشف لغز حول محط كهربا من مازوت لغاز ده كان كويس ا سولار اغل سبع مر,negative
3634,لو خايف علي ثوره عل ارم مرس جماعه فاشله ر ضهرك ض علي صف ثوره كمواطنغير د ل ارهاب ينفعك منك ناس غضبانه ق,negative
3635,في اول جول اعاده ع اسواني لجبه تدعم مرس بشروط ثوره لما ف اخوان شرط ثوره ع الي مقطع مواقف كل منشور ه فخور ه,positive
3636,سلطات تمنع كثيرين من محام س شهيد من حضور محاكم مبارك محامون من حق حضور محاكمه ل ستتحول الي ي خ غير محاكمه,negative
3637,جوله انتخابيه دكتور ب منعم ب فتوح اثناء مرور بموقف ميكروباص حي عاشر مدين ص نقاش حول,neutral
3638,عمل مع اخوان سبوبهوالنياب تامر بحبس,
3639,د بلتاجي مخ,negative
3640,سبحان معز مذل ص علي عريض من سجن الي وزير داخل تونس,negative
3641,لا ما عرفش مشكله ن بتتكلم عن م سلاح علي اساس ن حاج بسيط انا ن مش لما يحصل ر و اصل تقول لي سلاح,positive
3642,مملكهالعربيهالسعوديه د د رياض دمام خبر ينبع شرق ك مدينهالمنوره راقتل,neutral
3643,اهمال ادار مرفق عام بما يؤد لقتل متوال مصرين جريم تستحق عقاب جنائي افتقاد رؤيه برامج اصلاح ش يستحق عقاب سياسي,negative
3644,في طريق الي توحيد و نور سمعت من واحد مجرب ان بطاط نمر كفاء,negative
3645,انا في حج هذا عام بصحب دكتور محمد راتب نابلسي عالم سوريا عظيم مجاهد سندع كثيرا يوم عرف,
3646,لابد من اسراع بنقل وعي انتخابي مواطنين كثير من ناس لا يعلم قاعده انتخابات كيف اختيار قائمه حزبيه فردي,negative
3647,ماه علام محب عبد رب محبه حقيقيه شيخحمدالعتيق سعوديه كويت امارات سلفيه,negative
3648,اسعاف مبارك ث تعرض لوعك صح اثناء محاكمت في قض قرن حسنيمبارك ص,
3649,محمود درويش,neutral
3650,اخوان يعتد علي حفيد مرشد اسبق يحطم سيارت حتي بيوت رمز لم تسلم من ل ادب,
3651,ونسو جودك ف ملعب وحد يكف هلامدريد ذاشامبيونز ليلهالابطال ريالمدريد,
3652,يا رب يا احمد يا ابن سمير يجيلك زهايمر انت و صلاح سليم و هان سعيد علش تنسو ناد زمالك ده ين و منشوفش وش اللي جبوكو تان زملكاو,negative
3653,م هذا قانون هل قريبا ستبيع ص نصبح نحن ماجور في بلد ربما نحتاج كفيل عدليمنصور محلب,negative
3654,حقيق و نصيح فكر اللي بتجيلك قبل نوم دي لازمال ورقه و ل عش ج بتبق جامد علي مدي بعيد اهوالل,positive
3655,فجوه تزداد بين شعب حكام لا بد من استجاب حاسم اضح لمطالب ثوره,negative
3656,في يوم من يوم ر جميع ه قريه أن يصل صلا استسقاء تجمع جميع صلاه لكن احد كان يحمل ع مظل تلك هي ثقه في له,positive
3657,غير معقول جود قو ي صاعق في مدرسه صوره مرعب عالم ل وجا تقولو عايز سياح,negative
3658,يقبض نصر اسلام سياسي اموالا مجهول مصدر ثم يشتر ه صوت عندما ينتقد ح يفتح علي صفيح قمام شتيمه يعن ج وقل د,negative
3659,كابوس متي ينته,negative
3660,شوال فلوس سويرس مشغول و يوم دوله بقنا جزيره نازل شتيم تريق في ف ضيف د بيوجعك و يا شوال,negative
3661,م ل في هذا يوم دعو حفظك له من كل و ياجنت ف له م ام جميع امه مسلمين عيدالام,positive
3662,تنظيم اخوان اصبحت اياد ملطخ بدماء مصرين سادهالمحترمون,negative
3663,حبيب نحن الي ان ينام قمر جوهر محمود درويش,
3664,طبيب يداو ناس ه عليل ص ماخوذ من صميم حي مصريه اذا صح اعتبار حي,negative
3665,تحيامصر ايموشنموجب سانتخبالسيس,positive
3666,لم ع ص تحتمل تكرر دائره عنف عنف مضاد ل ع ايضا تحتمل تهاوي مرعب في قدر دوله,negative
3667,فلول ثوار يقول الان ف كلام لكن ج ل يختلط امرالثوار ضد اخوان من ج ثوره فلول ضد اخوان من ج سلطه لا يلتق,neutral
3668,اقبال مصرين علي تصويت في انتخابات ضمان لبرلم يعبر عن شعب انتخاب ممثل لشباب ثوره ضمان لبرلم يستكمل مهام ثورت,positive
3669,فيديو بتاع جد غنيم ريحت فسسسس,negative
3670,منتخب ص لازم يغير فانله بتاعتو عش مش لايق علي شيكابالا,negative
3671,سوريا ترتكب ه جريمه ضد انسانيه منذ أن بد انتفاض شعب شقيق م لحظت مصر عرب عالم يتخاذل عن نصر سورين,negative
3672,ص مش تك يا هاشتاج يا ابنالمثال,negative
3673,احمدموس ما استطاع رد علي باسميوسف ق جعل مسخر مصرين يتطاول ق علي رئيس منتخب من ع ص,negative
3674,قرار جمهور بتع رئيس جمهوريه اصدق من انتخاب تعبير مقصور حق ترشح في علي خمس فرد لنقاطع هذا عبث كفا خداع شعب,
3675,ز انته صوت ه تصرخ جميع في سب مميت غزهتحتالقصف,negative
3676,ي سيسي يهدم بيوت لاقام منطق عازل بين سيناء وغز اين اقن تصهين لا روار عربيه يلطم ل منتها,negative
3677,الي محمد م مثل قبل يوم قليل انتقدت اخوان بشد لجلوس مع هيكل قلت ان خيان ثوره ثوار شهيد,negative
3678,يوم عظيم علي ع عظيم اذن له حشد مصرين هتاف سلميت تحرك صخره نصر قادم م نصر ل من عند له,positive
3679,شرطه تاريخ ل اكذوبه لكن اخوان لم يصدق في حي اكاذيب اكثر من شرطه لدي ماكين تبرير تنكر شمس ساطعه لابد من تحقيق,negative
3680,جمع تاسيس كافر,negative
3681,شبيس ي اللي كان علي طماطم كبير مقدرشانس,positive
3682,انا بكر صبح مسافر مدايق فرح واحد يقول اتنين اقول اه افكارعالمخد,neutral
3683,من اجمل ماشاهدت في حيات اكبر نجم هوليود هما عالمسرح بيتجمع لقرا كتاب هوارد زن عن تاريخ شعبي لتوصيل ناس,positive
3684,م سليم ت و تعذيب مصرين في مبن مخابرات وكاله عن امريكا و ت اخو فلسطينين في ز,negative
3685,صلاه في اقصي تعادل صلا هذا ثواب صلاه ق لكن ثواب وصول جهاد مقارع يهودي لا يماثل ثواب اجر,positive
3686,اينما ج عدل ث شرع له,positive
3687,جيش شرطه حكومه بلطجيه علم يلاحق شعب لايقاف لو انتم رجل بصحيح اوقف ارتفاع سعر سعر تقفز بجن,negative
3688,لو ي او شرط او نصر سيس يبق في داه مصرالليل,negative
3689,ما يجر في سيناء ارهاب يروح ضحيت عشر شهيد خيان لامن قومي م يجر في رابع نهضه ظهير سياس له,negative
3690,بدون استعاد امن تصحيح مسار سنظل ندور حول نفس غارق في صغيره غافل عن تدهور اقتصادي استقطاب اجتماعي,negative
3691,تح لابطال اكتوبر شعب الذي ساند قو مسلحه حتي ق ملحم عبور عظيم هذا شعب قادر علي تحقيق معجزات سوف يحقق هدف ثورت,positive
3692,يقينشاهدفيديو حكوم ببلاوي محلب اعطو شرع قانون فاسدين ل يعزلو فاسد واحد,negative
3693,نادي اهلي هو نادي رسمي دوله مادهلاولي,positive
3694,قرار مرس اهان ذات شعبيه قضائيه من ج ذات اخوانيه,negative
3695,ك عمل وج انقلاب دموي ت اصاب اعتقل مائه الف مصر لكن ش معدن حقيقي لاعظم شعب دنيا شاهد عالم باعجاب يوم,neutral
3696,رئيس مجلس اعلي قضاء حالي من رمز استقلال قضاء ق ن مشروعا عظيما مع مستشار احمد ك من ج استقلال قضاء واجب مساندت,positive
3697,انتظر ثور جوعان قريبا د مصرالليل,negative
3698,اجمع اعلان دستور احصل علي طائر نهضه مجا هذا عرض سار حتي ديسمبر,negative
3699,نحن امام انهيار شرع مجلس اعلي قوات مسلحه,negative
3700,لما قال برادعي ق خا عميل يقول سيسي يبق بطل عظيم يا سلام علي شعب لما يعرص,neutral
3701,عن احساس ن تك في شارع نهار يشقشق نور يملا دنيا كل,positive
3702,انقلاب ر برادع صباح ب فتوح حزب نور ضحيه قادمه من عيار ثقيل,negative
3703,محدش عندو ضحك ل,negative
3704,ارفض تكليف أي مسئول من فتره انتقاميه سابقه,negative
3705,باحيك من كل قلب علي كتاب رائع مهم جميل غني بتفاصيل حزينه موجعه مدهشهلو كان عصير كتب موجود ن احتفلت ي,negative
3706,جحش بس هو الي يبق فاكر ان تايد شفيق ثم عمرسليم و رجوعا لشفيق تان ثم سيسي من ابناء مبارك و فلول بلد صدف,negative
3707,عبدالرحيمعل ديسمبر قادم سيشهد اختفاء باسميوسف من ساحه علم باسمطلعحرام,negative
3708,برميل سيسي يحك أن سهر رمضان جمعت بين سيسي عدد من انقلابين قذافي صدام عبد ناصر,negative
3709,رجل عمل لص باع سهم من بورص قاهره لبورص لندن حول ارصدت لبنوك عالم بيهدم بلد بعد ما خربو انقلاب,negative
3710,اهنئ اساتذه زميل افاضل مؤسس ز دستور بمولود جديداتمني ان يكون اضاف حقيق حي سياسيهوقوه دافع لتحقيق هدف ثوره,positive
3711,هو متقاعد حمديقنديل هيظهر قبل كل انتخاب يلبس في حيط بس ل ي هو افتكر نس دعم و مساندت مرس,negative
3712,اقال لبيب سباعي من طب شرع وتع د احس كميل جورج بدلا ن الي مزبل تاريخ شكرا,
3713,سيسي عروس في ايد مجلسالعسكري,negative
3714,غيت مسيرات ميدان خطره تحرير و رمسيس اذا ه يقتل طفل رصاص حي في عباس عقاد و يدهس مدرعات,negative
3715,بكر احسن ولس في م,positive
3716,بعد تدمير انقلاب لقر دلجا في منيا دمر احرق سرق قريه عتامنه في سوهاج انتظر ض صعيد,negative
3717,ص دوله اوضت صال اوض مشير اوض مرشد شعب ينام ف صاله مادهلاولي,negative
3718,بتفرح و لما تبق انت سبب في ضحك حد انت بتعشق,positive
3719,تعامل امني عنيف مع متظاهرين اداء علم حكومي يعيد لاجواء ماقبل ثوره,negative
3720,تحسب جميع قلوب ت ه لا يتوحد ل علي م حري اخرين ق,negative
3721,مقال رائع لخالد منتصر,positive
3722,يوم اختبار حقيق لمجلس شعب اما ان يكون علي مستو مسئوليه فيكتسب شرع و احترام ناس ام ان يتواطا مع عسكري فيخسر كل ي,neutral
3723,مرسيرئيس انتخبوالعرص,neutral
3724,من تكريم له مراه أن خص ذكر في كتاب جعل اول من سعيواول من اسلمواول شهيد كل اولو رفعت من قدر و شانها,positive
3725,عن روقان اللي كانت فيه دينالوديد فـ اغن وحد خيال,positive
3726,طبعا لما داخليه تحتل مدرسه لتهاجم شعب موليتوف رخام يكسر ف مدرسه عش يحدفو علي ناس د دوله هيب نحس ام,negative
3727,رضا بما كتب له لك يجعل لك حي كما تريد,positive
3728,ابراشي ينتخب شيطان لو نافس اخوان ينتخب لو خ ضد رسول شيطان لازم ينتخب الي ي,negative
3729,لو حد قال بعد كدا اخوان مصر اوفصيل وطن لازم يتحا بتهم خيانه أو غباء,negative
3730,نحن ندفع امل في عقل و قلب مصرين,positive
3731,قتل حرق اصاب اعتقل لاحق طرد وا وشو كل شريف كل غدا في شارع احشد اغسطس لاسقاط انقلاب,negative
3732,هل من ممنوع ان يوج ح انتقادا لقرارت مجلس عسكري ل يكف عسكري كل هذا نفاق رخيص في علم حكومي ثوره تحتاج جول اخري,negative
3733,خلقت مبرءا من كل ي كان قد خلقت كما تشاء سيدنالنب,positive
3734,اسم مرارطافح ولس ولس هو اح شوف حاج,negative
3735,سي بي سيابراهيممحلب يلتق عمال مصنع حرب بمقر رئاس وزير ف يناقش مطلب ر خصم عاملين,
3736,لو اجتمع ض انس جن علي دوله ما ع ه من كارثه جرائم حوادث مثلما يفعل انقلاب بمصر شيطان شيطان,negative
3737,فيفيعبدهالامالمثال اصل صارت كلم مثال حين ب عجب كذا ي امش يا بن مثاليه,negative
3738,واحد كل لما يركب مترو ويج ينزل ن بيبق نفس يكتب ع مترو ه خارج بؤساء,negative
3739,عدليمنصور ص اخلصت في حرب سلام سلام منتصرين اخلصت سلام الذي تزم به طرف اخر,positive
3740,اسكندر محط رمل زم أو دلوقت دايما جميل,positive
3741,بوء معفن ده انا سمعت ي قبل كدا,negative
3742,أم حامد ب حامد اخت الي بتبوس ي اب بتهاجم وزير داخليه بتهدد بامار ي يا بطوط,negative
3743,تجاهل مبارك فقير لم ك نابعا عن اهمال ق انما فلسف تقوم علي احتقار فقير ان فشل في ثراء,negative
3744,ابراهيم عيس ل شجاع ضمير ق علام بارز في تاريخ مهنه تح له لفريق دستور ستبق حري صحافه في ص ثمره مستحق لنضال صحفين,positive
3745,علام من علام و قلب عدم حزن علي ماف عدم فرح علي ماهو آت,negative
3746,من نهارده هتبتد كل وساخات اللي كان نظام مبارك بيردد عن هيكل تتردد علي سنه اخوان انصار انتقام من كلام عن ش مرس جماعت,negative
3747,لا يوجد تيار بقو هذا شعب عظيم الذي قام ثوره,positive
3748,كم هي حقير شمطاء ميرفت تلاوي عدو اسلام تسخر من اسلامين لاختيار ق في لجن دستور قالتاحمد رب ان عبر,negative
3749,باذن له لن يكون فكر صفوي ضال أي تواجد في ر ص,negative
3750,اي امرا تصنع حب ايثار اهتمام عطف حنان مؤهل ان تصبح أم مثال,positive
3751,و زمالك دومينيك,positive
3752,قذار انسان تكمن في سكوت علي ساخ ماحول من شخص عن حمدينصباح اتحدث,negative
3753,يوم انتصار اسلام,positive
3754,تحريض و خطاب كراهيه و متجر دين ليست حري ا بل جريم يدفع وطن ثمن في شارع الان هذه قناه فتن و ليست دين,negative
3755,ال ع شمال ده ي باسمعود ارهابي اما ال ع يمين ده ي استقرارررررررر هزديلك,negative
3756,بسم م من مستشفي اسعاد غير اسعاد لنفسك,positive
3757,ديمقراطيه صنع غرب تحكم في دوله متخلفه بابواق متعدد مثل انت و توكلكرم لاحتلال زرع قاعده في ل يطبق غرب في بلد,negative
3758,ف سماء فوق تخيل مدا بنجوم باجرام لي في اللي خلق من عدم احت اني احبك حب ط علي تخيل,positive
3759,عادل امام مع مع علي علي ايموشنموجب,negative
3760,خبر صباح هبوط بورصه يوم تراجع مؤشر رئيسي خسائرالمستثمر باهظه بكر تشوفو ص,negative
3761,و في شارع بنت و كم د عصب اللي بتقابل يجيب الف مشكل نفس في حد ذات ص تحرش,negative
3762,انت فرح ا ل عند بعد دنيا من تعب سعاده اللي بعش ي حبيب انت سبب ضحتك عقلك جنونك حنان اللي في عيونك ي,positive
3763,فيديو يوسف حسيني بيهزق حكومه انت حكوم بلاميط,negative
3764,هناكمكاناسفلالجحيم ل بيتفرج علي فيفيعبد,negative
3765,كلام لم يتغير من يستغل اسلام سياسيا هم من صار اكثر كذبا و فحشا,negative
3766,افضل لاعب يالعالم ر علي مشككين بهدف خ من مارك رونالدو و يعلن نفس من شهر رابع اقو مرشحين كره ذهبيه,positive
3767,ادار مكتب اسكندر وسخه فصلت عمرحاذق معتقل في مظهر محاكم قتل خالدسعيد حريهللجدعان,negative
3768,ص قصير ر ب فاحب فعاش سعيدا,positive
3769,انا مسلم بفتخر,positive
3770,د ب ناصر تدعو الي انتخاب احمد شفيق في مقال هرم يا دكتور د ل تر دماء علي يد مرشحك ما ابعدك عن مباديء ابيك يا خسار,negative
3771,ميل يعيش مهزل ادار ليس لها مثيل بتاريخ ميل الي مجهـول ميل الي هاويه ميل الي دمار ميلانستا,negative
3772,هننضفلو بطل نح علي ناس من شكل و لبس و م خروج و ان بيعرف انجلش ل,negative
3773,انتخبوالعرص ق مكتوب ف كل شارع ص,negative
3774,عزيز ابراهيممحلب تغط ج موازنه بزياد سعر سياس مسئول فاشل قليل حيله,negative
3775,ثائر حر عصامسلط معتقل في سجن انقلاب عصام سلط مش ق انامشرقم,neutral
3776,اختيار دكتور عمرو خالد ضمن اكثر شخص تاثيرا في عمل اجتماعي في ص عام,positive
3777,من طبيعي أن تتناثر اتهامات تشنيعات شتيمه رصاصات في كل اتجا اذا كان ا دوله عاجزا عن اتخاذ قرار,negative
3778,صوره كارث عقار جديد اسكندريه عقار جديد يميل بدرج سم و يهدد عقارات مجاروه,negative
3779,دعوهللتفاؤل حي بتفاؤل و م,positive
3780,احبك الذي احببتن فيه,positive
3781,ابتسم فان هناك من يحبك يعتن بك يحميك ينصرك يسمعك يراك هو رحمن رحيم,positive
3782,نفس و اشوف مسلسل يومياتونيس,positive
3783,هل عرفتم كيف كان يتجول كلب حازمعبدالعظيم باريح في د مولوتوف حجاره عند ص مرس عصاب سيسي كبير انتخبوالعرص يهودي,negative
3784,انت وحيد اللي قلب يبتسم لحكيك من جمال,positive
3785,لمصر ع يحم رب اجعل هذا بلد ام مطمئ,positive
3786,سياد رئيس انا احترمك بقدر احترامك محكمه دستوريه,positive
3787,اخلاء سبيل قتل اربع بنت بتوع منصوره عجبا يفرج عن مت في جريم ت بكفال يعتقل غير بدون جرير,negative
3788,مايكل او اعتقد أن اعظم لاعب لعبه لـ ريال مدريد في كل عصر هو كريستيانو رونالدو يل بوشكاش اسطور,positive
3789,عايز اقولك بحبك من زم د محمدمحسن,positive
3790,تح لشباب ابريل علي جهد غير مسبوق في توع شعب من ط عود فلول وتح اخري ه علي حمله رائعه,positive
3791,تح لرئيس جمهور فنزويلا الذي انحاز بقرار اعاده سفير بلد قاهره لثور ص اراد شعب اكد علي متان عمق علاقات بين شعبين,positive
3792,ص لشعب ليست لسويرس عسكر ص لن تنام ل عندما تعود شرع لن تحكمو ابدا رصاص حديد نار,negative
3793,من لا يعرف د مستشار ك قضا استقلال اجلاء علي ان يعود الي معركت عظيمه في عام ضد نظام مبارك ليعرف دور تاريخي وطن,positive
3794,سخيف فيفيعبد,negative
3795,عندما يصبح مرشحون لانتخاب ص يخاف من برنامجالبرنامج و باسميوسف فاعلم ن في ثورهمزعوم حريهكاذب,negative
3796,ل جميل ثقاف حوار تقبل راي اخر,positive
3797,صفحه رسميه لصناع حي ص تهنئ بقدوم ي فطر مبارك كل عام انتم بخير,positive
3798,امل هو تلك نافذه صغيره التي مهما غ حجم ل ان تفتح افاقا اسع في حي,positive
3799,حاجاتبتفرحفيمصر ناس كبيره في سن اللي بتدعيلك لمجرد ن رديت سؤال بادب او عديت طريق,positive
3800,كل استغفر له عظيم معيدين عايز يعمل في دكاتر بيشتغل علي مزاج فنونتطبيق دمياط,negative
3801,اذا عرف ان الذين اتخذ قرار فض اعتصام قوه لا يؤمن يوم اخر ل جنه ل نار استراح عقل مندهش,negative
3802,صوره تجمع ساخر عظيم محمود سعدني و اخ اصغر فنان صلاح سعدني,positive
3803,فاتور فوداف شهر ده اوفر ي ده ده انا لو فاتح ط علي صين ما تجيش نص مبلغ ده طب مش دافع,negative
3804,كل من ينزل مظهر بسلاح ايا كان انتماء سياسي هو مشروع قاتل ج محاكمت,negative
3805,نهنئ شعب مصري ام عربيه شهر رمضان ليكن هذا شهر فرصه مصالحه لتوحيد صف حقن دماء,positive
3806,ع ص الف ا شجاع ل يخدع علم ليس هو ع جمال ب ناصر الذي خدعو بهيكل اعلام,neutral
3807,نذكر ن تم تاجيل لقاء علي ط حبيب اسبوع الذي يعقد كل خميس بمسجد مجمع اسلامي لمد ثلاث اسبوع,
3808,ازا ملكش دعو بلبس بنت بنت اللي بتلبس ب ي هي اللي بتتحرش راجل,negative
3809,تسلم ايادي يا ي بلد و يا ع بلد تحريرسيناء من صهيوني اخوان,positive
3810,وفد اثنين اول مؤتمر لجبه مؤيد سيسي بدمياط اعلنت جبه مؤيد سيسي احد لج حمله وفد,
3811,لدي رغب عارم في انتقام لو جاءتن فرصه ساك اكثر شراس من اعترافاتليل,negative
3812,مصطف بكر نموذج كامل بياده,negative
3813,مليون مصر لم يدفع فاتور كهرباء انقلاب ساقط اصبر ثابر احشد اهتف سلميت سلاح,negative
3814,ناقوس ط ينبغ أن د لدول متراخ باتت مؤسس محدود فاعليه,negative
3815,دكتور ب منعم ب فتوح يقطع سفر و يعود من تونس غدا في صباح باكر ليشارك في جمعه ثوره اول,
3816,دوله قانون قضاءالشامخ اوبه ج مت ما بين الي عام بتهمهالتظاهر قطع طريقبالمنيا ص ثوره,
3817,ساويرس يطالب بمنع مظهر منته وقاحه من ح اكبر لص في تاريخ ص,negative
3818,نزل نايدك مفيش حاج اتغيرت وبق مسخ عالم,negative
3819,ص سيسي تنتكس تعود عصر حجري وح غاب يحزنن ا الذين يدعم هذه همجيه نازيه جديده مرس سعوديه,negative
3820,عندما تشاهد متسولين الذين يقت من صندوق قمامه فاعلم ان هناك نظام قمع فاسد يحكم انتخبوالعرص,negative
3821,مش ه مسمي اسم ثور هوج موج وكس نكس مهم ان موت و فقر و خساره هما ه انجازت يناير,negative
3822,حامد راض علي متوكل لك حمد رب ف اتمم نعمتك علي عافيتك سترك اسعد في دنيا اخره,positive
3823,ماحدش من معرض مرس متصور ن هيفرض علي شعب رئيس غير بعض انتخبو بس شافو ذ اسال دم لازم يعتذر يلتزم بوعود أو يرحل يحقن دماء,negative
3824,ص تعيش ض ماساو اوصال دوله تتفكك عنف في ازدياد نظام شكل حالي عاجز عن ادار بلد لابد من مرجع جذريه قبل فو او,negative
3825,صحيف جارديان بريطانيه التي وصف مسلماني انقلابي خائن كذب توجت اسبوع ماضي بجائز فرونت لا كلوب,neutral
3826,خ شكر د محمد بلتاجي الذي مت به ازم صح لجهود في تجميع صف وطني لتاسيس دستور اسال دعاء لرجل وطن ح,positive
3827,ي اذون خزانه اللي حكومه بتبيع مش دي ب طب دين داخلي و مشروعات مموله من بنك اللي علي فايد ولس,negative
3828,لجنه تاسيسيه باطل اعلان دستوري باطل دستور نفس باطل استفتاء سيك باطلا اقسمتم علي طاع مرشد نحن اقسم علي حما ثوره,negative
3829,انقلابي جورج اسحق يشكو من تعسف انقلاب انت س ف حاج بكر تبك د دمع دم تقول ل يوم من ايامك يا مرس,negative
3830,مذبح جديد ح سعودين ابرياء نفذت في غوطهالشرقيه علي يد حرسالجمهوري اسدي ظالم اين انتم يا مسلم امعتصما,negative
