,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,user_name,user_location,user_description,user_verified,date,text,source
1320,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,1320.0,,Moksha 👑 🥷🏿, المنوفية ,sometimes it's better to be alone ✈️🚬 🧑‍💻 Eng programs Sagittarius ♐️ |🎧Amr diab| @yourfavmuksha 📩🔔 رجاء الدعاء لأبي 💔,False,2022-08-23 03:11:09+00:00,"العالم كله بقي 5G وانا عندي اصلا فودافون جايبه شرطه بالعافيه ومش بتفتح حاجة والمفروض ان كده 4G بس مرهق شويه😂😂🤣😂😂

@VodafoneEgypt",Twitter for iPhone
1321,1321.0,1321.0,1321.0,1321.0,1321.0,1321.0,1321.0,1321.0,1321.0,,El OUMRENY, الأقصر ,"‏‏‏‏‏‏‏‏مهندس زراعي
رحم الله الملك فارق ملك مصر والسودان وإثيوبيا ورفح.   ‎‎#القاضية_بامبووووو",False,2022-08-26 20:41:46+00:00,"@Aliaakhalifa144 الحمد لله ربنا انقذ الزمالك من الشركة الweسخه ازيل شركة اتصالات في مصر والعالم العربي والافريقي 
#الزمالك_بطل_الدورى و #الزمالك_بطل_كاس_مصر #الاهلي_طلع غير لباس",Twitter for Android
1322,1322.0,1322.0,1322.0,1322.0,1322.0,1322.0,1322.0,1322.0,1322.0,,Z. a. r. a💲, الأقصر ,صلوا ع النبي💚🌺الفاتحه علي روح أبي الله يرحمه,False,2022-08-26 14:42:03+00:00,الوجبه المفضلة لشركة weهي أكل الحرام كل نص شهر,Twitter for iPhone
1323,1323.0,1323.0,1323.0,1323.0,1323.0,1323.0,1323.0,1323.0,1323.0,,A H M E D S A H R Y, الأقصر ,"الفاتحه لشيهد الوطن عقيد أركان حرب /احمد شحاته 💔
الفخر والانتماء 🦅♥️ والمجد للشهداء 74
الفاتحه لاخويا المرحوم / شهاب 💔",False,2022-08-24 22:25:38+00:00,"@IbrahimsaidAdam https://t.co/m6Kq2bSVteالباقة لسه نازلة من 20 دقيقه بس اتخصم منها 167 فليكس ومستخدمتهاش خالص 
شركة فودافون نصابة https://t.co/m6Kq2bSVte
@VodafoneEgypt https://t.co/Gw3Sols6t3",Twitter for Android
1324,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,1324.0,,A H M E D S A H R Y, الأقصر ,"الفاتحه لشيهد الوطن عقيد أركان حرب /احمد شحاته 💔
الفخر والانتماء 🦅♥️ والمجد للشهداء 74
الفاتحه لاخويا المرحوم / شهاب 💔",False,2022-08-24 22:24:16+00:00,"الباقة لسه نازلة من 20 دقيقه بس اتخصم منها 167 فليكس ومستخدمتهاش خالص 
شركة فودافون نصابة https://t.co/m6Kq2bSVte https://t.co/5k4bVXlFGh",Twitter for Android
1325,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,1325.0,,A H M E D S A H R Y, الأقصر ,"الفاتحه لشيهد الوطن عقيد أركان حرب /احمد شحاته 💔
الفخر والانتماء 🦅♥️ والمجد للشهداء 74
الفاتحه لاخويا المرحوم / شهاب 💔",False,2022-08-24 22:23:11+00:00,"الباقة لسه نازلة من 20 دقيقه بس اتخصم منها 167 فليكس ومستخدمتهاش خالص 
شركة فودافون نصابة https://t.co/m6Kq2bSVte

#سواريش https://t.co/NnNiUYahml",Twitter for Android
1326,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,1326.0,,A H M E D S A H R Y, الأقصر ,"الفاتحه لشيهد الوطن عقيد أركان حرب /احمد شحاته 💔
الفخر والانتماء 🦅♥️ والمجد للشهداء 74
الفاتحه لاخويا المرحوم / شهاب 💔",False,2022-08-24 22:22:25+00:00,"الباقة لسه نازلة من 20 دقيقه بس اتخصم منها 167 فليكس ومستخدمتهاش خالص 
شركة فودافون نصابة https://t.co/m6Kq2bSVte#من_٦_٩٩ https://t.co/uV4HLYhF3a",Twitter for Android
1327,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,1327.0,,A H M E D S A H R Y, الأقصر ,"الفاتحه لشيهد الوطن عقيد أركان حرب /احمد شحاته 💔
الفخر والانتماء 🦅♥️ والمجد للشهداء 74
الفاتحه لاخويا المرحوم / شهاب 💔",False,2022-08-24 22:21:15+00:00,"الباقة لسه نازلة من 20 دقيقه بس اتخصم منها 167 فليكس ومستخدمتهاش خالص 
شركة فودافون نصابة https://t.co/m6Kq2bSVte",Twitter for Android
1328,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,1328.0,,Yasser Ahmed ❤💙, الأقصر ,"Computer Science & IT - ACU 🇨🇦
22 years 
Barcelona 💙❤
 Instagram : @yasser_ahmed16",False,2022-08-21 12:54:37+00:00,@MichaelAzmy @Essam_A_ @alimkdir في قانون جديد من الجهاز القومي للاتصالات . انه خطك لو معملتش مكالمة او بعت رسالة او استخدمته ف نت لمدة 3 شهور بيتحسب منك وبينزل يتباع تاني وحد يأخذه. الحل ايه طيب؟! انك تستلف ع الخط 😂 . انا معايا خط فودافون مش بستخدمه كثير. ف مستلف عليه وليه حوالي 8 شهور او اكثر شغال,Twitter for Android
1329,1329.0,1329.0,1329.0,1329.0,1329.0,1329.0,1329.0,1329.0,1329.0,,Mohamed Tarek, الإسكندرية ,,False,2022-08-27 19:06:34+00:00,"#امسك_حرامي_النت_في_مصر
متعملو أنترنت غير محدود وتريحونا
We:لما نعمل كده مين يسرقوكو 🤬🤬 https://t.co/VOVjM1bLql",Twitter for Android
1330,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,1330.0,,Basant🍀., الإسكندرية ,"Chemical Engineer
A schezophrenic ♊.
Sarahah : https://t.co/VZqKOVeuVM",False,2022-08-27 16:41:36+00:00,حد يقول لاحمد حلمي اني كرهته هو وشركة اتصالات في يوم واحد بسبب الاعلان اللي بيتعاد تلاتة واربعين مرة فالدقيقة ده,Twitter Web App
1331,1331.0,1331.0,1331.0,1331.0,1331.0,1331.0,1331.0,1331.0,1331.0,,Basant ali, الإسكندرية ,the other perspective ☯️,False,2022-08-27 16:23:35+00:00,@VodafoneEgypt انا مش عاوزه الخاصيه و مشغلتهاش اساسا  شغلهالي من باقة فودافون بلس و مش عاوزه الكلام ده كله فيه ابسط من كده,Twitter for iPhone
1332,1332.0,1332.0,1332.0,1332.0,1332.0,1332.0,1332.0,1332.0,1332.0,,Basant ali, الإسكندرية ,the other perspective ☯️,False,2022-08-27 16:22:17+00:00,@VodafoneEgypt انا خطي فودافون بلس ٢٠ جيجا و لسه شحنه من كام يوم و عملت اللي قلت عليه و اللي قبلك قالولي نفس الكلام و كله هري و مفيش حاجه بتحصل انا عندي مشكله في الانستجرام و الواتساب و عمللهم ابديت و كل حاجه ده انتوا بقيتوا اسوأ من المصريه للاتصالات,Twitter for iPhone
1333,1333.0,1333.0,1333.0,1333.0,1333.0,1333.0,1333.0,1333.0,1333.0,,Basant ali, الإسكندرية ,the other perspective ☯️,False,2022-08-27 15:42:38+00:00,@VodafoneEgypt بجد اسوأ شركه بتحاولوا تقنعوني ان المشكله اتحلت و هيا متحلتش عندي ابلكيشن من شغاله من علي النت خطي فودافون بلس و كل الابلكيشن شغاله و عملت كل الخطوات بس مفيش اي فايده,Twitter for iPhone
1334,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,,333, الإسكندرية ,ماشي بنور الله ماشي,False,2022-08-27 12:44:38+00:00,@da_sabry كان ليا صديق حاطط الصوره دي علي الفيسبوك وكان هاريني اتصالات,Twitter for iPhone
1335,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,,KoKi, الإسكندرية ,لا تأخذ ما أقول على محمل الجد,False,2022-08-27 10:08:38+00:00,@Sattona أنا جربت اتصالات وكان كويس جدا وخدمة العملاء محترمة، و الانترنت المنزلي كمان معاهم بقالي ٨ سنين.,Twitter for Android
1336,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,,كاك, الإسكندرية ,روان هاشم مش هشام.,False,2022-08-27 00:36:25+00:00,تلفوني باظ يومين .... قولت هفتح بقي الاقي المسدجات مترميه في كل حته .. بس guess what ملقتش غير فودافون اللي بعتالي عشان اشحن,Twitter for iPhone
1337,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,,Helmy Mohamed, الإسكندرية ,Graduated from Faculty of Physical education ♥️,False,2022-08-27 00:24:47+00:00,"🇬🇧 : We have Problem
🇸🇦 : لدينا مشكلة 
🇪🇬 : احنا محسودين",Twitter for Android
1338,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,,ANATHEMA, الإسكندرية ,The one who knocks,False,2022-08-27 00:04:49+00:00,@notfawzyrm4 انا كان بودي اقولك Clockwork orange بس قولت هيقولوا عليا سايكو 😂,Twitter for Android
1339,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,,💖NeRمin🌻🦋 Elsabbaغ(noوna)🇪🇬💖, الإسكندرية ,"🌹مصرية سيساوية عاشقة
لبلدي مصر 🇪🇬ودايما ف القل💖ب
قناعتي ف الحياة 💫من جد وجد وان كنت اتخازل احيانا💫☺
,الرسائل ع D m ما بشوفهاش بمحيها علي طول✋🇪🇬#نحن_مص",False,2022-08-26 20:02:03+00:00,"@EkhlasMahmoud12 @alqaeed36 @WE_TEData @CabinetEgy @AlsisiOfficial مفيش فايدة يظهر 
الانتر نت ده حاجة كدة زي الهوا يعني لا لها تمن ولا تقدير وف أوروبا وغيرها متاح للجميع ف الشوارع وبدون مقابل 
مش فاهمة ليه عندنا كمية الاستغلال دي",Twitter for Android
1340,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,,💖NeRمin🌻🦋 Elsabbaغ(noوna)🇪🇬💖, الإسكندرية ,"🌹مصرية سيساوية عاشقة
لبلدي مصر 🇪🇬ودايما ف القل💖ب
قناعتي ف الحياة 💫من جد وجد وان كنت اتخازل احيانا💫☺
,الرسائل ع D m ما بشوفهاش بمحيها علي طول✋🇪🇬#نحن_مص",False,2022-08-26 19:23:37+00:00,"@alqaeed36 @WE_TEData @CabinetEgy @AlsisiOfficial بفكر اغير الشركة بجد 
منتهي الهبل والسرقة علنية",Twitter for Android
1341,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,,Mohamed Tarek, الإسكندرية ,,False,2022-08-26 19:09:30+00:00,"#امسك_حرامي_النت_في_مصر 
we الشركه بتدور على كل الطرق الى ممكن تسرقنا بيها 🤬🤬🤬🤬 https://t.co/9UeCjZu3RL",Twitter Web App
1342,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,,🛡️⚔️Alsayed Abrahim⚔️🛡️, الإسكندرية ,"I could destroy🙅💣 the world🌎but papa said🎙️there are no proplems💕
انا ذلك الصبى وماؤكم وردى 💕 آل بيت النبي  🤍",False,2022-08-26 17:51:29+00:00,"@AJA_Egypt الشهر كله وباستعمالها فى اليوم 13 ساعه ومعظمها يوتيوب وتيك توك 
فودافون احلى شبكه واقوى شبكه فى مصر كلها",Twitter for Android
1343,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,,ZIAD🦷🇵🇸, الإسكندرية ,وَاذْكُرْ رَبَّكَ إذَا نَسِيتَ وَقُلْ عَسَي أَنْ يَهْدِيَنِ رَبِّي لأَقْرَبَ مِنْ هَذَا رَشَدًا.. |Faculty of dentistry level 5|#pua,False,2022-08-26 16:47:50+00:00,فكرت الباقة خلصت كنت هسب ل we عشان لسه دافعها https://t.co/XzmfQo5sUV,Twitter for iPhone
1344,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,,بيدو اللي بقى مهندس✌️, الإسكندرية ,"عبدالرحمن عبدالغني
...غُرباءٌ و ارتضيناها شعاراً للحياة.                              

future production engineer god willing",False,2022-08-26 16:25:47+00:00,@khalil_7are2a فيه سماسرة كتير نصايبين بياخدوا مثلا فلوس الحجز فودافون كاش و بعدين بيقفلوا التليفون و الرقم اللي استلموا عليه الفلوس بيكون في محل عنده مكنة فوري.. او حد بيتفق ع شقة و ييجي يلاقيها غير الصور، فالشخص بيضطر ييجي من السفر يدور على شقة لغاية ما يلاقي حد ثقة يتعامل معاه بعد كدة,Twitter for Android
1345,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,,Amira Zidan 🏳️🇵🇸, الإسكندرية ,What’s going ooooooon?,False,2022-08-26 16:18:37+00:00,"Feeling like story time so here we go عشان الموضوع كان clownery على حمار طموح energy 😂
كانت اول محاضرة ٨ الصبح و انا واصلة ٧:٥٠ و لقيت فيه صوت حد بيتكلم I was like وه ايه الدكتور الرخم ده جي بدري من اولها ايه و دخلت و شفت اي داهية اقعد فيها و سرحانة في ملكوت الله مش مركزة اصلًا",Twitter for iPhone
1346,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,,Mohamed Tarek, الإسكندرية ,,False,2022-08-26 12:05:47+00:00,@Orange_Egypt الموضوع بسط احنا عايزين انترنت غير محدود 🤚,Twitter Web App
1347,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,,Mohamed Tarek, الإسكندرية ,,False,2022-08-26 11:43:10+00:00,@kogyk @telecomegypt @VodafoneEgypt @Orange_Egypt @EtisalatEgypt #امسك_حرامى_النت_فى_مصر المليارات الى عندهم بتصرف فى ايه 😡,Twitter Web App
1348,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,,Mohamed Tarek, الإسكندرية ,,False,2022-08-26 11:39:21+00:00,@AROUNDT68768235 #امسك_حرامى_النت_فى_مصر ديه السرعه الجديدة من we 🤬,Twitter Web App
1349,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,,أحمد الشافعي🕵️, الإسكندرية ,#انترنت_غير_محدود_في_مصر,False,2022-08-26 11:27:46+00:00,شركة WE نفسي اعرف مين النصابين والحرامية اللي بيديروها أكبر شركة نصب وسرقة للمشتركين في مصر الباقة ب٢١٠ جنية لمدة اتناشر يوم بالظبط المشكلة أنهم بيسرقونا وبيدفعوا ملايين في الاعلانات  #امسك_حرامي_النت_في_مصر https://t.co/B3JgHLJPYr,Twitter for Android
1350,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,,Dr Ali Heikal, الإسكندرية ,"M.N alex🏖️
single 😌
B.D21/6/1993
W.p 01555342504
Ahlawy🎌
pharmacist 🙇
Massager😉
Model🕴️
Sales makeup💄
I'm TheKing 🤴Of MyLife",False,2022-08-26 08:39:05+00:00,كنت بسحب من فودافون كاش من ATM فلقيت واحدة ست كبيرة مركزة معايا كده بقالها شوية.. لحد أما الفلوس خرجت لقيتها بتقولي انت بتسحب ازاي من غير كارت؟ اسحبلي شوية معاك ومش هقول لحد,Twitter for Android
1351,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,,OmarMoh, الإسكندرية ,"Jan 25 ❤️ Freedom & justice & humanity .
خاف على ثوابتك وانتا داخل هنا. الدين هو العقل. احلم بدولة علمانية",False,2022-08-26 00:29:42+00:00,"عندنا 
We
شركه وثخة",Twitter for Android
1352,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,,Mohamed Tarek, الإسكندرية ,,False,2022-08-25 22:29:16+00:00,"#امسك_حرامي_النت_في_مصر
بتعملو ايه بالمليارات إلى عندكو
We:بتطور خدمه الانترنت
تمام اعملو Unlimited internet 🤔",Twitter for Android
1353,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,,Farida 🤺, الإسكندرية ,Judoka🥋,False,2022-08-25 22:24:18+00:00,ايه يا Vodafone أنا استلفت كل ده امال لو مكنتش لسه شاحنه واخدتوا كل الشحن https://t.co/6YiJR6IcTZ,Twitter for Android
1354,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,,Mohamed Tarek, الإسكندرية ,,False,2022-08-25 21:55:05+00:00,"#امسك_حرامي_النت_فى_مصر
النت فى مصر بالقطر
We:عشان بنخاف عليكو
🤬🤬🤬🤬🤬 https://t.co/JN1onJJBcd",Twitter for Android
1355,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,,Menatallah Adel, الإسكندرية ,A fangirl who tweets random shit. Enjoy your stay.,False,2022-08-25 21:26:09+00:00,"12/10/2014
كنت مخضوضة بطريقة بشعة، مكانش يوم دراسي حتي كان يوم orientation كده بيشرحوا فيه حيطلع ميتينا ازاي في السنين اللي جاية و نظام الكلية 😂
خلصنا ١ الضهر أخدت واحدة صاحبتي و قريبتي و روحنا دخلنا فيلم One direction : Where we are concert movie في سان ستيفانو 😂 https://t.co/3jAlhawzmw",Twitter for iPhone
1356,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,,Mohamed Tarek, الإسكندرية ,,False,2022-08-25 20:23:33+00:00,"@messigrea #امسك_حرامي_النت_في_مصر
We الراعى الرسمى للسرقه فى مصر 🤬🤬",Twitter for Android
1357,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,,Moh. Barbary.. 🇪🇬🇨🇦🇦🇹🏹♊, الإسكندرية ,اللهم إنى أسألك من فضلك ورحمتك فإنه لا يملكهما إلا أنت,False,2022-08-25 18:13:29+00:00,"@MokhtalatOff @BASEM7S تين تين
شوفتوا إعلان فودافون كاش بيخليك تصيف فين؟
تين تين",Twitter for Android
1358,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,,Omنiia ✨, الإسكندرية ,"وتحسب انك جرم صغير و فيك انطوى العالم 
الأكبر  ❤
https://t.co/d9yaweAOxg",False,2022-08-25 13:28:43+00:00,محتاجة حد شغال فى #فودافون ضرورى,Twitter for Android
1359,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,,Amera, الإسكندرية ,بنت الليل عايش جوانا.ادعوا لنادر جلال بالرحمه.,False,2022-08-25 06:49:38+00:00,شعري لونه orange وانتوا؟!,"Cheap Bots, Done Quick!"
1360,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,,Hopa, الإسكندرية ,مخلوق منزوع الكراهيه في كوكب مليء بالاحقاد اسكندرانى واهلاوي صميم جدا وامي هي الجنه,False,2022-08-25 00:24:01+00:00,"@Ayaatttt1 طب ما المفروض العمليه بتجيلك رساله ان تم التحويل منك والي حولتيله بتجيله رساله انه استلم وكل ده في فودافون كاش او تطبيق بيبان 
خليكي وراهم لغايه لما تنحل المشكله",Twitter for iPhone
1361,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,,Israa 🇵🇸, الإسكندرية ,لو العمر لحظة عيشها زملكاوي 🏹🤍,False,2022-08-24 22:43:27+00:00,@MUSTAFA_ZSC20 معايا خط فودافون مش خط دفاع والله 😂😂,Twitter for Android
1362,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,,﮼نورهツ, الإسكندرية ,#Zamalek 🇦🇹 مبعملش فولو باك والله العظيم.. بابا🖤,False,2022-08-24 19:33:20+00:00,"@HennaSafy @miss14tweety @VodafoneEgypt واورنج نفس الحكايه مع اخويا لانه الموبيل اتسرق وفضل مستني عليه ورجع بردو بفاتوره كبيره 
فغريبه يعني لمه تبقي فودافون الي كانت تعتبر ااحسن منهم تبقي بالغباوه دي فعلا",Twitter for iPhone
1363,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,,Basant ali, الإسكندرية ,the other perspective ☯️,False,2022-08-24 17:24:23+00:00,"@VodafoneEgypt مساء الخير 
 انا كنت مقدمه شكوي من يومين علشان النت عندي بطئ خطي فودافون بلس و لسه شاحنه تاني النهارده و النت يكاد يكون بيشتغل و جربت *888*4# و عملت تنشيط مفيش فايده 
 انا مش فاهمه ليه البطئ ده",Twitter for iPhone
1364,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,,Marwa Mohamed, الإسكندرية ,أهلاً بك فـ الحساب الأكثر تعصباً لنادي الزمالك 🏹🇦🇹👑,False,2022-08-24 16:28:07+00:00,"احنا اخر ناس ممكن تعرفوا تفسدوا فرحتهم 😄

انا بقالي سنتين بنتصر علي كل الخصوم 

بتتصر علي رعايا وملايين وشركات وفلوس وبيزنس
بنتصر علي حكام ومخرجين معرثين باعو اخرتهم ع دنيتهم
بنتصر علي شركه المخابرات we معاك ياهلي كلنا معاك https://t.co/XrEjgnxT2M",Twitter for Android
1365,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,,AKA, الإسكندرية ,waiting,False,2022-08-24 00:18:14+00:00,هو قسم إلكترونيات هو نفسه اتصالات ولا دول قسمين ؟ — هو https://t.co/JJJBgUNniS,Twitter for Android
1366,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,,Raguia El Nahas ➿, الإسكندرية ,"Francophone ⚜️
22🍷 Libra ♎️ 
Leave a sparkle everywhere you go 🌚✨ F.C.E.S💰",False,2022-08-23 21:18:12+00:00,"شحنت ب٥٠ جنيه رصيد علشان اعمل باقة انترنت اتاخد منهم جنيه، قفلت الداتا و نمت شحنت الصبح ب ٥ جيت اعمل الباقة لقيت معنديش رصيد
ده اسمه ايه غير #سرقة
#اورانج
#orangeEg 
#nasb
@Orange_Egypt",Twitter for Android
1367,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,,sandyfarid, الإسكندرية ,the only way out of the situation is “ through”,False,2022-08-23 19:42:57+00:00,@Orange_Egypt انتوا بجد مستفزين جداااااا,Twitter for iPhone
1368,1368.0,1368.0,1368.0,1368.0,1368.0,1368.0,1368.0,1368.0,1368.0,,sandyfarid, الإسكندرية ,the only way out of the situation is “ through”,False,2022-08-23 14:57:05+00:00,@Orange_Egypt بعت ممكن تردوا بقي!,Twitter for iPhone
1369,1369.0,1369.0,1369.0,1369.0,1369.0,1369.0,1369.0,1369.0,1369.0,,sandyfarid, الإسكندرية ,the only way out of the situation is “ through”,False,2022-08-23 14:53:28+00:00,@Orange_Egypt بكلمكم بقالي يومين مفيش فايدة فيكم و راوتر النت مش شغال مع ان الفاتورة مدفوعة و المكان في شبكة !,Twitter for iPhone
1370,1370.0,1370.0,1370.0,1370.0,1370.0,1370.0,1370.0,1370.0,1370.0,,It's Majed, الإسكندرية ,"Muslim |

4th year Medical student , AFM , Snapchat: majed_9939  ➖️Instagram: magedashraf74",False,2022-08-23 13:38:12+00:00,"٥- و اها مش كل الدكاترة ملايكة !! المخطئ منهم في حق مهنته بياخد جزاءه كويس جدا
و لكن مقدرتش اسكت لان موضوع زي ده فعلا مش مكانه خالص
اانت حتى لو جلدية !! و جالك  peau d'orange breast 
م انت هتكشف علشان دي هتحولها اورام !
لو الدكاترة فكرت ف النقطة دي محدش كان اتعالج !! راجل او ست",Twitter for Android
1371,1371.0,1371.0,1371.0,1371.0,1371.0,1371.0,1371.0,1371.0,1371.0,,Radwa Adel🇵🇸, الإسكندرية ,"🏳️ She/Her
Instagram: Radwaad",False,2022-08-23 13:35:31+00:00,Overwhelmed شوية من امبارح عشان حاسة ان ال٦  سنين الي فاتوا عدوا قدامي و الحمدلله والله على كل حاجة احنا فيها، الحمدلله ان في ناس عارفين نتبسطلها من قلبنا و الحمدالله على كل مكان احنا فيه عشان we came a long way فعلا و يا رب الجاي للكل يبقى احسن و اريح🥹❤️,Twitter for Android
1372,1372.0,1372.0,1372.0,1372.0,1372.0,1372.0,1372.0,1372.0,1372.0,,Salma Elmshhour, الإسكندرية ,,False,2022-08-23 11:04:34+00:00,طب ما بجد هي لسة موبينيل🙂 https://t.co/MmfvP3O2yC,Twitter for iPhone
1373,1373.0,1373.0,1373.0,1373.0,1373.0,1373.0,1373.0,1373.0,1373.0,,احمد شاهين, الإسكندرية ,محارب قديم شارك وعايش معارك مصر زمن العزه والكرامه منهج جمال عبد الناصر صالح لانقاذ مصر والعرب,False,2022-08-23 06:34:03+00:00,الحقيقه الكشافه عرت حكام من جاءوا بعد عبد الناصر عاشوا من بيع ميراثه وعايرواالشعب بفقره وهم سبب الفقر وجمال وعلاء يمتلكون المليارات فى بنوك سويسرا وجمال السادات مساهم فى شركه اتصالات من اين جاوا باموالهم اولاد عبد الناصرمستورين كما ابوهم يستثنى منهم اولاد اشرف مروان تلميذالسادات https://t.co/Tb2yuJUkvt,Twitter for iPad
1374,1374.0,1374.0,1374.0,1374.0,1374.0,1374.0,1374.0,1374.0,1374.0,,𝔻𝔼𝕄𝕀𝔸ℕ𝔸 😈, الإسكندرية ,,False,2022-08-23 05:36:21+00:00,"انتِ لسه صاحيه 
ونا لسه صاحيه
We are not the same",Twitter for Android
1375,1375.0,1375.0,1375.0,1375.0,1375.0,1375.0,1375.0,1375.0,1375.0,,💎., الإسكندرية ,"Pharmacist👩🏻‍⚕️
 Madoo'Romaa 👩🏻‍❤️‍💋‍👨🏻💍",False,2022-08-23 01:07:31+00:00,"مؤخرا بقيت بحس ان في علاقات ف حياتي غير مصنفه ناس من كتر تردد التعامل اللي بينا مش عارفه احطهم ف خانه الاصدقاء ولا المعارف ف قررت اني مش هسيب حد يعاملني تاني بمزاجه و هبطل اختلق اعذار عشان الدنيا تمشي كفايه اشباه علاقات ف حياتنا لحد كده 
We are done تاني.",Twitter for Android
1376,1376.0,1376.0,1376.0,1376.0,1376.0,1376.0,1376.0,1376.0,1376.0,,💎., الإسكندرية ,"Pharmacist👩🏻‍⚕️
 Madoo'Romaa 👩🏻‍❤️‍💋‍👨🏻💍",False,2022-08-23 01:02:27+00:00,مقتنعه تماما بإن الصمت عنوان التخلي انا طول ما بحب قرب شخص مني هتلاقيني بعمله دوشه ف حياته ممكن احكي من اتفهه حاجه لاكبر مشكله بتواجهني لكن بمجرد ما بتقفل من اللي قدامي تلقائي ببعد مبيبقاش ليا نِفس حتي اني ارد مبقدرش ازيف سؤال او اهتمام ف WE ARE DONE لحد كده🤷🏻‍♀️,Twitter for Android
1377,1377.0,1377.0,1377.0,1377.0,1377.0,1377.0,1377.0,1377.0,1377.0,,AKA, الإسكندرية ,waiting,False,2022-08-23 00:46:37+00:00,ازيك ي علي لو سمحت ايه نصيحتك ف الفترة دي لواحد لسه متخرج من اتصالات يعمل ايه ف الإجازة دي معندوش مانع يدوس ف أي … — خش iti system administrator  https://t.co/BAZ4vGfrkm,Twitter for Android
1378,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,1378.0,,MALUKAA, الإسكندرية ,,False,2022-08-22 23:06:14+00:00,"زي مانت كنت بتكلمها وانت بتتمرن أنا كنت بكلمه وانا بغسل المواعين وبنشر الغسيل وبروق
We are not the same",Twitter for Android
